strawberry_cropped_query (5948900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.6992781225661241,0.601443754867752,0.19472632445522742,0.07326025336615383,1999300
airplane_cropped_2,0.6647974291733058,0.6704051416533885,0.19888505175668927,0.09210911135708295,1001000
airplane_cropped_3,0.6663874318065264,0.6672251363869472,0.20363295612558935,0.09530300835531816,1999200
airplane_cropped_4,0.6632509892204115,0.6734980215591769,0.2059662299593125,0.09647215992622458,1071000
airplane_cropped_5,0.6649426326388963,0.6701147347222074,0.20160859902174202,0.0907586553525501,0
ball_cropped_1,0.5813838074598956,0.8372323850802088,0.2659124912843041,0.16878850535497386,0
ball_cropped_2,0.6847818664199224,0.6304362671601551,0.13376579158027468,0.118868734048515,0
ball_cropped_3,0.7504821486014714,0.49903570279705745,0.1703363314641603,0.05305035495956254,0
ball_cropped_4,0.7866372107691046,0.4267255784617909,0.18725409641294516,0.03929711988274723,6702100
ball_cropped_5,0.749627470166323,0.5007450596673538,0.07991403283636925,0.06054298228963701,2030100
car_cropped_1,0.6583030659117616,0.683393868176477,0.21764740493175977,0.10632716696919188,1040700
car_cropped_2,0.6224391387434868,0.7551217225130269,0.19803152412717573,0.11562593410690297,0
car_cropped_3,0.6012207348414246,0.7975585303171511,0.22480014130655943,0.1386084143640991,1011100
car_cropped_4,0.641627999364215,0.7167440012715699,0.20800242922203183,0.10655988656959188,978200
car_cropped_5,0.6297577014187272,0.7404845971625456,0.2063477048821351,0.1088836663947966,0
cat_cropped_1,0.7342505242917143,0.5314989514165716,0.19935077020028236,0.06339720405174541,1892700
cat_cropped_2,0.7681747771632386,0.46365044567352287,0.1871202284389413,0.04289556682002388,3030300
cat_cropped_3,0.7380041148050369,0.5239917703899263,0.19280118862727705,0.05741067404161152,2000300
cat_cropped_4,0.7733233276711537,0.4533533446576925,0.16948531053068594,0.03899955902936534,1711600
cat_cropped_5,0.6328917850656981,0.7342164298686038,0.22197559620519294,0.10442172558326338,2260700
dolphin_cropped_1,0.6432258183149132,0.7135483633701736,0.1917232673659913,0.0998168293524215,0
dolphin_cropped_2,0.6655022433547951,0.6689955132904101,0.18479228571237835,0.09344965959954393,0
dolphin_cropped_3,0.7244226653744867,0.5511546692510265,0.14055626262876098,0.05699479017966414,4946500
dolphin_cropped_4,0.7202367708326788,0.5595264583346424,0.19532456458986702,0.06499536433902486,1046000
dolphin_cropped_5,0.7632742526441052,0.4734514947117897,0.12883307773732383,0.043086689029893,1067000
face_cropped_1,0.735422905613123,0.529154188773754,0.20919004205952207,0.061813044107846576,2955400
face_cropped_2,0.7149634190303462,0.5700731619393076,0.2153096421210603,0.07073899622248202,1860500
face_cropped_3,0.7130631213570461,0.573873757285908,0.21445989703959933,0.07218844397442493,2117100
face_cropped_4,0.7445908162781341,0.5108183674437319,0.2035016783614296,0.05587778014329496,1999200
face_cropped_5,0.7110079014106063,0.5779841971787874,0.2172705692792558,0.07408939518637275,1999200
lotus_cropped_1,0.7615273085197485,0.476945382960503,0.19382301207326696,0.0492901515934498,757000
lotus_cropped_2,0.7280700118502774,0.5438599762994452,0.21118776468038183,0.06531185827505884,0
lotus_cropped_3,0.775978435285574,0.44804312942885205,0.06647170362740132,0.0472329539371847,0
lotus_cropped_4,0.7404054701485532,0.5191890597028936,0.2064146546969712,0.05741484667630675,0
lotus_cropped_5,0.6851740376740378,0.6296519246519247,0.20495351147932073,0.07816365051262869,7000000
pickles_cropped_1,0.7294489550659868,0.5411020898680265,0.15666940738023938,0.05817360201021474,84459800
pickles_cropped_2,0.7672676802933426,0.4654646394133151,0.10193210078980801,0.04473576292173214,47785400
pickles_cropped_3,0.7636197683182939,0.4727604633634122,0.1037441915308512,0.05111005720599834,97879300
pickles_cropped_4,0.7812985867514424,0.4374028264971155,0.09075950650750277,0.042321722028174136,82139400
pickles_cropped_5,0.7620578957123936,0.47588420857521274,0.09837559338587214,0.05244547863207412,76840700
