car_query (13946600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.7881264225155419,0.4237471549689165,0.15583855754959064,0.03738346803061104,0
airplane_2,0.830577033912991,0.338845932174018,0.10192301427494743,0.02478415248209262,7349800
airplane_3,0.7926504413285951,0.41469911734281006,0.144978067779181,0.0337580967006312,2009300
airplane_4,0.8131111838873424,0.37377763222531524,0.13661262341714864,0.02811533880241264,1152800
airplane_5,0.7382384948177966,0.5235230103644068,0.22138460685249306,0.05479122801038053,3208600
ball_1,0.8549642413987592,0.2900715172024817,0.047071144100045134,0.019082766324896763,0
ball_2,0.43305816882872716,1.1338836623425457,0.4653533841861476,0.2466276951234584,0
ball_3,0.7546020791321885,0.4907958417356234,0.07293740100159561,0.049698584539630476,6862500
ball_4,0.8310179357021997,0.33796412859560065,0.049701956033263266,0.02357048435571169,0
ball_5,0.6184557911150924,0.7630884177698151,0.25513720866574363,0.10712340947930549,0
car_1,0.9013536379018612,0.19729272419627747,0.03847098096616658,0.007595761704168787,6966300
car_2,0.9397969543147209,0.12040609137055838,0.01600569497337625,0.0034867250139640066,0
car_3,0.8665820642978004,0.2668358714043993,0.045279162525063824,0.014183593153725967,0
car_4,0.9040609137055838,0.1918781725888325,0.03230932455738089,0.00856653482751528,6551000
car_5,0.8843654822335025,0.23126903553299494,0.04120549842433257,0.012318308382234418,1222900
cat_1,0.8214992979803436,0.3570014040393131,0.061362845962764895,0.03535723471634802,2997700
cat_2,0.7955404579465108,0.4089190841069785,0.05992343221281065,0.03640121694100072,2716300
cat_3,0.8040441456685112,0.3919117086629777,0.05572807493140923,0.030996415934921227,238900
cat_4,0.8158145303461167,0.36837093930776665,0.06613431849644967,0.028354574682267684,0
cat_5,0.7566984019552547,0.48660319608949054,0.06801730815631656,0.049761899731204845,0
dolphin_1,0.823032451389086,0.35393509722182837,0.05168852572165195,0.02344739466163776,7938400
dolphin_2,0.7596697335025382,0.48066053299492384,0.07321094783245193,0.045756095583511756,2004000
dolphin_3,0.6709068027039086,0.6581863945921829,0.22125847648426006,0.07923719493703933,1009700
dolphin_4,0.6439729564151934,0.7120540871696132,0.16135438155892806,0.10390597850693478,2854300
dolphin_5,0.7970038416011271,0.40599231679774583,0.1414114275176799,0.03414631012255449,2099300
face_1,0.7927362747514277,0.41452745049714435,0.05875441195518129,0.0366122586148838,3012400
face_2,0.7885694891131755,0.42286102177364937,0.06569780280312976,0.04049648258609954,1661600
face_3,0.7481934407816162,0.5036131184367678,0.07398743871110565,0.05823301817223706,0
face_4,0.7967051633310102,0.4065896733379797,0.05634435491780129,0.034588786834557544,0
face_5,0.7499616345301625,0.5000767309396752,0.0707908808874988,0.0532616817994295,9306800
lotus_1,0.7961405064319969,0.4077189871360066,0.061263337020740154,0.03667544905548541,1985000
lotus_2,0.7929670396077213,0.4140659207845575,0.06865988230420109,0.03321797876971087,2639200
lotus_3,0.4902586613408782,1.0194826773182437,0.48175044621071417,0.19632604525240396,325800
lotus_4,0.7807338497111385,0.4385323005777229,0.0655584163967097,0.042557875258979194,0
lotus_5,0.7891952991010279,0.42160940179794426,0.05812231170432617,0.03968067683194964,7017600
pickles_1,0.31027451442191734,1.3794509711561656,0.6416546759312927,0.457168793708898,133519700
pickles_2,0.2933502301184433,1.4132995397631136,0.6474254339467465,0.4975561078569404,173910700
pickles_3,0.34235932533601876,1.3152813493279627,0.5977688888944079,0.3654956027965548,129657400
pickles_4,0.34491372923005714,1.310172541539886,0.6012953365675187,0.37546567081758836,153146900
pickles_5,0.33858254448532116,1.3228349110293576,0.5897572369588893,0.3874802018393418,80301400
