airplane_cropped_query (5948900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.8835954221686269,0.2328091556627462,0.03683855851490219,0.010966437074289927,1999300
airplane_cropped_2,0.8706634802640498,0.25867303947189996,0.039329857832713935,0.014981093637908364,1001000
airplane_cropped_3,0.8988755940507117,0.20224881189857674,0.025360077633324686,0.00975223095875413,1999200
airplane_cropped_4,0.9067479151993958,0.18650416960120852,0.02191132671346597,0.00780552144802753,1071000
airplane_cropped_5,0.8964656674035179,0.2070686651929643,0.025950639797203915,0.009034387774794194,0
ball_cropped_1,0.7298860100884643,0.5402279798230711,0.11884642430868655,0.06324042271580256,0
ball_cropped_2,0.6090191277019947,0.7819617445960104,0.22136680001916562,0.1158628206116709,0
ball_cropped_3,0.698933741085553,0.6021325178288939,0.08622032275591601,0.08022743339072194,0
ball_cropped_4,0.7345084381289246,0.5309831237421507,0.07764753862427107,0.05920960663660981,6702100
ball_cropped_5,0.6619793498380002,0.6760413003239996,0.16690288875799017,0.08920106895883022,2030100
car_cropped_1,0.8865573874406208,0.22688522511875847,0.029673708595609766,0.012146819719312727,1040700
car_cropped_2,0.8498445839827474,0.30031083203450537,0.03950321664955292,0.019446415447477043,0
car_cropped_3,0.8582549596943724,0.28349008061125547,0.03743142138444772,0.017753629691991783,1011100
car_cropped_4,0.8580601921364371,0.2838796157271257,0.04041166332015287,0.017997289792956565,978200
car_cropped_5,0.8332495508858098,0.3335008982283805,0.0520597918710869,0.02534953158500281,0
cat_cropped_1,0.786753554533771,0.4264928909324582,0.05781730672243412,0.041093635648209635,1892700
cat_cropped_2,0.7448222747568414,0.5103554504863173,0.07080303935279819,0.05566202182366217,3030300
cat_cropped_3,0.7692282864370321,0.4615434271259356,0.060374406704987255,0.04733653915479349,2000300
cat_cropped_4,0.7884196461390777,0.4231607077218445,0.06745186206969317,0.03541785599927676,1711600
cat_cropped_5,0.7024494404129371,0.5951011191741257,0.08105426161350142,0.07447631713866291,2260700
dolphin_cropped_1,0.8332869001458367,0.3334261997083263,0.04685651364494963,0.021312195817073908,0
dolphin_cropped_2,0.7863727918344934,0.4272544163310137,0.058047725520299534,0.034689629073290484,0
dolphin_cropped_3,0.7664442460334902,0.4671115079330196,0.08262297183542638,0.04003108259252865,4946500
dolphin_cropped_4,0.7406216669558678,0.5187566660882642,0.07537603710857133,0.06263181458448387,1046000
dolphin_cropped_5,0.7801015774806784,0.43979684503864314,0.08685505225934245,0.03800973826385925,1067000
face_cropped_1,0.7344449250288351,0.5311101499423299,0.07675586514502658,0.06358627217046643,2955400
face_cropped_2,0.7135139056347166,0.5729721887305667,0.08284874782988536,0.07383527853606696,1860500
face_cropped_3,0.7013344744278215,0.597331051144357,0.0856605535438248,0.08041086673342361,2117100
face_cropped_4,0.7224862887503627,0.5550274224992746,0.07894609992297204,0.07039467956775673,1999200
face_cropped_5,0.7022478916947515,0.5955042166104969,0.08698435194589386,0.08083897865145122,1999200
lotus_cropped_1,0.7660378795826999,0.46792424083460027,0.0681426274570255,0.04909322626161214,757000
lotus_cropped_2,0.7490284967113164,0.5019430065773671,0.07257118680915804,0.05550591402959903,0
lotus_cropped_3,0.6581827656022042,0.6836344687955913,0.1706612654838277,0.08729265703313073,0
lotus_cropped_4,0.7072515160463082,0.5854969679073834,0.08010480213707055,0.07625958697081191,0
lotus_cropped_5,0.7270477898066929,0.545904420386614,0.07409288081870895,0.06484727867373964,7000000
pickles_cropped_1,0.5619331514177752,0.8761336971644492,0.3445999056861972,0.14426850025984092,84459800
pickles_cropped_2,0.6067412680166439,0.7865174639667123,0.285972976468974,0.11356362067922153,47785400
pickles_cropped_3,0.6169402203755069,0.7661195592489861,0.2828283765563919,0.10707993215806087,97879300
pickles_cropped_4,0.629236748579475,0.7415265028410502,0.27131040191204087,0.09927853175670559,82139400
pickles_cropped_5,0.6084643537238072,0.7830712925523855,0.2766159511720642,0.11100852196815272,76840700
