pickles_cropped_querry (5948900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.6509860077324303,0.6980279845351395,0.25053553267144124,0.08937060011094185,1999300
airplane_cropped_2,0.6372143639572917,0.7255712720854165,0.25221476715731794,0.10080518501926662,1001000
airplane_cropped_3,0.6306937578894058,0.7386124842211883,0.2550483660418114,0.10021541044921221,1999200
airplane_cropped_4,0.6313116547380366,0.737376690523927,0.2572278439638204,0.10017464834051022,1071000
airplane_cropped_5,0.6263744828385027,0.7472510343229948,0.255590485736092,0.1011129675310967,0
ball_cropped_1,0.555645044397879,0.8887099112042421,0.30797123897996187,0.16525709844179706,0
ball_cropped_2,0.731177788411012,0.5376444231779761,0.1301406409877037,0.08346218106699788,0
ball_cropped_3,0.6916861944318544,0.6166276111362912,0.2246541201640505,0.06902766643786228,0
ball_cropped_4,0.6438520234468246,0.7122959531063509,0.2501075338126627,0.09427983496035745,6702100
ball_cropped_5,0.7560917574977915,0.48781648500441704,0.11446188906766105,0.04760579101466948,2030100
car_cropped_1,0.6373916513718184,0.7252166972563636,0.2674873536052305,0.0993061117165032,1040700
car_cropped_2,0.6066276069202303,0.7867447861595397,0.2486830001449526,0.11042119418856149,0
car_cropped_3,0.5995648381131,0.8008703237738002,0.2711646276379061,0.1192261357901514,1011100
car_cropped_4,0.6166895698294821,0.7666208603410358,0.26047628654069016,0.1084615704714923,978200
car_cropped_5,0.6013361764297094,0.7973276471405814,0.25845203003052053,0.11597341086193164,0
cat_cropped_1,0.6496095772523524,0.7007808454952957,0.2558152654708306,0.08807162848670384,1892700
cat_cropped_2,0.6576661717693827,0.6846676564612347,0.24748841274436756,0.08826570018501259,3030300
cat_cropped_3,0.6623753184165307,0.6752493631669387,0.24948469088583589,0.08417633850387282,2000300
cat_cropped_4,0.6692396233365837,0.6615207533268326,0.23067027693247055,0.07918712373917013,1711600
cat_cropped_5,0.6282569242020535,0.7434861515958933,0.2734993766998022,0.10751486067781617,2260700
dolphin_cropped_1,0.6064144656762809,0.7871710686474384,0.24443272825927823,0.10721435286156365,0
dolphin_cropped_2,0.6660949337715282,0.667810132456944,0.23298840132878726,0.0863503355305054,0
dolphin_cropped_3,0.7505352760169501,0.4989294479660998,0.1869557429176754,0.04480885143336375,4946500
dolphin_cropped_4,0.6008293946044967,0.7983412107910067,0.2557350009915612,0.11792607563449127,1046000
dolphin_cropped_5,0.7575993914716679,0.48480121705666435,0.17994750906645965,0.04049647950577633,1067000
face_cropped_1,0.649642583234695,0.7007148335306099,0.2661660733168877,0.09305587316587871,2955400
face_cropped_2,0.6480072796575944,0.7039854406848112,0.27108825713366913,0.09665093843200963,1860500
face_cropped_3,0.6406336070052949,0.7187327859894099,0.2695986887248491,0.09801567988875987,2117100
face_cropped_4,0.658157270914099,0.6836854581718022,0.2612933092117501,0.08919074142513475,1999200
face_cropped_5,0.6368850325350389,0.7262299349299222,0.27294822501226074,0.10225004177110741,1999200
lotus_cropped_1,0.6620072189208612,0.6759855621582778,0.25320311821941127,0.08494414478883393,757000
lotus_cropped_2,0.6553734010270913,0.6892531979458174,0.2685893546031863,0.09208874944599209,0
lotus_cropped_3,0.8161461843881463,0.36770763122370764,0.096956800190303,0.023793699723763048,0
lotus_cropped_4,0.6401203597229491,0.7197592805541019,0.2651973074464722,0.09930281916627696,0
lotus_cropped_5,0.6796683665720455,0.6406632668559091,0.25621031193900284,0.0771724780285827,7000000
pickles_cropped_1,0.8597435862002023,0.28051282759959534,0.09468448472037938,0.015127557000479418,84459800
pickles_cropped_2,0.9318846051888722,0.13623078962225577,0.03533966647873592,0.004172137903831188,47785400
pickles_cropped_3,0.9214781559884005,0.15704368802319896,0.03400258903618678,0.005986964656078953,97879300
pickles_cropped_4,0.9284701248589964,0.1430597502820072,0.023650122405111766,0.005460859865915593,82139400
pickles_cropped_5,0.9158511793617611,0.168297641276478,0.0284930128694028,0.007425647473720812,76840700
