ball_cropped_query (5948900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.8111699477284336,0.37766010454313265,0.05594174791545043,0.03008111087082694,1999300
airplane_cropped_2,0.7486997182539044,0.5026005634921908,0.07247185895944162,0.05364888216596901,1001000
airplane_cropped_3,0.7866791481024357,0.42664170379512867,0.0718169011605925,0.03834445015151757,1999200
airplane_cropped_4,0.7614519185589266,0.47709616288214685,0.07561768414965252,0.04534310848083401,1071000
airplane_cropped_5,0.7778609987947187,0.44427800241056226,0.06605355199894727,0.04122832477204769,0
ball_cropped_1,0.657766498041783,0.6844670039164338,0.16308723987371335,0.1090646614279559,0
ball_cropped_2,0.5756727291894805,0.8486545416210389,0.20648213806284382,0.13034535972530015,0
ball_cropped_3,0.7989063704176407,0.40218725916471887,0.058322942672645074,0.03953413412553788,0
ball_cropped_4,0.8697061447140106,0.2605877105719787,0.042280669986606324,0.013336570237917652,6702100
ball_cropped_5,0.7042782804815086,0.5914434390369827,0.13087697520284136,0.06192134882453036,2030100
car_cropped_1,0.7369857822958609,0.5260284354082785,0.08358863881400524,0.055199281029560676,1040700
car_cropped_2,0.7045095798485959,0.5909808403028085,0.07857637984708546,0.07448336572875146,0
car_cropped_3,0.6747003158277859,0.6505993683444284,0.10093248526859112,0.08409730444315923,1011100
car_cropped_4,0.7327855086747421,0.5344289826505155,0.07770353719992744,0.05999074588820317,978200
car_cropped_5,0.7092156038347344,0.5815687923305312,0.08494795430522656,0.07001502426238503,0
cat_cropped_1,0.8173976540214026,0.36520469195719507,0.05790057132168731,0.0277789311593804,1892700
cat_cropped_2,0.865204844174942,0.269590311650116,0.04159736179164262,0.01572911198583647,3030300
cat_cropped_3,0.8100064974185872,0.3799870051628256,0.05376568637663251,0.029065275261761985,2000300
cat_cropped_4,0.8716456094957854,0.256708781008429,0.029797493893531334,0.013674667396366337,1711600
cat_cropped_5,0.6973447429539608,0.6053105140920784,0.0941083623235265,0.07301138953422594,2260700
dolphin_cropped_1,0.7336410869064371,0.5327178261871258,0.071317665867532,0.06140480273774035,0
dolphin_cropped_2,0.7469688140977729,0.5060623718044543,0.0774480509653742,0.05961148607120639,0
dolphin_cropped_3,0.8004429343214855,0.399114131357029,0.061590276247636744,0.03388827285652704,4946500
dolphin_cropped_4,0.7951756450481523,0.4096487099036954,0.06473327153527192,0.039319628149324826,1046000
dolphin_cropped_5,0.8439248327362892,0.31215033452742164,0.049873512037407315,0.019660045187340214,1067000
face_cropped_1,0.7917104853667112,0.41657902926657775,0.0708735929152718,0.035127324216958106,2955400
face_cropped_2,0.7586486719187222,0.4827026561625555,0.08002002014463679,0.045848248989835784,1860500
face_cropped_3,0.7591675116857219,0.48166497662855623,0.08072970375057835,0.04627304384179053,2117100
face_cropped_4,0.7942262958945672,0.4115474082108659,0.06545204373978224,0.033570256846627705,1999200
face_cropped_5,0.7524876805029372,0.4950246389941253,0.08383241110967238,0.049391338948272044,1999200
lotus_cropped_1,0.8502479993463334,0.2995040013073332,0.04856962914973966,0.019062441810838764,757000
lotus_cropped_2,0.8075400241784251,0.3849199516431499,0.06740081841974298,0.030816226136330806,0
lotus_cropped_3,0.7032639360674142,0.5934721278651715,0.13266901659601127,0.05938798447245123,0
lotus_cropped_4,0.7841160680208782,0.4317678639582438,0.06648034735321504,0.03563724646178611,0
lotus_cropped_5,0.7566977276314742,0.4866045447370515,0.07556036431708414,0.0480113587415415,7000000
pickles_cropped_1,0.6293486632130687,0.7413026735738628,0.3058618413179357,0.10593335697759025,84459800
pickles_cropped_2,0.6716698872961769,0.6566602254076462,0.24744762901594888,0.07957524098415686,47785400
pickles_cropped_3,0.6650176988231753,0.6699646023536494,0.24644932615746162,0.08382152012971439,97879300
pickles_cropped_4,0.6804838976262391,0.6390322047475219,0.23397263232795318,0.07383823593278867,82139400
pickles_cropped_5,0.6636737479569155,0.6726525040861692,0.24010052412446034,0.08581465718540499,76840700
