face_cropped_query (5948900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7700778507879185,0.4598442984241633,0.06594288453620392,0.04484079834791988,1999300
airplane_cropped_2,0.7392148841969686,0.5215702316060626,0.07339523532078604,0.05782496488228679,1001000
airplane_cropped_3,0.7183205508906155,0.5633588982187689,0.07995754696544687,0.06685432614829892,1999200
airplane_cropped_4,0.7460423255342962,0.5079153489314077,0.07568593333316269,0.05750247279319788,1071000
airplane_cropped_5,0.7347518165078004,0.530496366984399,0.07130680768525258,0.056773518798389246,0
ball_cropped_1,0.673973554555092,0.6520528908898161,0.14623446342987081,0.10139724034088367,0
ball_cropped_2,0.5456811230177523,0.9086377539644955,0.24940162185211687,0.1418939829420842,0
ball_cropped_3,0.8350222860279062,0.3299554279441876,0.06069109921968774,0.022263444529004747,0
ball_cropped_4,0.81653904336025,0.3669219132795001,0.058168005055851624,0.026520007737045898,6702100
ball_cropped_5,0.7079829164793376,0.5840341670413247,0.17734680420995308,0.06373307050255571,2030100
car_cropped_1,0.7702682151122476,0.4594635697755049,0.06761050521158664,0.04906913342785484,1040700
car_cropped_2,0.694033892184955,0.6119322156300901,0.08059690607147156,0.07868909908956336,0
car_cropped_3,0.696824824428549,0.6063503511429023,0.08891639094900221,0.07989280950005696,1011100
car_cropped_4,0.7428615089498183,0.5142769821003632,0.06943685070296687,0.05717883918979666,978200
car_cropped_5,0.729303082905919,0.541393834188162,0.07861936649408229,0.06646553902969152,0
cat_cropped_1,0.8734619292522691,0.2530761414954619,0.03761019104130753,0.01341102140539191,1892700
cat_cropped_2,0.8616752115793935,0.2766495768412131,0.0428436450906472,0.014268044275092111,3030300
cat_cropped_3,0.8670218290646527,0.2659563418706946,0.038297295316726536,0.014242042149140861,2000300
cat_cropped_4,0.8026324135273183,0.3947351729453635,0.06901474338890273,0.032169113041329925,1711600
cat_cropped_5,0.8623870183266262,0.2752259633467474,0.034653029734852556,0.015890095332099088,2260700
dolphin_cropped_1,0.7080313985708863,0.5839372028582276,0.07972000678358844,0.07274487133707905,0
dolphin_cropped_2,0.7394791024027819,0.5210417951944365,0.084898504319055,0.05787883013232146,0
dolphin_cropped_3,0.758506513137227,0.4829869737255462,0.09776148740653208,0.0446008195482318,4946500
dolphin_cropped_4,0.7522696478703681,0.495460704259264,0.07281535365271534,0.055185813563272595,1046000
dolphin_cropped_5,0.8072558276403796,0.3854883447192406,0.09799240159220213,0.031407943446614274,1067000
face_cropped_1,0.9438836425716998,0.11223271485660065,0.014394748320164545,0.002693208451936934,2955400
face_cropped_2,0.9457846381897757,0.10843072362044896,0.012063344764696822,0.0024912678376641183,1860500
face_cropped_3,0.9211496897802355,0.15770062043952904,0.019484718131947024,0.005005843801121987,2117100
face_cropped_4,0.9226426249876376,0.15471475002472485,0.021016541304511645,0.00464105022466271,1999200
face_cropped_5,0.9184287400426243,0.16314251991475137,0.02033091445505216,0.005588560967674828,1999200
lotus_cropped_1,0.8807910325237694,0.23841793495246114,0.0421255954393446,0.013524011129645519,757000
lotus_cropped_2,0.8890935931557673,0.22181281368846523,0.03138971873282146,0.010558474357515413,0
lotus_cropped_3,0.7695756124582153,0.4608487750835695,0.17856575914407855,0.0439417428998628,0
lotus_cropped_4,0.8891612718789763,0.2216774562420473,0.02841326155554273,0.010755078803632584,0
lotus_cropped_5,0.8801395106396508,0.23972097872069822,0.030975725852118732,0.010432537925601254,7000000
pickles_cropped_1,0.5653361577609994,0.8693276844780009,0.3619663694259841,0.14676496931015556,84459800
pickles_cropped_2,0.6330099981513961,0.7339800036972077,0.3026962257794982,0.10515242758025843,47785400
pickles_cropped_3,0.608099292041172,0.7838014159176561,0.30172207258309847,0.1169109251596682,97879300
pickles_cropped_4,0.6283779178333508,0.7432441643332983,0.28988681775641517,0.10571162640677265,82139400
pickles_cropped_5,0.6060514204342241,0.7878971591315519,0.2952744242367706,0.11978720225285837,76840700
