airplane_query (13946600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.8924291374158431,0.21514172516831404,0.0498290145871211,0.008371708530847025,0
airplane_2,0.9237965990506403,0.15240680189871936,0.02584935989002518,0.005370535867681628,7349800
airplane_3,0.9070601392212712,0.18587972155745774,0.03781791726778715,0.007205951684887835,2009300
airplane_4,0.9157130134767408,0.16857397304651844,0.03211852812075855,0.007275148936585035,1152800
airplane_5,0.8622007252412686,0.275598549517463,0.11135801982095095,0.01337343400357751,3208600
ball_1,0.8048704831428909,0.39025903371421855,0.11900441628641872,0.03181514162843718,0
ball_2,0.5347819424193041,0.9304361151613917,0.35639515795669086,0.15015584723998648,0
ball_3,0.7434538313044071,0.5130923373911858,0.0983590627349576,0.05029823996559835,6862500
ball_4,0.75146816733536,0.49706366532927987,0.11490076414860308,0.03997174339169621,0
ball_5,0.7311210593852431,0.5377578812295138,0.14765233909934836,0.05572677215599302,0
car_1,0.8411488361677557,0.31770232766448847,0.09309617376186693,0.019795119143018944,6966300
car_2,0.821168891406376,0.35766221718724805,0.11802348389603243,0.02741182989532004,0
car_3,0.7742145041215627,0.45157099175687465,0.13102614718534486,0.03833821178167191,0
car_4,0.8279548895728288,0.3440902208543424,0.11324907004774087,0.02405105323158559,6551000
car_5,0.81036945380641,0.3792610923871801,0.12030045203744794,0.02885911487335316,1222900
cat_1,0.7779638765656947,0.4440722468686109,0.12026815071945404,0.04206845810481619,2997700
cat_2,0.730513022626167,0.5389739547476664,0.11724064262303428,0.050789359349002784,2716300
cat_3,0.7489108775985867,0.5021782448028267,0.10805883367113188,0.04213007880030931,238900
cat_4,0.7811368832203421,0.43772623355931584,0.095549305997054,0.033172680819033046,0
cat_5,0.7012825482142233,0.5974349035715534,0.14388195402646342,0.07402803788230533,0
dolphin_1,0.7928486445122838,0.4143027109754327,0.09405505530504402,0.03280817986212584,7938400
dolphin_2,0.7590262082940218,0.4819475834119564,0.09690179515500125,0.04249919833269879,2004000
dolphin_3,0.7736161560041517,0.45276768799169653,0.1143232310181443,0.03737257906539196,1009700
dolphin_4,0.72592618129352,0.54814763741296,0.08122779636762052,0.07281425714044645,2854300
dolphin_5,0.8548600582528727,0.29027988349425454,0.044805188662818816,0.01747534650062723,2099300
face_1,0.7363210080711077,0.5273579838577847,0.12680483366287687,0.0518601474458785,3012400
face_2,0.7361000700296578,0.5277998599406843,0.1378848652854423,0.0594513010332733,1661600
face_3,0.7064519987455409,0.5870960025089184,0.12806636134563015,0.0700016155236186,0
face_4,0.7392403189074689,0.5215193621850625,0.12186667018460455,0.05116165270899985,0
face_5,0.6990973440317295,0.601805311936541,0.13952404179444192,0.07136094123118022,9306800
lotus_1,0.7531710307946595,0.49365793841068106,0.1146146673194084,0.045665068966754215,1985000
lotus_2,0.7747615284213007,0.4504769431573985,0.08224315154343742,0.03690074333055235,2639200
lotus_3,0.6037777916823093,0.7924444166353815,0.3723289491570998,0.11220002371252524,325800
lotus_4,0.7217932660813986,0.5564134678372026,0.11602260327440778,0.053401902764344,0
lotus_5,0.7351114755877477,0.5297770488245046,0.12480368935905564,0.055391443822599834,7017600
pickles_1,0.4345655204285584,1.130868959142883,0.5316396339681043,0.2938390740818637,133519700
pickles_2,0.42024292866741,1.1595141426651798,0.5372850381748413,0.32225712845323334,173910700
pickles_3,0.4648551643982316,1.0702896712035368,0.4880890872768312,0.22893363799287136,129657400
pickles_4,0.47021791936336277,1.0595641612732745,0.4914472325694955,0.23473697355398154,153146900
pickles_5,0.4614810377281249,1.0770379245437502,0.4798502648304741,0.24279228352955828,80301400
