car_query (14446800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.9278176467262762,0.055569481774774915,0.012485717427722672,2.0226254917685726,0
airplane_2,0.9184360951534721,0.046328383754008634,0.010779139225580422,1.9585888540516776,8069900
airplane_3,0.966078906385576,0.0461412064904784,0.009049741185139164,2.0040411397292424,2001400
airplane_4,0.9427271594166772,0.0411364008514819,0.007957448828071152,1.9566720323623379,2008600
airplane_5,0.9599414985126702,0.061370361052325205,0.014105293323611259,2.0805269112598523,3017500
ball_1,0.84645510970361,0.053669110735100584,0.011478878648329062,1.9034229647467602,3006700
ball_2,0.9746747136311226,0.09820846023688663,0.03335108405413316,2.4055128357712308,1995200
ball_3,0.8898586522482536,0.07277003221843636,0.017108054913617318,2.0899833742171383,514000
ball_4,0.7979578576873285,0.07462523030644858,0.020975557598574446,1.962903560739247,0
ball_5,0.9318530528176245,0.09157187883613682,0.02358041910623655,2.270175008781551,7302400
car_1,0.8874186790164298,0.03856175972927242,0.01163423772387244,1.8775654467802567,0
car_2,0.9304753442914262,0.026294416243654826,0.0049954672093832616,1.8764200043092139,0
car_3,0.9348726314468564,0.040186125211505934,0.009655128357671698,1.9448675441324257,7120400
car_4,0.8517453798767964,0.04152284263959391,0.013217153830070268,1.8427286375893976,0
car_5,0.8841268087926655,0.03978003384094755,0.009975720709752568,1.8800471351210584,6718700
cat_1,0.9742265716006697,0.05451776649746193,0.013041982247909874,2.0595576133333875,0
cat_2,0.7791803404061514,0.07338229333539209,0.020518119087098646,1.9169189281304646,0
cat_3,0.8206099901889692,0.07153267480678648,0.019649732409451885,1.9842344636588192,8990800
cat_4,0.7447592971744021,0.0822913510688247,0.02759475297522973,1.9160856748834114,1995700
cat_5,0.9088994141595984,0.06406324497085919,0.01637672622441835,2.052192302195471,3154600
dolphin_1,0.8070536706136704,0.06423654633279452,0.017208185208003126,1.9018287243592493,0
dolphin_2,0.8544036183567132,0.06816698392554991,0.018468671544231787,2.014564892422066,0
dolphin_3,0.9511182499722569,0.09107348199779444,0.024794539898556612,2.2875045149405118,7548000
dolphin_4,0.6985114670863042,0.1096936810782426,0.030905712563351635,2.1262128152649344,2995900
dolphin_5,0.95207720669535,0.05205485719265376,0.014517249626757909,2.0288649496473785,3126600
face_1,0.859034912132945,0.06990426227065435,0.01790130972794611,2.026286329718252,4121900
face_2,0.9616675457750808,0.055202037519942584,0.014460757916381028,2.0568325349426027,3131100
face_3,0.9331568552475102,0.07381346109160428,0.01895371666077277,2.1481620136698036,0
face_4,0.8448453557111039,0.07463599975796542,0.020742656227299764,2.0422861985193346,6445200
face_5,0.8609451055096654,0.07424623318024334,0.020101489260878833,2.0668485354056427,4121300
lotus_1,0.7564707507416286,0.09407968139265105,0.02451466908434823,2.057042568040534,2974200
lotus_2,0.8977932300333968,0.06728193307779964,0.01837076238229915,2.068563962859916,2103100
lotus_3,0.9927233714633147,0.11879795290005823,0.03420116990197799,2.5940973608907862,2010700
lotus_4,0.7432535937587094,0.08920878246742303,0.024837330726539524,1.9837167067042885,2529000
lotus_5,0.9415403341997529,0.06401757657377671,0.016519834338761814,2.0864849208213525,0
pickles_1,0.9562585575729805,0.14770396832155477,0.04689672834161701,3.3888377831677405,152844500
pickles_2,0.9510530304824057,0.1493230528764805,0.047386513532148386,3.5164897651367166,194620000
pickles_3,0.9935418394110287,0.13964546002994008,0.044338430131685556,3.0395093659166634,131697300
pickles_4,0.9821763175124787,0.14073148973408445,0.04474562781107141,3.079079077518825,166944600
pickles_5,0.9997611441196669,0.14427771501869205,0.0454627945157312,3.2058694870701885,91398800
