cat_cropped_query (4538000),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7352998674669073,0.05818409310922471,0.0152435023230724,1.9461341381621262,1115800
airplane_cropped_2,0.7804257301282416,0.0534419081467741,0.012258870438939659,2.012355184858641,2005800
airplane_cropped_3,0.6770847771199527,0.07227712821002549,0.01846459972354924,1.9248443081344637,1003900
airplane_cropped_4,0.687931173264772,0.07104956292088335,0.019777497035124974,1.9421201746317016,1012900
airplane_cropped_5,0.6734568176321664,0.0720684369980248,0.01929755371676134,1.911452411915806,1808100
ball_cropped_1,0.6259408145860418,0.098596985463687,0.03387210536004475,2.0731961818347724,1109800
ball_cropped_2,0.6373657922123127,0.10777192634218595,0.044890888302820245,2.297396574372033,1008600
ball_cropped_3,0.9000834529975879,0.04420243924870583,0.01124781541154817,2.1185805566570353,2995300
ball_cropped_4,0.75972697452378,0.05889720520380015,0.015120670156073162,2.00544035076194,1533600
ball_cropped_5,0.813121365043979,0.07256636123799289,0.024056736905403258,2.217129682195365,0
car_cropped_1,0.6539814744551298,0.08579916095569237,0.02150567006240655,1.9987771979492448,0
car_cropped_2,0.708757122027128,0.07384356545412382,0.015423359407824865,2.04158701154488,0
car_cropped_3,0.5601865924325885,0.11530485072605856,0.03504796278340335,2.0385911479145533,0
car_cropped_4,0.6982623086636464,0.07206459536138911,0.019079780251661887,1.9847009972865386,0
car_cropped_5,0.6472039524955294,0.08908571626509967,0.025368599777773997,2.0195994360702247,0
cat_cropped_1,0.8204511897950503,0.04080736162962228,0.008562775255584095,1.9824861531564597,7225200
cat_cropped_2,0.8330997423966597,0.03520018990668459,0.005008622504363586,1.9671499621036845,3121500
cat_cropped_3,0.8493992301262738,0.039405664319183124,0.008167437832227351,2.0174721313308566,2003200
cat_cropped_4,0.810048121020597,0.03915211643147143,0.010575094595574331,1.9537874285537746,2099100
cat_cropped_5,0.804590486223657,0.06241703748201807,0.021356985505165235,2.1036387606042246,0
dolphin_cropped_1,0.749345851354578,0.05968764144647407,0.013343244958508575,1.9943183228306567,0
dolphin_cropped_2,0.8640169671147836,0.043947327366307534,0.012857420735897183,2.0698697520370195,0
dolphin_cropped_3,0.8495401061935134,0.06479123966252573,0.023522059200449603,2.1973924818574937,6454400
dolphin_cropped_4,0.7675869454999152,0.05660206735294398,0.016089330438675154,2.0046303893789013,490000
dolphin_cropped_5,0.8299130188195406,0.048778382128025745,0.01336651908729168,2.047814657485782,0
face_cropped_1,0.912191380183553,0.03534673827324623,0.008836366193968785,2.0778907380428535,0
face_cropped_2,0.9348515165598481,0.0360703700527013,0.011476464236236652,2.105479085878135,6639900
face_cropped_3,0.9217109382953025,0.042264170674712984,0.015367194061663531,2.1244873974468,0
face_cropped_4,0.9362577224384774,0.03252694798616682,0.0064271276285534735,2.0895240611909465,6587200
face_cropped_5,0.9233522080776579,0.037483538437234516,0.012709999932780307,2.098980726345261,2407400
lotus_cropped_1,0.8570993685960663,0.037810749841125355,0.006013583967490248,2.031358547242322,1004300
lotus_cropped_2,0.8872609869074672,0.035713259162235646,0.005462437126875508,2.0622106973596934,1002600
lotus_cropped_3,0.9583857506324797,0.06633751213421676,0.026855174815379693,2.3317341913621563,1990400
lotus_cropped_4,0.9000209143468701,0.04240297351620999,0.008114099822062,2.116733767446571,1014000
lotus_cropped_5,0.8924396715464764,0.049574232114437115,0.01814099672672516,2.1333193149106284,0
pickles_cropped_1,0.9133817461923134,0.09023641233649968,0.0377175811908033,2.5163283148444786,108810500
pickles_cropped_2,0.9376138115683995,0.07444298924790799,0.033135676925349286,2.3812144731591927,62571100
pickles_cropped_3,0.918145116327223,0.0801085778573272,0.03601000275757288,2.4167463174792445,113153700
pickles_cropped_4,0.9052703490725421,0.07422508062791712,0.03128392899892217,2.341049031306478,97420700
pickles_cropped_5,0.9120162772093116,0.08581048589424123,0.03708148034932124,2.4763965464013973,97195800
