ball_query (14446800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.8567311866092352,0.062262226488627545,0.018523600027063263,2.061395475346336,0
airplane_2,0.8056288836285244,0.06605137735579229,0.019677123786436514,2.0112734120226,8069900
airplane_3,0.757111054300141,0.08581440969055401,0.028803486475337082,2.090228020481752,2001400
airplane_4,0.6992202730737979,0.09487949606390261,0.032324916359457605,2.0605948574484576,2008600
airplane_5,0.8365304543360813,0.07691578373509683,0.028793857504227555,2.1391129634809567,3017500
ball_1,0.7724688018741103,0.06559654148922442,0.022589350568576583,1.9589624530999319,3006700
ball_2,0.6345532452645744,0.1304279261840237,0.05425171111793437,2.555200284292417,1995200
ball_3,0.9372049633716063,0.05224686968004709,0.017383500586742824,2.0924554174839174,514000
ball_4,0.8910706998088693,0.03850070976900245,0.007603020658973271,1.9636307115716451,0
ball_5,0.9074571385584608,0.0850563184623443,0.03596270098122891,2.293481424860759,7302400
car_1,0.6206505063963734,0.11019608883543514,0.03695148987645554,2.0033171767573275,0
car_2,0.6983945965943128,0.08677255227954744,0.02329636943644321,1.9660892436814905,0
car_3,0.7798433214420163,0.07175642771656143,0.01989299293265914,2.0149061662368415,7120400
car_4,0.728230508911132,0.0719969106870184,0.01874663351146962,1.9126065244560864,0
car_5,0.7311573232504982,0.07640631540470591,0.020107965991125396,1.9543836946316615,6718700
cat_1,0.8384599412419335,0.0737519460300986,0.027452214697785488,2.1178489120312642,0
cat_2,0.8478893627778609,0.04245169866147331,0.00815671326331181,1.926554421105472,0
cat_3,0.8504365648698505,0.053300844398405364,0.011172270816641534,1.9992979631997667,8990800
cat_4,0.8607158795761161,0.03644094593526338,0.006503196144411617,1.9123944895305593,1995700
cat_5,0.7504175173323365,0.09002508710801393,0.03024265426036445,2.121912490256225,3154600
dolphin_1,0.7386798049601133,0.07475794678138321,0.016276163336320964,1.9661490158747719,0
dolphin_2,0.8494378241521553,0.05918038617886179,0.014148887285227734,2.03922851770721,0
dolphin_3,0.968234336066919,0.07831683626004704,0.035437574603508486,2.2959105906018094,7548000
dolphin_4,0.9343517224793182,0.04270515439144539,0.006976753392170664,2.050650572688265,2995900
dolphin_5,0.8550917728730956,0.0644303709131512,0.02322269257477256,2.069970626112641,3126600
face_1,0.9331329532930142,0.041596238598257285,0.012604951595185406,2.0269890924293663,4121900
face_2,0.8995962730098171,0.058713124721231434,0.020326478676773424,2.0879740841433456,3131100
face_3,0.9554860189731328,0.05926362553171965,0.024682113397837126,2.15282419534625,0
face_4,0.9543106908645719,0.038106536151520494,0.009547781179230955,2.0334806450419123,6445200
face_5,0.9564819766405479,0.04198248905565978,0.012758209080225345,2.0563407127559565,4121300
lotus_1,0.9685040242691607,0.03144160593196699,0.005273081775704731,2.01812567858466,2974200
lotus_2,0.9402155416903006,0.047426995188319235,0.016904373833135478,2.068100032654967,2103100
lotus_3,0.9982942358273564,0.10812303649968585,0.04655080096185108,2.6121219445213946,2010700
lotus_4,0.9408176741203773,0.023537626497494343,0.005023670066577437,1.9491298219001216,2529000
lotus_5,0.8618199778911965,0.07065123610419777,0.02615351914440859,2.1243405536058697,0
pickles_1,0.8666268145738215,0.1393831433453961,0.060516857346449036,3.502514252173816,152844500
pickles_2,0.8448220112895655,0.14100213211382115,0.06096385178764324,3.629192775100954,194620000
pickles_3,0.9232565086771426,0.13194493373793353,0.05836752893394562,3.160014970929617,131697300
pickles_4,0.9140439706669934,0.13285775872440428,0.058585382956277146,3.184748528948664,166944600
pickles_5,0.9410052409932036,0.13558998530470256,0.059030199433298965,3.2921229073892446,91398800
