lotus_cropped_query (4538000),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.45520962683066,0.0913180886645782,0.04030439348767447,2.2187373865424727,1115800
airplane_cropped_2,0.49502709074604107,0.0780824031736144,0.0320362799175939,2.285930331257441,2005800
airplane_cropped_3,0.4206941967118788,0.10487481865444483,0.033590657262763196,2.182682316466847,1003900
airplane_cropped_4,0.4389050357645826,0.09753226104353868,0.03188876578287598,2.198659549887813,1012900
airplane_cropped_5,0.4159755606889903,0.10728236777784106,0.03711393416683046,2.170328791076187,1808100
ball_cropped_1,0.49824072691069843,0.07714331130091973,0.025814073359642885,2.303313472848257,1109800
ball_cropped_2,0.6273023824278732,0.051075884395877374,0.023318505118608522,2.5079484856652585,1008600
ball_cropped_3,0.612840800504237,0.050923519880121705,0.023201716508031395,2.4030622027660136,2995300
ball_cropped_4,0.4523581784115212,0.09065300958530928,0.04519492939302296,2.3093864942478097,1533600
ball_cropped_5,0.6575596224377711,0.04503981585168595,0.01117342827548234,2.4813389126317817,0
car_cropped_1,0.45114577469810463,0.09234988213851594,0.029033719236115748,2.2515325471618284,0
car_cropped_2,0.4692529195328747,0.08568844473099793,0.028245269267301323,2.317797289713242,0
car_cropped_3,0.4115798376025526,0.10607255120615743,0.03803116805414857,2.281259276722516,0
car_cropped_4,0.4513243808645227,0.09216627636288312,0.03258752775995283,2.266735167742988,0
car_cropped_5,0.4351460153108036,0.09701099853298255,0.03004600708198367,2.312133561745591,0
cat_cropped_1,0.5050922458178974,0.07512765957446807,0.029434251391256102,2.260412870943185,7225200
cat_cropped_2,0.4857616794114518,0.08091068930762237,0.03382626036901285,2.257699305668142,3121500
cat_cropped_3,0.5338762007852285,0.06732800349718548,0.025750511917895666,2.304937611144261,2003200
cat_cropped_4,0.4743223587687013,0.08459657704387244,0.04180150945486139,2.2506488264343325,2099100
cat_cropped_5,0.6018165112618269,0.05225171758961135,0.013192112870806044,2.3767035046101292,0
dolphin_cropped_1,0.467902991884538,0.08636908341394967,0.031820776652635156,2.2824420772431853,0
dolphin_cropped_2,0.5823123440802288,0.055962666683663176,0.020356156682832586,2.3549720532839213,0
dolphin_cropped_3,0.680844534918643,0.040126401786914484,0.011665429209471868,2.4747960449949686,6454400
dolphin_cropped_4,0.43516967633437365,0.09570787314552551,0.04699117847486907,2.319601470279175,490000
dolphin_cropped_5,0.5725648964564177,0.057589256740114086,0.02056621032044154,2.319566864505052,0
face_cropped_1,0.6084042497096274,0.050330638764464336,0.02422036089523557,2.363048211058651,0
face_cropped_2,0.6222729627568739,0.04871529335997043,0.021297706785860546,2.3975386498895186,6639900
face_cropped_3,0.6554686858887445,0.04231422161906891,0.017171862179505143,2.407997038086931,0
face_cropped_4,0.5845427678494113,0.05670455048991351,0.02736976608411075,2.3890347627294974,6587200
face_cropped_5,0.6215252384517405,0.048538058215548706,0.0203332137907477,2.3892017286341853,2407400
lotus_cropped_1,0.5183457949292215,0.07161913417232424,0.035292975189633584,2.325545221137529,1004300
lotus_cropped_2,0.5466071855007828,0.06463906708909424,0.030670309320861067,2.3522680266231886,1002600
lotus_cropped_3,0.8484257593840879,0.024175529278780552,0.006424966324204673,2.610088889358521,1990400
lotus_cropped_4,0.551696155065932,0.06461858575023795,0.026152460007447628,2.4267474721730085,1014000
lotus_cropped_5,0.6731616274729376,0.03878365118146752,0.014848963162446448,2.4104607753613867,0
pickles_cropped_1,0.8698705263460826,0.03626838676783705,0.0077906092486381235,2.7888589275019684,108810500
pickles_cropped_2,0.8690222205919312,0.025272817566593844,0.005418995519643269,2.6494789716110643,62571100
pickles_cropped_3,0.8682107034256096,0.02798885476966586,0.006094760113715298,2.676332799063093,113153700
pickles_cropped_4,0.8595898030794679,0.022398286641920187,0.00497103721834132,2.6040940986141847,97420700
pickles_cropped_5,0.8415708221560024,0.03556382860416709,0.00782922959284435,2.7392566404341063,97195800
