pickles_cropped_querry (4538000),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.4256984532906437,0.09733097114494264,0.04030456539592543,2.246769423516528,1115800
airplane_cropped_2,0.44685233734750285,0.088488113555757,0.03214316810469095,2.3204791454069404,2005800
airplane_cropped_3,0.3964937843339535,0.10982909468655232,0.03352313190515173,2.213060140664958,1003900
airplane_cropped_4,0.4030519535355526,0.10613387540954927,0.03221404585742106,2.2378407409044376,1012900
airplane_cropped_5,0.394494561524387,0.11145398069601553,0.037224173292980375,2.1997279427477556,1808100
ball_cropped_1,0.47314383031771995,0.08080176997746666,0.02653456401191336,2.333410708064563,1109800
ball_cropped_2,0.5827335510901102,0.05635769046809688,0.024602145825037922,2.5447958867013014,1008600
ball_cropped_3,0.5958125552447293,0.05113802146899209,0.02276984291432559,2.424830522397664,2995300
ball_cropped_4,0.43593520417280396,0.09182227110056121,0.04499214789186648,2.3348293627336374,1533600
ball_cropped_5,0.6802665440574649,0.03682242864462015,0.00984424376259982,2.4888655626923586,0
car_cropped_1,0.42750813470343285,0.09629108237205705,0.02880105516259902,2.2722581127522834,0
car_cropped_2,0.44080340061803086,0.09040530706057381,0.02778046173048028,2.338358445505784,0
car_cropped_3,0.3839488081297358,0.1116085402374194,0.03788336684595823,2.300654612107855,0
car_cropped_4,0.41271352328398053,0.1008253843884778,0.031824659978577786,2.288348485685803,0
car_cropped_5,0.41115601071666236,0.10088537626540374,0.028962964302345573,2.321285651516133,0
cat_cropped_1,0.47135788231293513,0.08141515869605478,0.029748324381468544,2.300223759211157,7225200
cat_cropped_2,0.4548643529794388,0.08653519019940413,0.03400445282294326,2.301846005289209,3121500
cat_cropped_3,0.4770265183624639,0.07927344653789828,0.02623319760874161,2.355832037546703,2003200
cat_cropped_4,0.4451107548659906,0.08999489217187928,0.04174348623582922,2.284729250911787,2099100
cat_cropped_5,0.5379602737320285,0.06387628512699074,0.014000800809251129,2.4233555452967868,0
dolphin_cropped_1,0.43074105508413185,0.09398031521811923,0.03170268315405999,2.309015175631891,0
dolphin_cropped_2,0.5312717902369534,0.06511339208912337,0.02074309832775555,2.3960935797258114,0
dolphin_cropped_3,0.6829644993760104,0.0360337559597035,0.010022245180393014,2.48400926482246,6454400
dolphin_cropped_4,0.42827773676900865,0.09407126533940566,0.046897426064087866,2.346716787765389,490000
dolphin_cropped_5,0.5433793196135351,0.061582691790614215,0.02024730279333926,2.347121857870989,0
face_cropped_1,0.5735058427858243,0.055132407750891996,0.024159693396007844,2.393844158748866,0
face_cropped_2,0.5912576940099403,0.05213128602779392,0.0211747672737262,2.4267252686065333,6639900
face_cropped_3,0.6103748777418481,0.04860279756841282,0.01727367660214359,2.4456754748696183,0
face_cropped_4,0.5649725877138868,0.057652206576293066,0.02724956747364394,2.414763898855181,6587200
face_cropped_5,0.5914027164070089,0.05183648246627649,0.02003154324149909,2.4189056283114296,2407400
lotus_cropped_1,0.5010660401350385,0.07267406160198889,0.03508713524262512,2.3493387407686597,1004300
lotus_cropped_2,0.5235550227717702,0.0669050974911179,0.03057050853007713,2.3818953429396195,1002600
lotus_cropped_3,0.798299397968021,0.028057169696984432,0.006676660016515645,2.637482876344928,1990400
lotus_cropped_4,0.5441835662556344,0.06269937298128272,0.025829298539088653,2.4495790915096087,1014000
lotus_cropped_5,0.6314791722228821,0.04422906391969793,0.014840964455638768,2.4400092595322165,0
pickles_cropped_1,0.9482950854950919,0.024045692688843618,0.0063542108387714446,2.7824740516083,108810500
pickles_cropped_2,0.9342004763252829,0.012537173001959102,0.002481448917242851,2.6511380292077122,62571100
pickles_cropped_3,0.9360144470693597,0.01536716323953671,0.004342328291480821,2.6781009144841246,113153700
pickles_cropped_4,0.8892046204872891,0.014267186593646695,0.0026327516503850826,2.613357791676369,97420700
pickles_cropped_5,0.9040079900439756,0.02439244743850244,0.006285208434331657,2.738880140638204,97195800
