airplane_cropped_query (4538000),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.8285195495507465,0.06745292960047523,0.019872131359697582,1.8139198084488695,1115800
airplane_cropped_2,0.8999706221114816,0.058364740837475525,0.015837642439432583,1.863096697777723,2005800
airplane_cropped_3,0.8657885222149306,0.04490847123180886,0.010078255443038694,1.7573152612247385,1003900
airplane_cropped_4,0.8740140742646814,0.04722379581712955,0.008140055172400046,1.782052757222261,1012900
airplane_cropped_5,0.8314828329437746,0.0542584083340926,0.012155282327888275,1.7492041971996903,1808100
ball_cropped_1,0.8706082147374505,0.06704228341484371,0.015740453541146306,1.8848181454575759,1109800
ball_cropped_2,0.9211082312909157,0.090653222421715,0.030617694176999888,2.0969269678751687,1008600
ball_cropped_3,0.8999855181942361,0.08406315873205264,0.02544769632547951,2.0410810713779415,2995300
ball_cropped_4,0.6847958703654747,0.12079107802801275,0.03602434092125098,1.9622990532147446,1533600
ball_cropped_5,0.8583832769149934,0.10332991721171507,0.028318899607633268,2.1101203434754265,0
car_cropped_1,0.8926363732294751,0.048845110913063414,0.008799281123114762,1.8275655034510918,0
car_cropped_2,0.8975535544774913,0.05806012967762363,0.016053556971090677,1.8759860196273013,0
car_cropped_3,0.8616047159630407,0.05477553883873276,0.011352940883829899,1.81534760528113,0
car_cropped_4,0.8509287635148673,0.06317482844227817,0.01728014823519544,1.836913348508607,0
car_cropped_5,0.8140741704224589,0.07648342894630794,0.018086508752116027,1.861023990205307,0
cat_cropped_1,0.8475061325405707,0.07266408767220231,0.020111767891589274,1.8820649323662524,7225200
cat_cropped_2,0.7796432390153376,0.09111020932510858,0.027538478277810922,1.8961001627842562,3121500
cat_cropped_3,0.8473941031101503,0.07979465455215431,0.024387976921072894,1.9355421731422338,2003200
cat_cropped_4,0.7653301531758507,0.09286449666566585,0.03017513768569372,1.8706567546997883,2099100
cat_cropped_5,0.8676857726434132,0.087148345692023,0.024945057996837224,2.0055717489914233,0
dolphin_cropped_1,0.870669920185475,0.06271296468231627,0.015578254230944034,1.8510802875946686,0
dolphin_cropped_2,0.8981758592195046,0.07520899231192275,0.022937018162608742,1.974283244177188,0
dolphin_cropped_3,0.9160807771591503,0.09119838081510964,0.027002116657083148,2.0919667784875107,6454400
dolphin_cropped_4,0.6928496137591216,0.11843376781564613,0.036390894575864155,1.9524911903564965,490000
dolphin_cropped_5,0.9155221881151936,0.06615332731513446,0.021478679994616154,1.9310363146602978,0
face_cropped_1,0.9063739250500428,0.07659648592865917,0.023520801612261825,1.9874486741376185,0
face_cropped_2,0.9260923347256853,0.07790848220506436,0.025757119940015737,2.026377266082262,6639900
face_cropped_3,0.92394518572287,0.08160942644612532,0.02559601712470107,2.039439409043664,0
face_cropped_4,0.883349484116306,0.08483500283006154,0.026748633621812175,2.022876246699009,6587200
face_cropped_5,0.9112179359479883,0.08012691847320186,0.025604376042490204,2.0181239502136554,2407400
lotus_cropped_1,0.7876759229379494,0.09661093680705028,0.028262606275056997,1.958380827795789,1004300
lotus_cropped_2,0.8215170676303444,0.09246597808549753,0.027756012412717516,1.996043107211845,1002600
lotus_cropped_3,0.9675105103893027,0.10480221626848421,0.03138357658838684,2.2359183690668507,1990400
lotus_cropped_4,0.849953013385372,0.09387444027053318,0.027349945469253036,2.072681566446469,1014000
lotus_cropped_5,0.9260240399013134,0.08207242101326831,0.024636286292652472,2.0391264626686905,0
pickles_cropped_1,0.9314813342631333,0.12809973033315658,0.03872553996423892,2.3990627831576985,108810500
pickles_cropped_2,0.9573569593500859,0.1115337269752798,0.034093296893252904,2.260515125795529,62571100
pickles_cropped_3,0.957615186762742,0.11473293967881885,0.03533765134605756,2.275032663580128,113153700
pickles_cropped_4,0.9596690289871536,0.10585933154453783,0.03119023364384805,2.202814369717649,97420700
pickles_cropped_5,0.9605398368308355,0.11981503882877294,0.03773108195490453,2.3381235921456556,97195800
