dolphin_cropped_query (4538000),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.769381030985036,0.0517621876610114,0.01666617506326108,1.9160685186749755,1115800
airplane_cropped_2,0.8215913343895429,0.04617298169040661,0.00970505451107388,1.977740185894705,2005800
airplane_cropped_3,0.7295854151358275,0.058333308681783,0.011080100167229021,1.877949962746159,1003900
airplane_cropped_4,0.7561849259453404,0.05245238698061721,0.010472321806610802,1.8998144439086375,1012900
airplane_cropped_5,0.7095037119863905,0.06367275099110212,0.014063974829352928,1.868651926669137,1808100
ball_cropped_1,0.7358243932042684,0.07128767875964649,0.02043626564580305,2.006897676224895,1109800
ball_cropped_2,0.7742075798308474,0.08505730015990551,0.03223837471901489,2.2133867419565942,1008600
ball_cropped_3,0.8929021848588093,0.05059276116763872,0.012011294621245805,2.113477729850552,2995300
ball_cropped_4,0.6701581874290409,0.09001551810474037,0.026955928154503907,2.0290019936675376,1533600
ball_cropped_5,0.8504475444055297,0.06983694048454878,0.017667304376769156,2.193730996429957,0
car_cropped_1,0.777847276558019,0.05069696264997556,0.010068012587663917,1.9413049140987153,0
car_cropped_2,0.7914277515884401,0.05424208609287519,0.009395079533761681,1.9941835251690674,0
car_cropped_3,0.6792926048876535,0.08039867831833397,0.023440710843691016,1.9494525563311917,0
car_cropped_4,0.7775329843352659,0.05151727675673076,0.01399019413900016,1.9462526742206099,0
car_cropped_5,0.7463013681986211,0.0626976717694851,0.01698324517336989,1.9694502689727933,0
cat_cropped_1,0.8360241731929828,0.04096740416320572,0.008987521694833514,1.965209189544723,7225200
cat_cropped_2,0.7665229685922716,0.05997073428987295,0.016124311637631984,1.9687356239886076,3121500
cat_cropped_3,0.835204707191752,0.04805763894695418,0.011138116312644783,2.009719400813003,2003200
cat_cropped_4,0.7468916102309231,0.06350108315986924,0.021690269085385436,1.9576073960182085,2099100
cat_cropped_5,0.8709240417630756,0.051288933894510585,0.014109083604482098,2.078103493505205,0
dolphin_cropped_1,0.7948811634481766,0.05062531137277709,0.009967820818092471,1.9631603357499288,0
dolphin_cropped_2,0.8860886567452915,0.043159829881419906,0.009864702227880641,2.0568269751211634,0
dolphin_cropped_3,0.9131812541427763,0.05669958802883693,0.01666845943843598,2.1696902816185255,6454400
dolphin_cropped_4,0.6890373914400126,0.08447154471544716,0.028108148940280804,2.0266064911459583,490000
dolphin_cropped_5,0.9022393391682985,0.034554624590903416,0.008251682347397446,2.0223857402370577,0
face_cropped_1,0.8948637755010896,0.04430483321377331,0.010038317989601942,2.072282790164277,0
face_cropped_2,0.9258801979840688,0.042872849636185276,0.01190876108785843,2.101725850076242,6639900
face_cropped_3,0.9199285849139345,0.047411925486422646,0.01245423809838893,2.1166475280425106,0
face_cropped_4,0.8761120220939045,0.05145669672056765,0.013471536106415454,2.0947503452273892,6587200
face_cropped_5,0.9276647820587366,0.04124098510086886,0.011788211933458435,2.091111703271651,2407400
lotus_cropped_1,0.769881116874517,0.06638720830982628,0.01733222495456715,2.039546442464496,1004300
lotus_cropped_2,0.8077138007133745,0.06093315971622486,0.015237070188047234,2.070580492676353,1002600
lotus_cropped_3,0.9520367665960837,0.07204767810389967,0.021264420867261147,2.321847396342346,1990400
lotus_cropped_4,0.8401966454598035,0.06105722676089182,0.01395205470914899,2.138492684712832,1014000
lotus_cropped_5,0.9374649297517544,0.04448783023926496,0.012265624948838942,2.11454659648566,0
pickles_cropped_1,0.9388889941483524,0.09220731743944757,0.03084117430866274,2.4816604776854994,108810500
pickles_cropped_2,0.968818980824859,0.0748544845086827,0.02587920777850997,2.34517411638226,62571100
pickles_cropped_3,0.9602174357432364,0.07930511629311701,0.02812301184995356,2.371631363800383,113153700
pickles_cropped_4,0.9577604201469175,0.07106311616819835,0.02335628540841349,2.300566244288382,97420700
pickles_cropped_5,0.9272706327192916,0.08873084198228869,0.030091006328324087,2.440107030146136,97195800
