face_cropped_query (4538000),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.6560411422199193,0.06884016228537627,0.02318529606901531,2.002743509067013,1115800
airplane_cropped_2,0.7091873925377008,0.05891326843209184,0.016225310832393935,2.067504141006343,2005800
airplane_cropped_3,0.6242861445334594,0.07574614443614058,0.0205088104423747,1.974012192714148,1003900
airplane_cropped_4,0.6402076183846307,0.07204184835290911,0.0202142021704292,1.9912027176701121,1012900
airplane_cropped_5,0.6092251653554541,0.08016508584255665,0.023005765568548477,1.9606735038856447,1808100
ball_cropped_1,0.6475353030979305,0.07696050727412329,0.026732912308328236,2.1041006451322506,1109800
ball_cropped_2,0.6586705407798478,0.0881600317931639,0.03496530926304939,2.3262243685688166,1008600
ball_cropped_3,0.9057046948494497,0.02758657496304128,0.0046403507368355116,2.1663111095301706,2995300
ball_cropped_4,0.6909741563969887,0.06379885222212074,0.02551962571072449,2.058852835199402,1533600
ball_cropped_5,0.8348913771070808,0.052866270744890836,0.012552355321007354,2.261008109144456,0
car_cropped_1,0.6570653690334584,0.06947156982413794,0.019753600825498242,2.0437220482178104,0
car_cropped_2,0.6567656565836458,0.07382563611136822,0.015869387886786983,2.106187289886853,0
car_cropped_3,0.5608310249885442,0.09975498406374908,0.03356676381453375,2.0919319304408805,0
car_cropped_4,0.6453791665936303,0.07360858985703111,0.020991953985366265,2.0559596183999544,0
car_cropped_5,0.6129770067924808,0.08450660854940371,0.023881170334434508,2.097356230535103,0
cat_cropped_1,0.7633476369870942,0.042318631251610714,0.011480074301107122,2.035560781863075,7225200
cat_cropped_2,0.7573585980292441,0.042636361244206375,0.014172941001703604,2.022102954833784,3121500
cat_cropped_3,0.8050883576456722,0.03623756519853047,0.007100668437238523,2.0736015112454007,2003200
cat_cropped_4,0.7251332514956632,0.05016209581250815,0.022257597882613743,2.013778854571467,2099100
cat_cropped_5,0.8109942149450151,0.04554849253200694,0.010286269506059929,2.1545776103879266,0
dolphin_cropped_1,0.6536820749948331,0.0733794027037186,0.017264264134190084,2.0648447665502228,0
dolphin_cropped_2,0.8342509766922938,0.03608580457523135,0.005860213823260654,2.1310545449879754,0
dolphin_cropped_3,0.8604096534792742,0.0472619358443099,0.012512369346744193,2.251842511245251,6454400
dolphin_cropped_4,0.6731431089536779,0.06905920078351523,0.02763372251321814,2.072153448153259,490000
dolphin_cropped_5,0.84166879616599,0.030358438391408032,0.0056063241630098385,2.0974128152653906,0
face_cropped_1,0.8940252536743314,0.024418635983502676,0.005373197491062743,2.1297084600905887,0
face_cropped_2,0.9388291342154671,0.01982700777967992,0.0030951528721390974,2.1597301568632568,6639900
face_cropped_3,0.9469100308797477,0.021366834611331584,0.0037010627988677885,2.176700501445986,0
face_cropped_4,0.882023230461883,0.029973891044107626,0.008070680326855872,2.1464993037620737,6587200
face_cropped_5,0.9408270434489201,0.018108756656785206,0.0025587305179806865,2.1516049861657955,2407400
lotus_cropped_1,0.7682055309688545,0.04675523864851468,0.015881706420566244,2.0874650459015687,1004300
lotus_cropped_2,0.8087222566349461,0.040584082435678126,0.011375095063359288,2.115070237202078,1002600
lotus_cropped_3,0.9693251924577578,0.04935533236096459,0.014969543707954279,2.383583228875263,1990400
lotus_cropped_4,0.8378656810371578,0.041509190037127636,0.007652832370327177,2.1841836807799746,1014000
lotus_cropped_5,0.9234213812942708,0.027467570582090928,0.006499469976406759,2.183439303875732,0
pickles_cropped_1,0.9443326804163955,0.07152365709984732,0.02580489762769824,2.5629178606641427,108810500
pickles_cropped_2,0.9284632714785047,0.06038119760935551,0.02138222248373651,2.4295127263577414,62571100
pickles_cropped_3,0.9191570293688004,0.06463962257229132,0.024144935482206482,2.4596892514415276,113153700
pickles_cropped_4,0.9173367855283546,0.05706999608870594,0.019378609913763258,2.3855219417222315,97420700
pickles_cropped_5,0.8758782245111328,0.07481998560777377,0.025430261416093124,2.521876890866924,97195800
