dolphin_query (14446800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.9249041699041698,0.0347866347957951,0.007850791871408221,2.083956073756292,0
airplane_2,0.8948111560433919,0.031126249840173887,0.006807403940042922,2.0266186531936983,8069900
airplane_3,0.9308876643128466,0.03306972296164842,0.009168158276660416,2.0773226256270663,2001400
airplane_4,0.8780496812405075,0.03665351357579948,0.0101025078753126,2.032147511130048,2008600
airplane_5,0.9389933947343939,0.04427012201706079,0.012811862287272515,2.148159513780919,3017500
ball_1,0.8261299574720603,0.03828148148148147,0.00815740887879921,1.9691344418892922,3006700
ball_2,0.8946119154996439,0.08672592592592591,0.03545118013324107,2.4801903675741794,1995200
ball_3,0.9015790272668884,0.04874718417047184,0.013451594632576185,2.1472356115874076,514000
ball_4,0.7880208888415219,0.055911111111111106,0.01677561755367802,2.0213333287349933,0
ball_5,0.9136965958419009,0.07286535947712419,0.023601447271868376,2.335813693970387,7302400
car_1,0.795922617953713,0.045165482233502544,0.014505229068393445,1.955357654417306,0
car_2,0.8625687348832618,0.025509080654258318,0.004820031190245772,1.9513789602438587,0
car_3,0.9156715606307777,0.0238874976499342,0.005022245435468474,2.010956126711864,7120400
car_4,0.8015884097650011,0.03657837939462305,0.010200638689543459,1.9111769583783447,0
car_5,0.8404590252463886,0.03168144388042864,0.006887897756782958,1.949458057027285,6718700
cat_1,0.9440465818667596,0.03959243498817967,0.012242623119003624,2.1274310822280946,0
cat_2,0.7597123324823014,0.0577686523024926,0.016546505718063983,1.9772409741208157,0
cat_3,0.809541736694678,0.053022422422422416,0.01555015562470566,2.0396888571384864,8990800
cat_4,0.7349163415034538,0.06383757998836533,0.023464892942168334,1.9742703583930739,1995700
cat_5,0.8539369568037359,0.05514074074074074,0.01631309571806411,2.119317516446189,3154600
dolphin_1,0.768122342165522,0.05457984688599214,0.014023662837883207,1.9708321078885134,0
dolphin_2,0.8391415394226703,0.05053564814814815,0.014783794005620386,2.0739304845621174,0
dolphin_3,0.9383427240628052,0.07147683803206191,0.024257264740705532,2.347275116875242,7548000
dolphin_4,0.709901016373431,0.08547624521072797,0.02658363584076063,2.168443490280684,2995900
dolphin_5,0.9209500824913759,0.03783576537911302,0.012409993125639255,2.0963553277694236,3126600
face_1,0.860917986041597,0.047968294217940056,0.013439546218610177,2.083826732093069,4121900
face_2,0.9491854187645127,0.03649009923426609,0.011046495928318278,2.1179224056081565,3131100
face_3,0.9218444086104072,0.05452130432848437,0.01669671148580107,2.2031924555182334,0
face_4,0.851437427141192,0.05157595371914438,0.01638187186312305,2.0964108893517164,6445200
face_5,0.8692553754898845,0.050853561253561254,0.01615029167156765,2.121027329032941,4121300
lotus_1,0.7662370911375506,0.07018935791686884,0.01997918294852503,2.105893895854558,2974200
lotus_2,0.9021308660498458,0.044821844293272864,0.014959880175668093,2.1289217620127587,2103100
lotus_3,0.9874450634478491,0.09773539769277474,0.034378864573675956,2.6520463396800316,2010700
lotus_4,0.7384887879170349,0.06906896857016379,0.020669612553959466,2.038370855547305,2529000
lotus_5,0.9129468909603913,0.04859213907785336,0.015253133688510829,2.150907413520468,0
pickles_1,0.9995666420040163,0.1253009984777566,0.047640791035905974,3.4543942607075437,152844500
pickles_2,0.9996212995889715,0.12696993518518518,0.04811739808183621,3.578500545741071,194620000
pickles_3,0.998714533625658,0.1179819861231711,0.04519891031290879,3.1118539530165084,131697300
pickles_4,0.9992796299572835,0.11866129931734483,0.04554953431235316,3.1467830451957393,166944600
pickles_5,0.9992834323590004,0.12281357379832811,0.04617225641282983,3.2658865083731645,91398800
