face_cropped_query (14100300),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7174147991191315,0.03920335742379111,0.017312752396494137,2.3833127023396323,0
airplane_cropped_2,0.7879293291885301,0.03225028115820602,0.009862655972966547,2.4594567330333867,6476400
airplane_cropped_3,0.7484520014297324,0.03260388264957172,0.009524753203570031,2.3845064107116563,1153400
airplane_cropped_4,0.7898267086979026,0.029839932056876264,0.00753840607553636,2.4397086106211825,983900
airplane_cropped_5,0.7311028432869945,0.03583651557547397,0.011505711270259159,2.3834806132004718,1993500
ball_cropped_1,0.8523340684395752,0.03277962395747484,0.01098079185994456,2.572221498493384,1004300
ball_cropped_2,0.9227634345137633,0.04648795874014719,0.02424189503967431,2.814458717865853,997100
ball_cropped_3,0.9071562500734391,0.017474091455616,0.0031732454450471535,2.4910860934974903,3402900
ball_cropped_4,0.6744961739614193,0.04638408612250723,0.02322230238965013,2.3594163865631175,995800
ball_cropped_5,0.8486182487129943,0.03741088997079215,0.012299335506180805,2.6146622762348715,1995500
car_cropped_1,0.7752954076865821,0.03140636098692182,0.00797587392958944,2.4425074826629465,1249400
car_cropped_2,0.7760471480480748,0.03752492774574056,0.010474977796134965,2.530698550385717,621100
car_cropped_3,0.7659958280360525,0.04143038780768847,0.014130815887092195,2.575278296821767,555600
car_cropped_4,0.6976288381142494,0.04414775769634935,0.0161478292361821,2.4415406224193044,1111000
car_cropped_5,0.672354052399166,0.051451392269724436,0.0191500737201277,2.50082314283036,0
cat_cropped_1,0.7967590321485247,0.024731181149491147,0.00890656010026376,2.385880975075623,2005300
cat_cropped_2,0.7411272605855936,0.03194741193615921,0.013671224852462447,2.342381640059597,2966400
cat_cropped_3,0.7979133885329533,0.02733256216030832,0.006882267019695115,2.4175792522185016,2111400
cat_cropped_4,0.7137505934637848,0.03825596238378191,0.02044531420369298,2.355819354673297,3001300
cat_cropped_5,0.841558970746468,0.029919886303138923,0.008925607090054357,2.5200394845994274,1571600
dolphin_cropped_1,0.7400677780405617,0.04075892629467397,0.011749751626880472,2.4720158078822414,0
dolphin_cropped_2,0.8474174462664253,0.024457926390271365,0.00402347920349842,2.485204659681451,0
dolphin_cropped_3,0.8627685822914235,0.03377473188925856,0.010230088551340544,2.603177608180009,0
dolphin_cropped_4,0.6316207779668024,0.05514997072817782,0.02794897161267016,2.3622788428710555,0
dolphin_cropped_5,0.8524531021698084,0.020706383419581177,0.004192552780561866,2.449808968822605,7029200
face_cropped_1,0.9058548165462066,0.016487811402688606,0.003988653916275606,2.479726522272608,3766900
face_cropped_2,0.9502361103302788,0.011109319992574054,0.0016820262020408392,2.489030872683601,0
face_cropped_3,0.9404753825623307,0.01511954724459437,0.0034096641551927937,2.5081525613162357,5365700
face_cropped_4,0.8597847684310197,0.021565200909171554,0.008041800891195189,2.4601797264369547,2006000
face_cropped_5,0.9317746792041803,0.012034900683099325,0.001865916493038599,2.474318816733312,3095000
lotus_cropped_1,0.7443535015884831,0.03588674798051237,0.013699838202800397,2.408724345310052,1118000
lotus_cropped_2,0.798344557619631,0.027156963979448168,0.010604882258977582,2.4165903236863744,994500
lotus_cropped_3,0.9725161726547094,0.03543589357538387,0.013543298842810676,2.7310356273990943,1995400
lotus_cropped_4,0.8344806808178006,0.0254386550484081,0.0058658492876468606,2.4741003434173803,1004300
lotus_cropped_5,0.95066567775912,0.014564544654926757,0.003965118571363526,2.515410582750336,1400000
pickles_cropped_1,0.9012835705762575,0.052143646565686236,0.023513077742968368,2.875685798405067,107330300
pickles_cropped_2,0.8971758393940096,0.04361004266883126,0.01967568261214593,2.743895898363042,63566300
pickles_cropped_3,0.9021729529301248,0.04836421273196535,0.022545263166671978,2.810456382111727,120779400
pickles_cropped_4,0.9168963344165753,0.04230313696100032,0.018776158589643526,2.740067880812411,113001200
pickles_cropped_5,0.8730907298337688,0.05361569448690822,0.02381844940354317,2.860291386331811,102692700
