lotus_cropped_query (14100300),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.4455919795720499,0.061557670112647886,0.0357875358019047,2.6597083071552103,0
airplane_cropped_2,0.5035908043037489,0.049275267071387435,0.027222418373244756,2.7302830010134067,6476400
airplane_cropped_3,0.46070973679101296,0.058325521524803456,0.026133061637818516,2.6501543661298044,1153400
airplane_cropped_4,0.49928924231049365,0.050077700755114855,0.023779220051248422,2.705944139210634,983900
airplane_cropped_5,0.4494250915761672,0.06083648085232915,0.029111204811975086,2.651086247655428,1993500
ball_cropped_1,0.6213673275438016,0.03173775654065916,0.010054410698863835,2.8422822246711448,1004300
ball_cropped_2,0.8418252037675037,0.01829742596733188,0.00590808674671884,3.079180414548748,997100
ball_cropped_3,0.5657874129726317,0.038929377339742825,0.021430461752276433,2.766040729450662,3402900
ball_cropped_4,0.41667158577624985,0.06867944176860658,0.04206269254037477,2.6397745649672704,995800
ball_cropped_5,0.637071524966262,0.03098419808386214,0.008973853214768235,2.8883299258029504,1995500
car_cropped_1,0.471381326057481,0.05557716534585236,0.021456109216790014,2.711788105553214,1249400
car_cropped_2,0.5020841109866865,0.04957775779444313,0.02276800254359985,2.79113895031442,621100
car_cropped_3,0.5088934198201244,0.04846330821829914,0.022266972851397112,2.835424766160715,555600
car_cropped_4,0.438973408147036,0.06274852758505876,0.027839240795309878,2.698221221693624,1111000
car_cropped_5,0.45174405204786916,0.05950861124584227,0.02518393991368642,2.7605293198763863,0
cat_cropped_1,0.47723535232994735,0.054612044295135,0.027641218317815304,2.6564071507701525,2005300
cat_cropped_2,0.44249681322434087,0.06274151596561083,0.03248345016134764,2.61487845200621,2966400
cat_cropped_3,0.4949089961615698,0.05093703416878925,0.025164934314265662,2.6843381786735,2111400
cat_cropped_4,0.4361998251715763,0.06407930306976024,0.03920301282067141,2.6334942533478607,3001300
cat_cropped_5,0.5857839397806975,0.03595056810281505,0.01144106645996615,2.783345753498037,1571600
dolphin_cropped_1,0.47560966534562327,0.054499092034660114,0.028502984943465072,2.7429190987455483,0
dolphin_cropped_2,0.5410194871333149,0.042719029868174385,0.019776645269670268,2.7502867854349264,0
dolphin_cropped_3,0.6290486991700863,0.03149639227920758,0.011845659797919066,2.8689904735624023,0
dolphin_cropped_4,0.3797285117308059,0.07778728527618589,0.046647251362484626,2.6413438934059186,0
dolphin_cropped_5,0.5325626757986438,0.043943240831435255,0.019487731579521862,2.7156240934725506,7029200
face_cropped_1,0.5637738646692191,0.03907719764837625,0.02233438601419459,2.7548789325875,3766900
face_cropped_2,0.5873434904677256,0.03548542345584257,0.019776497886142438,2.764234871556233,0
face_cropped_3,0.604832930883017,0.03316085984724042,0.016098521136347042,2.783863065078369,5365700
face_cropped_4,0.5352605892758413,0.04366283146479989,0.02674788630527654,2.735154223955441,2006000
face_cropped_5,0.570889996322846,0.03785882193026382,0.019566345115664793,2.7493559293489263,3095000
lotus_cropped_1,0.46497951464567205,0.05706919614565642,0.03234520325075851,2.6853913119627557,1118000
lotus_cropped_2,0.4924839670477036,0.05141382804729124,0.029324496530843895,2.691829782561853,994500
lotus_cropped_3,0.7979785645644214,0.01829119770215297,0.005918288609944022,3.007655473920763,1995400
lotus_cropped_4,0.4968921975222327,0.050500106504493915,0.024032167283663468,2.7575148589947123,1004300
lotus_cropped_5,0.6187182248149714,0.031221792392005163,0.015382275541901485,2.78609300640533,1400000
pickles_cropped_1,0.8258814409335891,0.022751540059054387,0.005804032971490606,3.145799612596989,107330300
pickles_cropped_2,0.8115330640601593,0.016986343282780713,0.0044422650883016125,3.0076540579039164,63566300
pickles_cropped_3,0.8311577922337459,0.019260351505843546,0.005338476664061397,3.076502035723116,120779400
pickles_cropped_4,0.8393967529636686,0.01467319101609198,0.00409115750437133,3.0095881534925346,113001200
pickles_cropped_5,0.8267233345853822,0.02191051197048099,0.0063792429787360265,3.1269571829092935,102692700
