cat_cropped_query (14100300),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.8348391439248658,0.02984580676787106,0.006727461946032673,2.3005746096388715,0
airplane_cropped_2,0.8937064983700576,0.028356223113353833,0.006268320861381423,2.371474207823309,6476400
airplane_cropped_3,0.8148133507747465,0.03415620397380428,0.008335900606226866,2.3063135770170726,1153400
airplane_cropped_4,0.8471989137002711,0.03451124159395699,0.009168058171888356,2.354909492160864,983900
airplane_cropped_5,0.8260336921008277,0.03109910122690382,0.006272291242918093,2.3014300078964602,1993500
ball_cropped_1,0.8192018041963673,0.05346289936203549,0.02257062512954387,2.513209457351277,1004300
ball_cropped_2,0.8838113439686203,0.06580780514276133,0.03592923410520616,2.7541519225782047,997100
ball_cropped_3,0.899474531583694,0.03447383038001295,0.010403683818505122,2.423008525686819,3402900
ball_cropped_4,0.7676196517179728,0.04115684009863753,0.012673014361486004,2.2867682264283102,995800
ball_cropped_5,0.8204146021231536,0.057025364388391404,0.023785355104171565,2.55583269654159,1995500
car_cropped_1,0.77593947089754,0.04699348690913682,0.012967023333420242,2.3727840635040724,1249400
car_cropped_2,0.8256000941405388,0.044604672392218485,0.013522799921445896,2.4340981187957453,621100
car_cropped_3,0.7732077485600152,0.055946139139232534,0.018468028217369748,2.4879789181402048,555600
car_cropped_4,0.7658064766048949,0.04555331093074251,0.016052016084223162,2.3398628231300833,1111000
car_cropped_5,0.7274152160969442,0.056248378484855865,0.022454416999855408,2.3876632771769173,0
cat_cropped_1,0.8832096796695049,0.022706085051379627,0.004331307724034226,2.30603985124436,2005300
cat_cropped_2,0.8537784161189684,0.02258443504890554,0.003671760322926915,2.2621843213292023,2966400
cat_cropped_3,0.8847521151380275,0.026055155080991245,0.006583221872481989,2.333908973842462,2111400
cat_cropped_4,0.8376484498795964,0.026513612135095076,0.009083109959594892,2.267800890829938,3001300
cat_cropped_5,0.8556646551139718,0.04333338870568926,0.020178455028342656,2.4379745800990666,1571600
dolphin_cropped_1,0.8743282496098257,0.03138159515256502,0.006826738119444266,2.3720542340898136,0
dolphin_cropped_2,0.9022555525720204,0.030517129479237085,0.011365653527669384,2.391685547034936,0
dolphin_cropped_3,0.8455885758755366,0.051944183794534866,0.02114830989884386,2.5246759089891153,0
dolphin_cropped_4,0.7532250674523784,0.04270897121750036,0.016601471452321104,2.2671029334607176,0
dolphin_cropped_5,0.8458454039763814,0.03763741292304744,0.012406723990546095,2.3762372445451234,7029200
face_cropped_1,0.9338124892764834,0.027439269615270982,0.008822774144169937,2.4013482644679063,3766900
face_cropped_2,0.9418219648474915,0.02821584342726808,0.011126066113439628,2.4094909906651307,0
face_cropped_3,0.9184425148715624,0.03436019894325125,0.014840912738054322,2.4328457828717416,5365700
face_cropped_4,0.9341483260537551,0.02403891048787279,0.004948514254621996,2.3792166420884717,2006000
face_cropped_5,0.9160661626505259,0.03042613848448339,0.011655740524111642,2.400495490695314,3095000
lotus_cropped_1,0.8617994561815038,0.02769500314642552,0.004840345501173638,2.325364004184438,1118000
lotus_cropped_2,0.902186995776712,0.02252075567285785,0.0036751219201850696,2.3394725465609474,994500
lotus_cropped_3,0.9482474501480914,0.053727558497278845,0.0251534017319752,2.6546878400583527,1995400
lotus_cropped_4,0.8943531237202864,0.030379366930082207,0.007521123975023052,2.389838594740589,1004300
lotus_cropped_5,0.9174433461784177,0.035516904615240666,0.015566935974104053,2.4417280236317978,1400000
pickles_cropped_1,0.8800628016632212,0.06962813507286017,0.03511429185337032,2.804780251210766,107330300
pickles_cropped_2,0.8761819500015866,0.06154478598486504,0.031149688818184692,2.6738253611900142,63566300
pickles_cropped_3,0.8932643181751171,0.06490353495395039,0.03406418064520768,2.741073421703038,120779400
pickles_cropped_4,0.9014003922155628,0.059627335651092,0.030370412604316145,2.671655376679512,113001200
pickles_cropped_5,0.8885276581467839,0.06800529311232972,0.03522817037631266,2.7894836938570244,102692700
