ball_query (19654600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.9374510912717362,0.0448448712999076,0.01697045604277251,2.387907531905026,0
airplane_2,0.9246935555483494,0.04287491863904337,0.017991662686931986,2.3534960700687244,6686600
airplane_3,0.9134470770948362,0.05594388914481109,0.026473801797473422,2.4562229714409822,3126800
airplane_4,0.8834215237266982,0.05953029852645249,0.027529495047582463,2.4591994731922657,1999200
airplane_5,0.9413028843664233,0.057204247552679596,0.02939467945743035,2.4958789668592645,2732900
ball_1,0.9233887481193207,0.03392762937153181,0.013004585826400163,2.2891142172782093,3454500
ball_2,0.9728226946992503,0.0890502000258098,0.05052747884653793,2.97014604944111,2172000
ball_3,0.9705929271502901,0.03796322371247196,0.01771467322361669,2.366148308955349,379400
ball_4,0.9362791757444182,0.025796257581623436,0.007541968433803672,2.252652405287553,0
ball_5,0.9415182203580357,0.06635612944364738,0.03587837321571324,2.5935711171639704,7098800
car_1,0.8172454799174858,0.059815230784650134,0.02568076515963236,2.3729567073161966,0
car_2,0.826282090692711,0.05243749152502403,0.019083861169212436,2.3134765132365174,6708300
car_3,0.883429646803289,0.04582270645041475,0.016721882705939533,2.337366619849043,3134400
car_4,0.8349690115192439,0.041679548630149096,0.011837941461195567,2.2344212741043807,1989200
car_5,0.830341925010075,0.04929329017728176,0.01608779441435696,2.2976635587649077,2074900
cat_1,0.9501138120377985,0.04857637087009167,0.025344839011991877,2.4248937526684404,0
cat_2,0.9020890495218499,0.0262921353276542,0.0069638926650239606,2.213206083896502,6701500
cat_3,0.9004324314516364,0.03525185464209855,0.010415819601976834,2.278331101950297,3108300
cat_4,0.9211020335681581,0.02090014654821193,0.0036067510157668636,2.206639898199192,3000500
cat_5,0.8317828129162143,0.06258495289714804,0.029578675370683805,2.426941234162006,3036700
dolphin_1,0.8516018243331395,0.04696526709880027,0.01226434498439898,2.3194013355498466,2003100
dolphin_2,0.8707596368248269,0.04322604529616725,0.01321969517679189,2.3048693969239973,2514400
dolphin_3,0.9450845557046728,0.06458971114231399,0.03404792500234067,2.579885812922834,0
dolphin_4,0.9264254742001612,0.026848241819856615,0.0047162465580215035,2.257644657778992,0
dolphin_5,0.8963276367457552,0.04946613629226421,0.023037559870743678,2.378067007903835,8382800
face_1,0.9628663943655525,0.03258891371446078,0.01412467024696314,2.31886405731129,3007900
face_2,0.9544392319074522,0.042983238906334736,0.01975372972490725,2.3862905062881046,3055300
face_3,0.9823726701775483,0.045639916651592595,0.02557940069241511,2.4331810703151038,4108000
face_4,0.9650272013228609,0.0290351158653332,0.00959600096182488,2.2997005846434204,2245100
face_5,0.9538681507078661,0.03303106107984157,0.013908690557859696,2.3169785785719434,0
lotus_1,0.9640400664542029,0.026385740151849427,0.005957972746048418,2.2886855510443778,8597600
lotus_2,0.9491934700223499,0.03706404513024722,0.017054874826444903,2.338350222131911,1982200
lotus_3,0.9978880250141966,0.08671931227508996,0.04578558157465619,2.9181552747432504,1997300
lotus_4,0.9470747903388268,0.01822086797988071,0.005911104014613225,2.2149227102826905,3927500
lotus_5,0.9161998721110808,0.050766827056025664,0.024922818193761763,2.408410518607807,3001900
pickles_1,0.9656399668584302,0.10707940462216523,0.05918688688303741,3.7790679766195474,149576700
pickles_2,0.9784824838864805,0.10818435917537747,0.059593476573404566,3.9019676128958554,192575600
pickles_3,0.9793260721676136,0.10215973953425465,0.05715318508424002,3.4511417713501342,138285800
pickles_4,0.9704957120655849,0.10206522655385039,0.057368658378196914,3.442712555245898,162881100
pickles_5,0.9957141472701925,0.10432932575809949,0.05776007668698374,3.5449060691803917,87358900
