airplane_query (19654600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.8287979639780738,0.021247555753087954,0.009637712819185375,2.6005902724835246,0
airplane_2,0.8129989829235005,0.020803466180455317,0.008514096264227384,2.5680971462930446,6686600
airplane_3,0.9476112044909174,0.010451088110332131,0.0015851351566398822,2.654009189011594,3126800
airplane_4,0.9251048731040885,0.01291936544475771,0.002439600080972379,2.650270820041091,1999200
airplane_5,0.951850563543343,0.01513735931925611,0.0040184872465690346,2.699329483962929,2732900
ball_1,0.717044649633906,0.03212142074315502,0.013821282820098951,2.5183135253469056,3454500
ball_2,0.9558527673870819,0.04922209833128437,0.025212855750474647,3.1924052387858004,2172000
ball_3,0.7663336646029639,0.03014882480502843,0.009924771848030747,2.6030446197202735,379400
ball_4,0.6571965198417259,0.041352526898628617,0.01925896493225695,2.4885872924014203,0
ball_5,0.8747608179876024,0.032808978673380326,0.010850478741183835,2.820897966235922,7098800
car_1,0.8226227469735977,0.01818575919868444,0.00325603855474801,2.5616800214206656,0
car_2,0.7604750687084056,0.024091030668594547,0.008370711697299091,2.508844027598688,6708300
car_3,0.7943888828133769,0.020884883162524934,0.010190403224549581,2.53532906349306,3134400
car_4,0.6688448374155231,0.03671350818064779,0.01676177860835454,2.434638499628153,1989200
car_5,0.7234428853216676,0.029440723120588742,0.012144829033935812,2.4875451702716718,2074900
cat_1,0.876090662852547,0.01858153960140372,0.004460627473967931,2.6492676416358156,0
cat_2,0.6158955859977288,0.04783593911958004,0.020093326249079668,2.447516122036763,6701500
cat_3,0.6631904440382903,0.04105189459122043,0.016824644998782192,2.505345466516791,3108300
cat_4,0.6179763741637737,0.04703143292218805,0.026923353270876426,2.4386714726980228,3000500
cat_5,0.7835044358385294,0.02931691873707484,0.00656084341387243,2.634955000261869,3036700
dolphin_1,0.6980674566231461,0.03541887462199821,0.018200254468321367,2.512102194264755,2003100
dolphin_2,0.6882548535649312,0.03723251708265432,0.014575189203741224,2.5203883107287677,2514400
dolphin_3,0.9024838701097115,0.028581211220962972,0.00877091777462779,2.7965844968737636,0
dolphin_4,0.5658028660601648,0.05963594179623456,0.0288338669944376,2.523096534076034,0
dolphin_5,0.8485221656620006,0.01650663875868888,0.0038729500052770848,2.5854219682099235,8382800
face_1,0.7434213074402605,0.0303585388657578,0.012455244715678744,2.5527344642613197,3007900
face_2,0.84350234179313,0.01954682015130422,0.006861593890825014,2.6038644679384273,3055300
face_3,0.875388879763183,0.02003365457282197,0.004815559064689889,2.6655391720360107,4108000
face_4,0.714267363104956,0.034008492062406095,0.016966563425108383,2.5347544725366333,2245100
face_5,0.7386761900818891,0.030593366378596675,0.012890853291052634,2.545874998591924,0
lotus_1,0.6442743742071056,0.04588157932355548,0.021156259639491446,2.5372062150910146,8597600
lotus_2,0.7632525392041921,0.028098079612666752,0.009918282455826998,2.5664412057767136,1982200
lotus_3,0.9887211596191783,0.04650216512302933,0.020637511194804253,3.146037776316906,1997300
lotus_4,0.6118641893510633,0.049142046332780784,0.020828004091921093,2.463716791029703,3927500
lotus_5,0.8420095902508005,0.021281245265353188,0.004933349573015284,2.6290266982023778,3001900
pickles_1,0.9849600179734066,0.0660870269605261,0.03373543045645921,3.9342261790359956,149576700
pickles_2,0.9991851904795941,0.06722791964004918,0.03418094776567981,4.0703792687524345,192575600
pickles_3,0.98754952448137,0.06124560638409959,0.03160616109607434,3.6107797767006806,138285800
pickles_4,0.9791101340116297,0.06113598469608596,0.031846685519827334,3.607397096999216,162881100
pickles_5,0.9967425914825125,0.06359469061316997,0.0322759589478634,3.713520797474103,87358900
