pickles_querry (19654600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.08304208961433047,0.07257584846557175,0.042803549545542365,3.930734950657157,0
airplane_2,0.07698702975985294,0.07749388099347909,0.0417422873054847,3.894950234552702,6686600
airplane_3,0.09635631633809201,0.06333445560273798,0.033255502408935454,3.9611167242622622,3126800
airplane_4,0.09643232364744928,0.06396857500955187,0.032478961773250395,3.957202945900079,1999200
airplane_5,0.10431272368820141,0.05759882337220602,0.030137027509683268,4.028014882570488,2732900
ball_1,0.07226596873035825,0.08754104629629629,0.04686028112647367,3.8289179253448946,3454500
ball_2,0.24363307823129252,0.020285694444444443,0.00872939872624844,4.413574557246853,2172000
ball_3,0.0824774060949681,0.07413789155251142,0.04160827385540962,3.9101354843377343,379400
ball_4,0.0680934974283615,0.09397139814814814,0.052014357084006806,3.8032715338387892,0
ball_5,0.12792820185049913,0.04683654738562091,0.023739091820298732,4.084679908250256,7098800
car_1,0.08070825373134327,0.07818713071065989,0.03495584801187252,3.833447637162974,0
car_2,0.07307692653943104,0.08712756133671742,0.041439532830817846,3.789406196632696,6708300
car_3,0.07756780939648586,0.08173751734348561,0.04367175389866133,3.8489613151469566,3134400
car_4,0.06397698144362321,0.10071604272419629,0.050360640771170216,3.7498544980366066,1989200
car_5,0.07045815848794867,0.09071595558375634,0.04563513723571116,3.7984726814600402,2074900
cat_1,0.09289691478942211,0.06584401595744682,0.03390381923982191,3.949937544342174,0
cat_2,0.06325315485900722,0.10189667902408112,0.05282597888848295,3.7558775898040677,6701500
cat_3,0.07007432225455659,0.09118008633633634,0.04934354558479308,3.821509176072097,3108300
cat_4,0.06035658831908832,0.10383798036649215,0.06005430827200194,3.785732989602909,3000500
cat_5,0.08899382923549749,0.07028471296296297,0.030185972617468675,3.8920114471970515,3036700
dolphin_1,0.06620247990590081,0.08929970065176909,0.05164298307848652,3.8677889902821243,2003100
dolphin_2,0.07227858081471746,0.08826025000000001,0.04702348679774881,3.8592981021020845,2514400
dolphin_3,0.10581040228159712,0.0504366828358209,0.02546789061024091,4.1169360566049535,0
dolphin_4,0.04629744818835471,0.09936073850574714,0.061284141772793815,3.927177597593531,0
dolphin_5,0.08071644620811287,0.07490735872675253,0.036704522574133154,3.8986792510352597,8382800
face_1,0.07717814373178475,0.08103768171684347,0.045289971316607676,3.8793925586447493,3007900
face_2,0.08819467505296609,0.07102576026384898,0.03968424979704659,3.913764583354187,3055300
face_3,0.09628038524538525,0.06390161051425775,0.033688134995878145,3.9625189770376,4108000
face_4,0.07321820694915256,0.08464588742202458,0.04988448086324218,3.8677775065764206,2245100
face_5,0.07704732633168587,0.08211915048840049,0.04566377071572371,3.856600097342332,0
lotus_1,0.0623559330550402,0.08929329002911209,0.05386480985007499,3.8979134146116463,8597600
lotus_2,0.08036878486055778,0.07853756632653061,0.04224681536752622,3.8598783291299337,1982200
lotus_3,0.2007702716297786,0.023139493169398905,0.013363993929854327,4.4612848040289,1997300
lotus_4,0.06341611670395227,0.10018648705179284,0.05350321522524804,3.801511535754949,3927500
lotus_5,0.09069955056179774,0.06883818877551022,0.034442264476326465,3.901831142449982,3001900
pickles_1,0.9206767539253823,0.0008479773904805307,0.00029325930279612404,4.962226823262212,149576700
pickles_2,0.9954685154742335,0.0011095000000000002,0.0005290467580679636,5.0656181981385915,192575600
pickles_3,0.5685919923633298,0.005225803509805511,0.002265991494129117,4.714120150954469,138285800
pickles_4,0.5531381792868942,0.005565086204970813,0.0020533385752620507,4.694880587925457,162881100
pickles_5,0.6778482305471628,0.00350169046171726,0.001487757699083356,4.835975026032769,87358900
