pickles_cropped_querry (14100300),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.45804511988571855,0.061892402820953846,0.035260337130956915,2.6278804051370157,0
airplane_cropped_2,0.49356984843365176,0.054126491581962075,0.02676697091706019,2.7130587337795227,6476400
airplane_cropped_3,0.46840524390059096,0.05967691353356208,0.02538843697981678,2.6264276388103664,1153400
airplane_cropped_4,0.5039354219495926,0.05217706084315205,0.0231636789423154,2.68494968468292,983900
airplane_cropped_5,0.4698951047296237,0.05942016192586835,0.028415666860930538,2.622190923585009,1993500
ball_cropped_1,0.6573881817092253,0.02932883842786752,0.008835527789717136,2.8066514880661586,1004300
ball_cropped_2,0.83799276334287,0.02164583206731913,0.006663027647647854,3.049919022616062,997100
ball_cropped_3,0.5746737283117612,0.040435611753454066,0.02101974784145355,2.7455319292074454,3402900
ball_cropped_4,0.42228959379417913,0.07040971684028434,0.04166046912418687,2.624164272257181,995800
ball_cropped_5,0.7142701173575331,0.023301426101441106,0.007381659260995297,2.8342238792751018,1995500
car_cropped_1,0.4914149940601452,0.05462529011205896,0.020436004835699288,2.682998792309216,1249400
car_cropped_2,0.5128322017320586,0.050698613499959515,0.021722899582094616,2.7565829032891647,621100
car_cropped_3,0.5270305824551061,0.04844355292363649,0.0207596892784285,2.7918597881298894,555600
car_cropped_4,0.4357990922316818,0.06640834923605318,0.026539196718156514,2.6713690811810475,1111000
car_cropped_5,0.4635253485309063,0.06016636119579912,0.02328966057129238,2.7149301659448764,0
cat_cropped_1,0.47100202051300405,0.05888470933425988,0.027439072588339754,2.6536891254723076,2005300
cat_cropped_2,0.43350599201198786,0.06773656569083351,0.03232487092833495,2.614458114615495,2966400
cat_cropped_3,0.4571782601207745,0.06131328150664209,0.025266757176197027,2.698773220099031,2111400
cat_cropped_4,0.43596890857182496,0.06712410431631034,0.038904347960419486,2.6214208487366144,3001300
cat_cropped_5,0.5432056445326683,0.045888205750280825,0.011885192699480513,2.7973606121931236,1571600
dolphin_cropped_1,0.48706237211594994,0.055352379206615794,0.02792516777334758,2.71938800458445,0
dolphin_cropped_2,0.5168723090878647,0.04996399792517323,0.019819013420885833,2.7533834175878447,0
dolphin_cropped_3,0.6780349843295044,0.027488572775004806,0.01021438822120259,2.824489008577455,0
dolphin_cropped_4,0.38982780982654597,0.0784426298218103,0.04638046302632759,2.6331708839905144,0
dolphin_cropped_5,0.5553772707518885,0.042734692938398815,0.018781772403858525,2.6901611685845177,7029200
face_cropped_1,0.5689822745714626,0.04118358858230193,0.02200921383772301,2.734200809168678,3766900
face_cropped_2,0.5774416703253362,0.04011781820450227,0.01956730234636307,2.751802001294961,0
face_cropped_3,0.5847378986578295,0.03937099172721606,0.01601681861587293,2.7741975748547087,5365700
face_cropped_4,0.5271075215100249,0.04810809553509099,0.026529217072255227,2.7194178479427658,2006000
face_cropped_5,0.5782654913715991,0.03959541477835913,0.019171298220910956,2.734410989530194,3095000
lotus_cropped_1,0.4892292113176135,0.055126883954529325,0.0318362015155271,2.6601478867212434,1118000
lotus_cropped_2,0.49350143642620764,0.0542080619436004,0.02902575988383536,2.6795662131903106,994500
lotus_cropped_3,0.7990036093348702,0.021175951983344054,0.00625263449337832,2.979193422268512,1995400
lotus_cropped_4,0.5159878313389078,0.050057727577502084,0.023680497684783263,2.7350200615321354,1004300
lotus_cropped_5,0.6015883485968597,0.036916404997747676,0.015278225746293573,2.7765424687742883,1400000
pickles_cropped_1,0.9434775423370936,0.01593374041601137,0.005041329425377709,3.079097909426438,107330300
pickles_cropped_2,0.9122637406587063,0.009324491428801752,0.0019317667331516936,2.9519107734872483,63566300
pickles_cropped_3,0.9520542244093336,0.011053372498819596,0.003916815351985574,3.0158280426448143,120779400
pickles_cropped_4,0.9384234827738906,0.007376663546852149,0.0011926051461536309,2.9587960520002436,113001200
pickles_cropped_5,0.9177097650388026,0.017098194776513947,0.005587313265186556,3.067045445132343,102692700
