ball_cropped_query (14100300),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.9092402899871822,0.027105570854780325,0.005090881595040213,2.2335237961038072,0
airplane_cropped_2,0.9097488627590128,0.038527743179291085,0.01070256695273919,2.3084781142011677,6476400
airplane_cropped_3,0.8480610298263269,0.04020639119929333,0.01252202571528233,2.2381058107371614,1153400
airplane_cropped_4,0.866953712611915,0.04385426595826926,0.013968707025800949,2.2968637299574843,983900
airplane_cropped_5,0.8546670463259292,0.038075798005269564,0.00956547239829579,2.2354157641981103,1993500
ball_cropped_1,0.9085874251961137,0.05320180824764473,0.02697410318379097,2.428296132458466,1004300
ball_cropped_2,0.9568417578450411,0.0721925378292807,0.04071221577610606,2.6668708081998673,997100
ball_cropped_3,0.9767635608093114,0.03468247516837895,0.014456818849377722,2.3449925464596943,3402900
ball_cropped_4,0.8880026392652947,0.027230930514866556,0.007229929193307047,2.204399446908642,995800
ball_cropped_5,0.9272956770438369,0.055389249620415165,0.028269324426066375,2.457727203747366,1995500
car_cropped_1,0.8123162219348992,0.05297462613243803,0.017482370502348615,2.30906671584937,1249400
car_cropped_2,0.8209448646463285,0.0585611213517064,0.018203184795021303,2.387848578031652,621100
car_cropped_3,0.7944000816589326,0.06557046638410452,0.022702851929640198,2.434249688605374,555600
car_cropped_4,0.7572723612969943,0.0604896731779041,0.019735987472980263,2.3050014900734928,1111000
car_cropped_5,0.7011780287369325,0.07459573942648089,0.026690479677268942,2.363276359164064,0
cat_cropped_1,0.9329263994326635,0.025649873532252863,0.00832188174999441,2.2436335103128426,2005300
cat_cropped_2,0.9258729750832954,0.01968098487473456,0.004010966733039075,2.195381574326029,2966400
cat_cropped_3,0.8921958724502541,0.03774397612967564,0.011330842293882747,2.2823048990294166,2111400
cat_cropped_4,0.9014348961836336,0.02552356020004218,0.005226999528727918,2.206173905379737,3001300
cat_cropped_5,0.8611106317374325,0.0555905258160872,0.025083550566370655,2.390128788533374,1571600
dolphin_cropped_1,0.8705959690023394,0.04522441381868088,0.011416085049413806,2.3250986205371285,0
dolphin_cropped_2,0.8977050000962667,0.04446360774708146,0.016645297826452642,2.343666656768537,0
dolphin_cropped_3,0.917948566758802,0.05474731881320569,0.02566839718528453,2.4551884632501233,0
dolphin_cropped_4,0.8343974410082899,0.03706048980356705,0.011817183943021713,2.201511056018907,0
dolphin_cropped_5,0.8948463483908757,0.04175733236835843,0.01699849247689969,2.3074669049727548,7029200
face_cropped_1,0.973748523119313,0.03378158767058417,0.013525313848016765,2.332287968898063,3766900
face_cropped_2,0.9725490536099815,0.03627577596969306,0.015956737754439513,2.348720245211316,0
face_cropped_3,0.958659272954963,0.04106823115122904,0.0196678984595666,2.366227724582159,5365700
face_cropped_4,0.9807572897459429,0.028885602111926006,0.009205064216719697,2.30972887618272,2006000
face_cropped_5,0.964397734108664,0.03533409857088955,0.01622871313548467,2.333637478156493,3095000
lotus_cropped_1,0.9338537540224836,0.026173912308044153,0.0047226062349238025,2.2563444931308037,1118000
lotus_cropped_2,0.9588455718788492,0.02456258907942909,0.006757831614196319,2.26800286880013,994500
lotus_cropped_3,0.9904995552674406,0.06238507476822425,0.03001079754713961,2.5794464614565995,1995400
lotus_cropped_4,0.9442743839135697,0.034542003574615246,0.012140972772909712,2.3232850602349453,1004300
lotus_cropped_5,0.9529242299651448,0.04306770403244639,0.020387430165754426,2.376163327334952,1400000
pickles_cropped_1,0.9482305971641483,0.07708598262814295,0.03994699613930865,2.7292423951465707,107330300
pickles_cropped_2,0.9238153228970671,0.06965134845125742,0.035995310230447726,2.596887792539767,63566300
pickles_cropped_3,0.9421168620911118,0.07352283760728223,0.03892902244434357,2.6659175592605946,120779400
pickles_cropped_4,0.9684680960575941,0.06580344525542439,0.035140710345895665,2.59374780067417,113001200
pickles_cropped_5,0.9149627995207225,0.07888266878066413,0.0401774351786109,2.7114821001376748,102692700
