ball_cropped_query (9888000),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7663384204336522,0.10372949193602521,0.027166906579817487,1.1638717413842772,1000400
airplane_cropped_2,0.6931931798195877,0.15101631114429354,0.04991342915069288,1.1737652678352506,1138600
airplane_cropped_3,0.6654852159150173,0.16130281217680412,0.04885431701767247,1.1264339460295514,0
airplane_cropped_4,0.6724353498960405,0.15741404701933903,0.047723141646475384,1.1308729542047251,0
airplane_cropped_5,0.6749900239568374,0.15534923607284631,0.04340981311329449,1.1280989348611257,0
ball_cropped_1,0.5518844387916821,0.2419451022577898,0.07529742213829084,1.0446074028614074,0
ball_cropped_2,0.5834027763779602,0.23542116371969116,0.062110866857920444,1.2514914004976634,6538500
ball_cropped_3,0.9287029327793671,0.08059364604251446,0.024975924693383455,1.3335792272675573,3008300
ball_cropped_4,0.7456047033516828,0.13729920580706786,0.05091487008942355,1.2358226859711232,1069000
ball_cropped_5,0.9371029173851761,0.068178549282216,0.013402094820709792,1.31392984699668,0
car_cropped_1,0.7184848769526618,0.13010241550838703,0.0386133819563631,1.1492223611106724,3079000
car_cropped_2,0.6411264871598756,0.1859328464810836,0.04785487978185162,1.1666263587113785,0
car_cropped_3,0.6585518102372035,0.17135320661085868,0.04815052543745238,1.1519006223712664,1108300
car_cropped_4,0.7054180921582979,0.14108338618337557,0.03701209345874034,1.1609210918821509,0
car_cropped_5,0.6295398984409556,0.19391059888058917,0.050989063451855804,1.1706001911632944,1008700
cat_cropped_1,0.7862002451057829,0.11971628628159145,0.028329147439370428,1.2483925947180292,1995700
cat_cropped_2,0.8479295859594501,0.08730580934824514,0.018610248794251445,1.2508036839959527,2648600
cat_cropped_3,0.7970619709610914,0.11958062209160783,0.033171941552102124,1.2707411238077346,356900
cat_cropped_4,0.8267697398921285,0.08612582998985303,0.027388575140374426,1.2135001218560175,0
cat_cropped_5,0.7765186591232127,0.14483616900105284,0.04152121275165357,1.331153129098407,0
dolphin_cropped_1,0.7104511968995202,0.14345351581332044,0.03732371756291887,1.179612089859052,6823300
dolphin_cropped_2,0.6731485189634969,0.176549326465278,0.052132194430574784,1.2289604092854944,0
dolphin_cropped_3,0.8781401069079744,0.096324525411303,0.026618611465937695,1.3174534174261352,1120900
dolphin_cropped_4,0.7180019083781513,0.13794318292128077,0.03692638270811631,1.1801327013105805,1007500
dolphin_cropped_5,0.922140062615719,0.06330818114963827,0.021101394762329837,1.284016032630669,1996400
face_cropped_1,0.9186016217044457,0.06207454627477148,0.01553305298634327,1.2780047638313672,3048200
face_cropped_2,0.9548935132048059,0.05584829308192346,0.014141734371013974,1.3018779581581503,0
face_cropped_3,0.9644299742667425,0.06673042582318985,0.018191282952666546,1.3369232988983353,0
face_cropped_4,0.9496669891713211,0.05122311302056923,0.012552952025941465,1.2856730444006845,6498300
face_cropped_5,0.9304051585616726,0.0742469505086729,0.019289442284456802,1.3203729383870932,2330900
lotus_cropped_1,0.8149635274053475,0.10807894519160713,0.041053831017070226,1.265447196047837,1006700
lotus_cropped_2,0.907647976797225,0.06560338229352004,0.017745255808014393,1.2712088957284435,1002800
lotus_cropped_3,0.9839252409047505,0.11448571408507768,0.034052168066078865,1.4815143186022532,996800
lotus_cropped_4,0.8775463283021532,0.09724022501431352,0.025791809342608437,1.3261504570571292,1000400
lotus_cropped_5,0.8911708695692012,0.10417271644509146,0.034932000336905286,1.3582528842438486,3100400
pickles_cropped_1,0.8141175874127441,0.19210197854308234,0.05179325516017544,1.6185488829758228,80067200
pickles_cropped_2,0.9035772497743059,0.15940433427659662,0.04406310016332931,1.5686585465132163,49031000
pickles_cropped_3,0.7935560203942272,0.18550361953788125,0.051193733430340074,1.5505262578009293,90677400
pickles_cropped_4,0.8065299356456238,0.17542048886216183,0.04784201407491927,1.5186488436379482,84676300
pickles_cropped_5,0.7997781430100841,0.18713886401752763,0.052085151275278636,1.5717349867503414,82982200
