airplane_cropped_query (9888000),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.8814460969083202,0.13004995915869452,0.04028024768616387,1.0026122354680336,1000400
airplane_cropped_2,0.907094687937735,0.10307970800633046,0.03446353643463139,0.9826791398784398,1138600
airplane_cropped_3,0.9198573223942134,0.06886334658046821,0.019697114052834603,0.9352802305383593,0
airplane_cropped_4,0.9033392680936931,0.08551414449173733,0.02191737855458366,0.9438447830477755,0
airplane_cropped_5,0.8800033386661555,0.10345709910263892,0.03437643679229293,0.9493121275398081,0
ball_cropped_1,0.6881486677987507,0.2197044158652975,0.05536444706728806,0.8754070983339324,0
ball_cropped_2,0.8180703496486177,0.18557649764435732,0.04422399998719954,1.0602982393474991,6538500
ball_cropped_3,0.8986939031840865,0.2027300517539184,0.05706257440714176,1.2124553211375309,3008300
ball_cropped_4,0.6554263232003199,0.30123129172101276,0.09445359639246452,1.177010660163879,1069000
ball_cropped_5,0.8596628446334164,0.2150955553065312,0.05940174051913422,1.2050986153026615,0
car_cropped_1,0.8859648870889392,0.1139210152637117,0.03226110783275452,0.979142038971084,3079000
car_cropped_2,0.8599804175537897,0.12991615020276565,0.03204018236067658,0.9729972540282695,0
car_cropped_3,0.8920246356586184,0.10211068686043161,0.02787076584530225,0.9615144096601287,1108300
car_cropped_4,0.8406237423635731,0.14959640319969272,0.044218073312292785,0.9931889034095597,0
car_cropped_5,0.8508263733091326,0.13492773021967688,0.03526537032784151,0.9751103501124901,1008700
cat_cropped_1,0.8804874716025616,0.17057493096328002,0.05320804036676386,1.105996635869493,1995700
cat_cropped_2,0.8266396406064299,0.20717531736066636,0.06155920932134443,1.1361956815260237,2648600
cat_cropped_3,0.9026556573081344,0.16592719723114674,0.05044899097952727,1.1190042543821337,356900
cat_cropped_4,0.7889423793947993,0.21726426642610802,0.06998368706534953,1.1051300385233112,0
cat_cropped_5,0.8941238598388186,0.1899299302885457,0.05418580465770542,1.1687946760796895,0
dolphin_cropped_1,0.9354090703167437,0.09279993603752174,0.02977053620610436,0.9957918244997126,6823300
dolphin_cropped_2,0.8451834579852683,0.1699210029085473,0.04199192709570499,1.0474030589569618,0
dolphin_cropped_3,0.9397412601318721,0.17194837849695174,0.04949988539836426,1.1723531260992315,1120900
dolphin_cropped_4,0.7079672328261096,0.2523892172173398,0.06742802541277351,1.0662921356381068,1007500
dolphin_cropped_5,0.959611364477844,0.15045711044282709,0.04947384997657369,1.1398355003846994,1996400
face_cropped_1,0.8455926988383148,0.20944140623670948,0.06346025509947985,1.1698640370632059,3048200
face_cropped_2,0.8859180534748058,0.19893706730281507,0.06128697031929764,1.1909166189048856,0
face_cropped_3,0.8938128264077327,0.2082637609025375,0.06433147508445536,1.2332506195335013,0
face_cropped_4,0.8505956511453746,0.21150465909306773,0.0645214241014514,1.187552111142541,6498300
face_cropped_5,0.9036789265116607,0.19511199966896903,0.06180858426708336,1.2035545653322781,2330900
lotus_cropped_1,0.7124350116743621,0.27510968283509124,0.08561541406326786,1.1900551587269836,1006700
lotus_cropped_2,0.8065655878852868,0.22895572009470247,0.06926417862861002,1.179920068366859,1002800
lotus_cropped_3,0.9742118915334581,0.22542165168852651,0.06335519426180423,1.34295258082106,996800
lotus_cropped_4,0.7572958944833815,0.2664369325947605,0.07603170383806375,1.2489596153988916,1000400
lotus_cropped_5,0.9067587656334183,0.20410258849016236,0.055493973290616457,1.2172860851032632,3100400
pickles_cropped_1,0.9122734094208501,0.268490544014774,0.06829787582156863,1.4461783482061314,80067200
pickles_cropped_2,0.958120792759042,0.2489651361864269,0.06545892361582391,1.40385922059721,49031000
pickles_cropped_3,0.8979585669973408,0.2552633386097032,0.06471338679767019,1.3705075368768334,90677400
pickles_cropped_4,0.9122617544250099,0.24283599368617131,0.06032608076672296,1.3379346841485793,84676300
pickles_cropped_5,0.880334168225256,0.26653499518556467,0.06754389760952385,1.4003733697853424,82982200
