strawberry_query (15877800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.5752614945449777,0.1395453791456721,0.035393986492178085,1.558674231681302,2100600
airplane_2,0.5315573556360651,0.16157894159493955,0.04477747555087617,1.5200172599120416,0
airplane_3,0.5140777035630156,0.17283349525091146,0.05158645019912847,1.5786011456840952,0
airplane_4,0.5165726515803387,0.1710818871574994,0.04890583992522041,1.5510272043650595,7709600
airplane_5,0.5781056316847704,0.14324821863378984,0.03728975931939535,1.6485094604539832,1997400
ball_1,0.4937441982607936,0.18519628262949295,0.05691109974117226,1.4109986625627724,1999900
ball_2,0.49916736053288924,0.18110586305863058,0.05084362393427727,1.7676180010563802,2063800
ball_3,0.7128216751697743,0.0805249035367066,0.020657765513241583,1.5995150223040744,2104800
ball_4,0.6345361072272637,0.10692885062183956,0.0260485159443076,1.5213849037647391,3014000
ball_5,0.731380945756601,0.08736314304319515,0.02387577820772675,1.6966551906656857,1425000
car_1,0.4185583196276765,0.23552431615686714,0.0743850722231033,1.5149141961850607,2416900
car_2,0.4735100585966132,0.19812519901848766,0.05448901282459506,1.4875651490231838,1508100
car_3,0.5503945164843498,0.15137311829971095,0.040564837715467095,1.5284396936461506,3018900
car_4,0.48158083101076593,0.19354274761021723,0.047468068757000006,1.4372687354012854,2041400
car_5,0.47031661874900954,0.2012172751169136,0.051040894238061844,1.4599337838032724,1999800
cat_1,0.5817275606597283,0.13738253382533827,0.04024785796651641,1.5784872931189986,3126200
cat_2,0.5969874549024042,0.1242640270509169,0.02815391302092651,1.4976404015961435,2137800
cat_3,0.593756125500009,0.12981511031326531,0.030401340494243593,1.5462288315687942,2987700
cat_4,0.551016490953585,0.14905063657966422,0.04150555759591397,1.4665956315346742,1450500
cat_5,0.5664740364708342,0.14663878638786387,0.038335464641028674,1.6005734151274817,0
dolphin_1,0.43662074243573296,0.22591127419654083,0.057919129406575176,1.4620185910799368,0
dolphin_2,0.450878854610246,0.21227175584255842,0.05900204978721258,1.5160206235764202,0
dolphin_3,0.6890207137365492,0.10209512095120951,0.02353017026321417,1.691025077595333,8425000
dolphin_4,0.6085088250725398,0.1212107668490478,0.03469366606094492,1.5388611275434376,1998600
dolphin_5,0.6222109679399291,0.11932312370334004,0.0250979453342413,1.5916030981701657,2997700
face_1,0.6493917142810833,0.09902086328366345,0.025391891781520393,1.5204857301920323,2800000
face_2,0.6595268518011947,0.09879240311012782,0.025862472918438892,1.568122887958425,3000000
face_3,0.7865777210445611,0.0607265247482316,0.014619931942515166,1.6570090199442662,1578600
face_4,0.6619113243729197,0.09610561514175452,0.02235281860547779,1.5457059586165796,0
face_5,0.6965756998229322,0.08246245759160889,0.02099128239656441,1.5661027847429272,7249900
lotus_1,0.6338731624332398,0.10886022441010434,0.04016390204572967,1.5372864359268619,0
lotus_2,0.7273472432051945,0.0760004518412531,0.021955240761417628,1.6107414339032453,0
lotus_3,0.9564786771132331,0.09181179803601314,0.02876836538706384,2.059003951822162,6852000
lotus_4,0.6313473662031328,0.10572357556244882,0.03019315236403477,1.4903778587885537,3142000
lotus_5,0.6305239703980751,0.12188133309904528,0.0353664209617199,1.6540989388321987,2989700
pickles_1,0.641312353463607,0.16929795198962314,0.04689586317473804,2.8433620983449153,118960300
pickles_2,0.6034171440674818,0.17340544956949572,0.04725201821784975,2.9733162812702125,172565000
pickles_3,0.45055830442899375,0.18830489045303545,0.05829686614260506,2.5353483998616833,112133600
pickles_4,0.5108967441090962,0.17937866687509563,0.052120724790241955,2.6020214172677436,138569100
pickles_5,0.5449376716140729,0.17529327433065517,0.05128054135436884,2.619004279749495,75680700
