pickles_querry (15877800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.13039807968565154,0.23805008443210735,0.05678286757068925,2.589892497648334,2100600
airplane_2,0.11751355684993132,0.26806048197161486,0.06493864828733133,2.5731493434475334,0
airplane_3,0.12693794872083855,0.2454938260658301,0.06060770636817382,2.513873188536896,0
airplane_4,0.12237283208899372,0.25600288474974076,0.06191738644178642,2.518224470539181,7709600
airplane_5,0.1486607555609529,0.20439071963070943,0.051488554875920904,2.6459926477394005,1997400
ball_1,0.10045289439673144,0.3196533148148148,0.08702303045202171,2.4594307503667006,1999900
ball_2,0.1671470389258951,0.17783227777777777,0.04926066539597057,2.629925059946005,2063800
ball_3,0.15159382362922386,0.19977370319634702,0.04879740864684296,2.6630443060147044,2104800
ball_4,0.11118078054970573,0.24904609259259258,0.0649734770323094,2.6755838205243685,3014000
ball_5,0.1768750728721337,0.16611242156862743,0.04514764238142604,2.6960080843180063,1425000
car_1,0.10613902837878637,0.30058982910321486,0.07747755357788971,2.3737191474420114,2416900
car_2,0.1088358425343102,0.2922632893401015,0.06676533544108751,2.436498476739961,1508100
car_3,0.12243968564959945,0.2557932478849408,0.05828591956033088,2.528928781710246,3018900
car_4,0.10279386663743119,0.311563383248731,0.07469105855320123,2.4999895286626668,2041400
car_5,0.10352700490797548,0.309068486463621,0.0751069567436885,2.532552018789612,1999800
cat_1,0.13453608660785885,0.22962581560283685,0.05130253875240023,2.5415849820096197,3126200
cat_2,0.09750446770543178,0.27011332953105194,0.06541905840668763,2.6626473098277064,2137800
cat_3,0.13141145873638824,0.23594096996996994,0.052131472788682076,2.6070424470594413,2987700
cat_4,0.10622549573081679,0.28037288743455496,0.08066316709996037,2.6386632006409703,1450500
cat_5,0.13910954010046772,0.2208896111111111,0.05011770725495957,2.6008518409358623,0
dolphin_1,0.10017853073384907,0.3205899385474861,0.08128788750488314,2.5257000348734455,0
dolphin_2,0.11124134796441792,0.2851663333333333,0.06886566742478513,2.4730490905555347,0
dolphin_3,0.15094098517455765,0.18094689552238807,0.04187652814734255,2.744460079047602,8425000
dolphin_4,0.07593997381513487,0.2683813275862069,0.07200751297355948,2.7912132096629505,1998600
dolphin_5,0.12811334462344168,0.22261892346208872,0.04967355895596717,2.670867432326155,2997700
face_1,0.09854763659276301,0.2553238307281833,0.06595151850048636,2.6999017796963427,2800000
face_2,0.129337593114953,0.22612676518953406,0.055167426954226856,2.6578432482478624,3000000
face_3,0.12877689694729463,0.1911714220383469,0.04738521856491618,2.7838624768165365,1578600
face_4,0.12210342221539627,0.23325505052189488,0.058176169584444715,2.6656428602453643,0
face_5,0.0963151684981685,0.23753908241758243,0.0627716254226837,2.7623315521547065,7249900
lotus_1,0.08008921581914777,0.26118936899563316,0.08272619094635127,2.804055547518934,0
lotus_2,0.1549486638121955,0.1946784829931973,0.05054496396793895,2.6559351223023353,0
lotus_3,0.21925596690506244,0.09039572950819674,0.02383950184547941,3.1141701852671724,6852000
lotus_4,0.09296005533339533,0.2682013426294821,0.0739781277754345,2.709913032114383,3142000
lotus_5,0.15828330316742084,0.1898178707482993,0.04317205120511616,2.6048085889534,2989700
pickles_1,0.873319279555496,0.005441809219993789,0.002306232319573952,3.2719702208105463,118960300
pickles_2,0.9517635463356252,0.0036116666666666662,0.0016651313344932014,3.337929541318034,172565000
pickles_3,0.4672199385264204,0.04070538836698355,0.026779376925616192,2.9571130107185044,112133600
pickles_4,0.5670453266233239,0.027257256417881195,0.016469870467352783,3.054239039708077,138569100
pickles_5,0.5857005793718745,0.025289565280900508,0.014914992044530055,3.0739147963791815,75680700
