dolphin_cropped_query (9888000),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7727479902935125,0.10071539930579963,0.03420521692430455,1.1540124613575464,1000400
airplane_cropped_2,0.7335531246875432,0.12320909447997891,0.03811406045314314,1.1408749276594394,1138600
airplane_cropped_3,0.7273006046410626,0.11424263041902705,0.0344117786910592,1.0928275461544055,0
airplane_cropped_4,0.7272341495116744,0.11636512926547952,0.03473488313306621,1.1017060996614823,0
airplane_cropped_5,0.703726276903668,0.13452340608342764,0.041772854361070616,1.1097792134075042,0
ball_cropped_1,0.5553025354939753,0.24019343039740407,0.07300227160814579,1.0340203992849732,0
ball_cropped_2,0.6883768028492196,0.16658660800266356,0.04322265711052623,1.218219427667386,6538500
ball_cropped_3,0.8575852674337455,0.11704815932540664,0.029375290335123167,1.3522755326485383,3008300
ball_cropped_4,0.6084035569787086,0.22482940318197847,0.08395073273500225,1.3100249394977428,1069000
ball_cropped_5,0.7941410191945536,0.14265497013543352,0.03807296108722235,1.3503964410274159,0
car_cropped_1,0.7386582143826613,0.11671829261723451,0.03563228814409557,1.1324624131258645,3079000
car_cropped_2,0.7163770807082699,0.13124821867648268,0.039110451269704034,1.135688538525272,0
car_cropped_3,0.7170612147297943,0.12858898688562764,0.040892633808837515,1.12281941948948,1108300
car_cropped_4,0.715628001559304,0.13511698179748802,0.04069008466604038,1.1467915399477564,0
car_cropped_5,0.7020564323290291,0.1408904652038184,0.04045905898639618,1.1333847846730543,1008700
cat_cropped_1,0.8040069166613955,0.11054056230964787,0.029075494529830152,1.2471444096908244,1995700
cat_cropped_2,0.7594147465825056,0.1407034359759124,0.039986178255070774,1.2730554729573935,2648600
cat_cropped_3,0.8407377286396801,0.09583302770441846,0.023843531815522824,1.2618606040200435,356900
cat_cropped_4,0.7341560213919142,0.14577736217995715,0.05792665060880635,1.2483770956833584,0
cat_cropped_5,0.8480225311358401,0.10846195518705033,0.026684011015393836,1.3117580286703967,0
dolphin_cropped_1,0.777130892300213,0.0981087422428533,0.026527604804771423,1.1526436426383821,6823300
dolphin_cropped_2,0.7532413549535386,0.12496819595598366,0.033301189392281716,1.2022070702115426,0
dolphin_cropped_3,0.8819583648841552,0.09585568933934516,0.02391634137836176,1.3214991269896634,1120900
dolphin_cropped_4,0.6369861896181026,0.19643583612306714,0.05572619459176161,1.2101087780034625,1007500
dolphin_cropped_5,0.9158003284754209,0.06823216749342352,0.020652085359529882,1.2840916683002024,1996400
face_cropped_1,0.7913153894599962,0.1332769657659812,0.040870683757412485,1.3074873243565663,3048200
face_cropped_2,0.839893619843664,0.1168725308094676,0.03634493580882511,1.3275240969428788,0
face_cropped_3,0.8437429385144366,0.1265878103741183,0.03668804648290906,1.3664728549863752,0
face_cropped_4,0.8000395526364583,0.13260988843489357,0.0423348935008805,1.324687321344922,6498300
face_cropped_5,0.8565790242733483,0.11297780715503158,0.03420237890530771,1.3380617842262594,2330900
lotus_cropped_1,0.6646270369938941,0.19703407353032615,0.07368509402727974,1.3279802315937128,1006700
lotus_cropped_2,0.7511631629124711,0.15374301111334934,0.0507149310405862,1.3177057404798358,1002800
lotus_cropped_3,0.9660037953343936,0.12253380836559687,0.03125367699954874,1.4881793014482805,996800
lotus_cropped_4,0.7030634371395617,0.18842599728865544,0.057325672627941957,1.3850560217023242,1000400
lotus_cropped_5,0.8831103650054286,0.10952867991246758,0.026468259715792385,1.3590996698259248,3100400
pickles_cropped_1,0.8783337342128009,0.17332201270115988,0.041830454159542764,1.6015653965194978,80067200
pickles_cropped_2,0.9288723700665079,0.15263726325941857,0.03551494013428209,1.5538221748277623,49031000
pickles_cropped_3,0.8712195609585678,0.15901327621708128,0.04010808934847208,1.5260007049247737,90677400
pickles_cropped_4,0.8817762780313523,0.1484739484114137,0.03639611961954206,1.4950299659456388,84676300
pickles_cropped_5,0.8537282070071718,0.1698928262650291,0.042896453787662804,1.5563152534908318,82982200
