lotus_query (15877800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.504165914739585,0.13596779020637217,0.03460019449623629,1.6480960498343464,2100600
airplane_2,0.45470695551740387,0.1657645030003966,0.04335538694793113,1.6047625177353049,0
airplane_3,0.484515996920767,0.14695625389854855,0.047101587593542826,1.6487350844475706,0
airplane_4,0.46502763331576336,0.1586513300010454,0.04588480568353428,1.6283020618669906,7709600
airplane_5,0.557111957991268,0.11082652237650507,0.03249605417441464,1.726347340971726,1997400
ball_1,0.3884737848490716,0.2175098556183302,0.06724550368174814,1.5308469787539691,1999900
ball_2,0.4940245181745909,0.14080025109855618,0.042798196687205456,1.8512898874418404,2063800
ball_3,0.5767717645048082,0.1020939942728891,0.026269596505267452,1.7246586793736787,2104800
ball_4,0.49135427563629114,0.1429925925925926,0.04016914584924047,1.6563535140213366,3014000
ball_5,0.6395697607268879,0.08191713747645951,0.02634285123940908,1.8143420149935703,1425000
car_1,0.4069857048558461,0.20080581605437492,0.06904552537549062,1.5685266251710244,2416900
car_2,0.42030715201418756,0.1905195445811466,0.05157146931235004,1.5617009395408317,1508100
car_3,0.47330247733520675,0.15381175255958013,0.03870570306420755,1.6139992616525385,3018900
car_4,0.39783426118856324,0.20920450830250367,0.05183342351136688,1.530320806577156,2041400
car_5,0.4002179473848394,0.2070492414465571,0.05170513048845211,1.5404733273526476,1999800
cat_1,0.5185869816372853,0.1283856232720279,0.036943878659880254,1.672446847934748,3126200
cat_2,0.45686228223407777,0.16337234431054112,0.04009063380580979,1.631742821467184,2137800
cat_3,0.4962004705027034,0.14031277039751616,0.030695980088204424,1.6594318782622874,2987700
cat_4,0.43725290816686,0.1772371993965747,0.056537183735120955,1.5995937489280923,1450500
cat_5,0.5136388858714003,0.1312497175141243,0.033961653517668604,1.7049267016532124,0
dolphin_1,0.38330421655793656,0.22140030931414323,0.05860164661509568,1.5334509274632846,0
dolphin_2,0.421484847451024,0.1886324152542373,0.05568512515374241,1.6049185063640434,0
dolphin_3,0.6457027292107418,0.07761885487815162,0.019822948296299447,1.8039573684868095,8425000
dolphin_4,0.4568724619542786,0.16191296512760567,0.04883543404245517,1.7003001168313947,1998600
dolphin_5,0.5485474015705487,0.11384709391139886,0.024061520431310334,1.6910134211133792,2997700
face_1,0.5052047858933135,0.135401145459199,0.03934239327357585,1.650777829875886,2800000
face_2,0.5377603253327672,0.11884898744984518,0.029432357843352762,1.6739640701419216,3000000
face_3,0.6468255687973997,0.07675546065216424,0.020957883746544205,1.7822437562497908,1578600
face_4,0.5286190617693728,0.12328699245971553,0.03242294125932341,1.6689500482460449,0
face_5,0.5470751019225595,0.1147110366093417,0.036183513784915744,1.6996772190170508,7249900
lotus_1,0.5012121501698957,0.13759766116497668,0.057912736361260736,1.6857261859653674,0
lotus_2,0.5911793336953556,0.09623786463738038,0.029832728539186094,1.7370744092682218,0
lotus_3,0.9852213657722668,0.043709965731221635,0.01060026452732293,2.1659057692002284,6852000
lotus_4,0.46807244962777433,0.1564858757062147,0.049032081539217384,1.6458386144066544,3142000
lotus_5,0.5957849528338063,0.09504761904761903,0.030147850054522016,1.7591995346075395,2989700
pickles_1,0.6831940631446135,0.1234020190459087,0.029693980016441867,2.864021355374737,118960300
pickles_2,0.6511807290446496,0.12751148022598868,0.03026618777730134,2.99423062110355,172565000
pickles_3,0.5138897709748009,0.13612626094380934,0.04460931074572983,2.5497696332659228,112133600
pickles_4,0.5737080753894652,0.12897049589459847,0.03681944771245814,2.6271583316189404,138569100
pickles_5,0.5827139386779567,0.12820417069331805,0.03586333597221388,2.649332957507538,75680700
