car_cropped_query (9888000),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.8156511208922954,0.15991914689983017,0.04752474172032028,1.0458342290052502,1000400
airplane_cropped_2,0.8067864442768843,0.1594500547202199,0.046891117325791654,1.0242036278557562,1138600
airplane_cropped_3,0.8197059471624959,0.13107099788307475,0.036370083659901395,0.9746976383996507,0
airplane_cropped_4,0.8107191842753788,0.14096161498701348,0.03992548396776117,0.9868693485082328,0
airplane_cropped_5,0.8200166893176484,0.13359397976916193,0.04106546337045816,0.9832991334811986,0
ball_cropped_1,0.5993110056941339,0.28774732423566024,0.07301617653698342,0.9378054291630857,0
ball_cropped_2,0.7153461436573518,0.2379356160211938,0.06280554317164468,1.1307113008232337,6538500
ball_cropped_3,0.8257451838180222,0.2221166206003103,0.05970490031162105,1.2567849348392495,3008300
ball_cropped_4,0.6299887214487375,0.30071365406903516,0.09297300766255863,1.2113679988156092,1069000
ball_cropped_5,0.8040200722559561,0.22703105502593593,0.06076486317170436,1.2456796811837496,0
car_cropped_1,0.8763896083552842,0.10451777760571154,0.024599546820823014,1.000175221905047,3079000
car_cropped_2,0.9296595308424809,0.0614234599287637,0.015305370453475974,0.9860857865354071,0
car_cropped_3,0.9205026363411953,0.06409823637901979,0.015816010554150106,0.978555171331435,1108300
car_cropped_4,0.8630968314547544,0.11669420701033163,0.035890738850887664,1.0119853650781137,0
car_cropped_5,0.886006418974221,0.0920103628399669,0.02602331388991882,0.9888307008291995,1008700
cat_cropped_1,0.7971276510124918,0.20408385945431068,0.059406546151352324,1.1590879646625531,1995700
cat_cropped_2,0.7619492451464874,0.2286363747058258,0.06480308154440374,1.1856436974909565,2648600
cat_cropped_3,0.8006358625166082,0.20843357546746016,0.058710738268624565,1.17600049063475,356900
cat_cropped_4,0.7560319373015792,0.22146056534551772,0.06988847919072935,1.1419706146600914,0
cat_cropped_5,0.7850383540108424,0.23124236253664787,0.06312613618399944,1.2346621631086496,0
dolphin_cropped_1,0.877916843445057,0.11672218813009555,0.0365101469278734,1.0288841303376244,6823300
dolphin_cropped_2,0.7671483094812689,0.20517039578930882,0.05509766069554295,1.101610063741666,0
dolphin_cropped_3,0.8618112922203305,0.19566295425713184,0.05226426897834214,1.2138009416431326,1120900
dolphin_cropped_4,0.6547454183454936,0.27336158109542874,0.07191686094769228,1.1170734503174855,1007500
dolphin_cropped_5,0.8881003848711813,0.17261163412166605,0.051250692900306746,1.1783491439994191,1996400
face_cropped_1,0.8046175449547617,0.21541160611661456,0.06305539443124245,1.2070444895912744,3048200
face_cropped_2,0.8371178060802338,0.20772825645567894,0.06168706253817496,1.2294467019020745,0
face_cropped_3,0.8422926464169361,0.21670804587054293,0.06457833683191863,1.272356935116049,0
face_cropped_4,0.8055518118897034,0.21908582213140837,0.06373471437013344,1.2222371924359345,6498300
face_cropped_5,0.8405510836643058,0.21047973813284443,0.06296819295188887,1.2460237266645173,2330900
lotus_cropped_1,0.6914284676499096,0.2708618452702196,0.08341748403156596,1.2184431602075267,1006700
lotus_cropped_2,0.7594344308242875,0.2385824812735697,0.06870189110245443,1.2169574304334896,1002800
lotus_cropped_3,0.9410044506116758,0.22108703642483887,0.06450267465499954,1.3841956605494925,996800
lotus_cropped_4,0.7267119203837109,0.2656894137499756,0.07497421362215316,1.2855192392553194,1000400
lotus_cropped_5,0.8324686147997079,0.2231738308835705,0.05937705397861638,1.2649852084910809,3100400
pickles_cropped_1,0.9734705363441173,0.23269609257141166,0.06162240441035507,1.4514685395971114,80067200
pickles_cropped_2,0.9675846267364586,0.22940417534893076,0.06109636297341066,1.4207395709882638,49031000
pickles_cropped_3,0.9770769606099002,0.2102807461914456,0.05737206095266831,1.3788121979842745,90677400
pickles_cropped_4,0.9726851775957375,0.20352526736257442,0.0533843638015669,1.3487047307679687,84676300
pickles_cropped_5,0.9710220167781777,0.21855579499116085,0.05903373349205068,1.403420366461145,82982200
