strawberry_cropped_query (9888000),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.5355728431432184,0.18037403303228358,0.045696111198287946,1.369373436508668,1000400
airplane_cropped_2,0.49416836505049166,0.2096613821719011,0.06299318194507447,1.3911286676029904,1138600
airplane_cropped_3,0.45809725258544165,0.23834418665436147,0.06661440650852943,1.3535283194935765,0
airplane_cropped_4,0.4670903467632203,0.2309796739755744,0.0652475682469089,1.3546747876539902,0
airplane_cropped_5,0.45729000114363133,0.2386090358934085,0.0623126690738941,1.3504479642944454,0
ball_cropped_1,0.403308452376284,0.29740901055112245,0.09341314430456367,1.2501198279929595,0
ball_cropped_2,0.45506876659925777,0.23553151297720126,0.07125354250853524,1.46527854447183,6538500
ball_cropped_3,0.7288099319374242,0.09296594135204242,0.02571247854721094,1.5235094564078664,3008300
ball_cropped_4,0.62676863504546,0.12593809632035485,0.05856589252815882,1.3952052574334803,1069000
ball_cropped_5,0.7038865180037388,0.10135065622345918,0.024851228533386147,1.506841793961342,0
car_cropped_1,0.5097870519145221,0.19820579501286023,0.058376285550123246,1.3671845526907092,3079000
car_cropped_2,0.44996966232444885,0.2427810715854194,0.06570669197535042,1.4027738758551602,0
car_cropped_3,0.45691221788687564,0.23802400601501053,0.06852410943493929,1.3848068716245128,1108300
car_cropped_4,0.48244233840606776,0.21826642373156824,0.05449084300077796,1.3804426617493393,0
car_cropped_5,0.44496792693214404,0.24680151619750684,0.06692606116959306,1.402007950590975,1008700
cat_cropped_1,0.618503622191556,0.1343800376203122,0.03217921156458936,1.4384635872388891,1995700
cat_cropped_2,0.658890020664212,0.11226698827053326,0.024654528218188542,1.4304148577727955,2648600
cat_cropped_3,0.5970032610933438,0.14935232315330924,0.03616123217575728,1.466985778037454,356900
cat_cropped_4,0.6045521171420452,0.1397791397791398,0.04097796361484259,1.398677042601927,0
cat_cropped_5,0.595579831932773,0.15480005697397003,0.040885337245518974,1.528749990953337,0
dolphin_cropped_1,0.49504725529425314,0.20890623987559126,0.053735712023487335,1.4052259397298141,6823300
dolphin_cropped_2,0.46261456488946867,0.23020375856002412,0.06158365992103729,1.4495917925001054,0
dolphin_cropped_3,0.6470823282890844,0.1295876316440359,0.03304942870373343,1.5224528894182174,1120900
dolphin_cropped_4,0.5464191155556581,0.1727719847259489,0.04502682844965115,1.3543858099103592,1007500
dolphin_cropped_5,0.650025192292886,0.12439940477353487,0.028028617053831213,1.489080957111533,1996400
face_cropped_1,0.7110239016682599,0.08986920282436586,0.019686523999160904,1.4570412965897899,3048200
face_cropped_2,0.7440485665647686,0.07910650135857757,0.01699523365492039,1.4847903592264766,0
face_cropped_3,0.8011681318570307,0.05979886678868487,0.012856940424750862,1.5168875553167867,0
face_cropped_4,0.7294009542822285,0.08294846862664873,0.019069598004221002,1.4652139727244564,6498300
face_cropped_5,0.7461726108160486,0.0812806266597068,0.016390830984291966,1.50147388354622,2330900
lotus_cropped_1,0.6472021082447198,0.11979495340994481,0.04907638714507844,1.4359374536218728,1006700
lotus_cropped_2,0.7085129767163335,0.08998107833046651,0.0260939500357762,1.4478909699015232,1002800
lotus_cropped_3,0.8206356909926318,0.08827275617833638,0.024510844013787978,1.6782825757236817,996800
lotus_cropped_4,0.7453663510057371,0.07930619111087636,0.027231449535368917,1.4884005288241615,1000400
lotus_cropped_5,0.6690364029202528,0.12456248738857434,0.03525181268669059,1.559034090086374,3100400
pickles_cropped_1,0.6722220571305447,0.15103782463228932,0.04674540981547386,1.841845779257313,80067200
pickles_cropped_2,0.7457403910397021,0.12511323389293322,0.037181813790360924,1.7828754657299182,49031000
pickles_cropped_3,0.6424033397088145,0.15410396221857922,0.04870115164573327,1.7758123723559656,90677400
pickles_cropped_4,0.6399311714541157,0.15252651827151711,0.04702611918336908,1.7436834080920312,84676300
pickles_cropped_5,0.6571700316886495,0.15081502392434898,0.048728760628468495,1.7965126206775153,82982200
