face_cropped_query (9849500),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.663229264061169,0.038747500158502445,0.018113972621185186,2.6107437156199462,0
airplane_cropped_2,0.7302595138144736,0.03245812054271377,0.012560996135069643,2.6856201116281024,7736300
airplane_cropped_3,0.670304742689983,0.03525791617159467,0.013656084189793189,2.566094353831784,1000900
airplane_cropped_4,0.6956780138526224,0.03484179690884094,0.012834344307306676,2.635357885602401,999700
airplane_cropped_5,0.6198550529228459,0.04286095540041643,0.017805087208767965,2.520361723415337,2000300
ball_cropped_1,0.8470109692284657,0.02067524826530545,0.00455757991880561,2.7392641169777736,999300
ball_cropped_2,0.9667804485580709,0.03510879709876134,0.020107715246601716,3.0657852549802866,1225900
ball_cropped_3,0.890983949035997,0.014256855049886047,0.0037123074220771807,2.7128466424740236,0
ball_cropped_4,0.614315416333412,0.0456296800057507,0.025325148021268434,2.5677947681597724,0
ball_cropped_5,0.8476188352307572,0.02557520502302544,0.006256749371195813,2.8074391937147785,6822700
car_cropped_1,0.7103476777636057,0.03131198821151214,0.007499598601127727,2.627330549724397,0
car_cropped_2,0.7004842205986307,0.03588350573406361,0.010291099192276549,2.692383741483809,0
car_cropped_3,0.6631505935301676,0.04223666637986343,0.017532899624213224,2.7541654337238906,0
car_cropped_4,0.6688407439988884,0.03840083058902106,0.015171306215627074,2.6483151030836067,0
car_cropped_5,0.5607599907865637,0.05505101358572997,0.02268252674802786,2.570930332542726,0
cat_cropped_1,0.7315927477292355,0.02713134474491617,0.012218194622256312,2.5907952855170677,6473000
cat_cropped_2,0.6720039366437669,0.03432134440937072,0.01982350328282845,2.5362375116515095,362000
cat_cropped_3,0.7195837069828701,0.029778141231647487,0.014268277177360946,2.6026716138782113,0
cat_cropped_4,0.6098762721774181,0.045503945135099456,0.02802709715534238,2.5339072675633387,6878000
cat_cropped_5,0.7710247145968229,0.023544201012906038,0.00771541344785071,2.627324571829281,3056400
dolphin_cropped_1,0.6635287116588989,0.04061919764874324,0.01677761454770083,2.6572777478640837,1002600
dolphin_cropped_2,0.7106683619361099,0.032010869840651913,0.01106861897073039,2.628395645685996,1000000
dolphin_cropped_3,0.8587457063374156,0.030457175235313723,0.011442887150975373,2.893346119135711,1640300
dolphin_cropped_4,0.5856087346651223,0.050286785636151854,0.027014927248972916,2.5476091917663646,220000
dolphin_cropped_5,0.854563448072255,0.01572482587769179,0.0034658446799274434,2.6838329023502308,3028400
face_cropped_1,0.8948537047247874,0.014949094057983055,0.0034685961764667427,2.7277474938127058,3001300
face_cropped_2,0.9493284873824671,0.01024251589355065,0.001605421271652135,2.7457726909658637,691400
face_cropped_3,0.9438781603362206,0.013472146278990372,0.003930550140760945,2.768585565188713,0
face_cropped_4,0.8966007609490206,0.012986444749883714,0.0035946174330910834,2.7087204934931153,7353600
face_cropped_5,0.8985296231864225,0.010638975881265594,0.0016683182039643244,2.686509944851385,2008400
lotus_cropped_1,0.681371219289509,0.03477749103532512,0.02107836359875938,2.580986308131801,1002100
lotus_cropped_2,0.7684554681301992,0.024465536818378972,0.013101911865287039,2.6386530097283103,2000800
lotus_cropped_3,0.9591413878583968,0.02584073753524391,0.007516499595045597,2.9433505447495536,1972100
lotus_cropped_4,0.7493080431446868,0.028244655379214622,0.012082925618125571,2.6572247164172387,0
lotus_cropped_5,0.9450061842048226,0.012265130108036674,0.003108232319943692,2.756501895895016,4118400
pickles_cropped_1,0.8747467578737822,0.03840854319510381,0.018950425684818403,3.0306616617731272,113738200
pickles_cropped_2,0.9313676104135783,0.025074939354585313,0.010878909101555288,2.881124209917386,68754600
pickles_cropped_3,0.9321265480395573,0.027469062788850744,0.012139546955741898,2.9131030690288378,129468300
pickles_cropped_4,0.9309712605096692,0.02549035736642806,0.010841097932871663,2.8826782147838723,104226300
pickles_cropped_5,0.9019092970103999,0.03191351132412787,0.013121806309801686,2.9486232112630906,106882600
