lotus_query (23600800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.4222451299494234,0.036385477233193624,0.022721487500404508,3.271867344243457,0
airplane_2,0.4024412576897496,0.03948542060814105,0.023104195798548548,3.2380213756015386,7736200
airplane_3,0.4501417755764132,0.03294646912349529,0.016630054355231415,3.286781521436089,2990300
airplane_4,0.45762180126287805,0.031950350574824295,0.016447209233367104,3.307516233512834,3103400
airplane_5,0.45556316557573656,0.03229717843553887,0.015544366423795515,3.283934355781365,0
ball_1,0.32350305072425833,0.05600979284369114,0.03232979759390147,3.098115749929289,0
ball_2,0.8612743431596328,0.01228826114249843,0.005871256039518827,3.8031855550175777,7284100
ball_3,0.41091695779377096,0.038401594303846445,0.023201573130817943,3.229754072037242,0
ball_4,0.32406791914154515,0.056074074074074075,0.036332109172000415,3.087746584128896,6599700
ball_5,0.5169798318772449,0.025637531848897756,0.01111475202165367,3.4041830961168653,0
car_1,0.38155220305716797,0.04356981846339155,0.018656259799422707,3.192877251653546,0
car_2,0.3736546860600233,0.04531761736786258,0.023023658479150604,3.153504037707555,7920000
car_3,0.3725371329531026,0.04536975537009952,0.025279270463944566,3.170606784840016,2997900
car_4,0.29761225876510594,0.06379156270612865,0.03387868434855108,3.0456463066285355,3093400
car_5,0.3093815454382244,0.060117353523186784,0.032184578502288744,3.0763993266717615,0
cat_1,0.45554891858931273,0.03238418079096045,0.017532033323014676,3.2577550477456483,0
cat_2,0.28341394608121945,0.06813318725698696,0.03878234337087815,3.0095994631197063,8656500
cat_3,0.31391417031506413,0.0585141751921413,0.03483157943709066,3.0714635285113876,3002200
cat_4,0.2695099648441869,0.07234010707841572,0.045451996341447164,3.0098041598353036,2026300
cat_5,0.3374255088615432,0.052549905838041436,0.026570838152743286,3.107109210415605,3119800
dolphin_1,0.28555104914594165,0.064147208282044,0.04102463474982886,3.1070053318794106,3009000
dolphin_2,0.2994900361844885,0.062412782485875715,0.036980662381933586,3.0697517303965993,577200
dolphin_3,0.626421749978491,0.017319166877477022,0.005752970965746084,3.4809335853621897,0
dolphin_4,0.3049167784954077,0.05902235534774985,0.03831802608765744,3.116190862633218,7162600
dolphin_5,0.424112890685741,0.03669852816372057,0.018752579897056174,3.226640939689061,3128200
face_1,0.3708726823461187,0.04577233004445828,0.027701295192753547,3.153155975827481,4054300
face_2,0.4279010860597671,0.03616531748793071,0.019140393947157688,3.22854368570723,0
face_3,0.4571724191182148,0.03216655545175497,0.016604306721745756,3.266632273527759,6839700
face_4,0.38823539705101334,0.04247596854917306,0.025406655534004324,3.1814156279103187,0
face_5,0.3508583399080449,0.04992156619275263,0.027849720924543464,3.122934507644707,7865700
lotus_1,0.3047648836221141,0.05987881479288483,0.039922533257640815,3.094641821974844,3000200
lotus_2,0.3634866379073258,0.047262884814942924,0.02672337007179729,3.1418898888899442,2957000
lotus_3,0.9350360436387297,0.007417291840326017,0.0012367561930070492,3.7452067802933406,1124600
lotus_4,0.3096027899156175,0.06026416368424606,0.03485459679220921,3.0617265190269563,3989600
lotus_5,0.4311473464646592,0.035706291556170486,0.01735520291121308,3.224802555606139,1546400
pickles_1,0.774276158053334,0.021980707394266427,0.012495600769334852,4.286752935832067,174198000
pickles_2,0.7077679118013429,0.023925912429378533,0.013371751643410633,4.428345256033658,231738900
pickles_3,0.7806627318335471,0.019526372949060206,0.010018564651203054,4.052852581415057,170908300
pickles_4,0.7609839569423825,0.019376433432700638,0.009726041853356173,4.006950630739604,193959800
pickles_5,0.8181933376900805,0.019977474982896308,0.01096733204122847,4.145846762660091,122357900
