car_query (23600800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.9844951585812334,0.016261385506164055,0.00314534008025196,2.753632057144531,0
airplane_2,0.9659176082216608,0.01477831063964843,0.0027606901116108188,2.7169892127822117,7736200
airplane_3,0.9596018425867319,0.02061918231365441,0.00835537050011009,2.758918511488904,2990300
airplane_4,0.9625588235294118,0.021794661863435403,0.008400258206437186,2.774969665733301,3103400
airplane_5,0.9536417965994609,0.021586972715119404,0.009059074780381897,2.7628776282519527,0
ball_1,0.8077439993506083,0.023121263395375072,0.008658387345592763,2.5899499030038236,0
ball_2,0.962103471848501,0.05418552359466067,0.030016451236850338,3.3167927100432766,7284100
ball_3,0.9066172855024941,0.022314512203601974,0.006161231460383321,2.7370858858027507,0
ball_4,0.7578332496942664,0.031030118443316414,0.01355978985061137,2.5938915734648655,6599700
ball_5,0.8818507068573863,0.03745044955376396,0.014441886072034714,2.9015800810628716,0
car_1,0.9087340529931306,0.01692047377326565,0.006365562292657023,2.667273476009848,0
car_2,0.9283687943262412,0.011979695431472079,0.0026483649666488485,2.6448110483700424,7920000
car_3,0.9317479191438763,0.011861252115059222,0.002059368334164498,2.6464019802271816,2997900
car_4,0.7903709254402399,0.020846023688663277,0.009562388350170963,2.524763250520612,3093400
car_5,0.8118870145154965,0.019492385786802034,0.007888026527054679,2.5505767989959787,0
cat_1,0.9265971958228049,0.02385052381466681,0.008159955699094333,2.765734095692131,0
cat_2,0.6927905154498689,0.03689165106508913,0.015922131995662298,2.5205450456872667,8656500
cat_3,0.7469799765325905,0.03178015579030807,0.012385155677429278,2.581237629871242,3002200
cat_4,0.6647890282179906,0.04104915796281039,0.021933536768929802,2.503872352955076,2026300
cat_5,0.8066961422865048,0.025536679827035155,0.006780006843686109,2.6264701652295246,3119800
dolphin_1,0.7388191984044526,0.0321887908950836,0.01688230188366185,2.5716039535668473,3009000
dolphin_2,0.7066602215372596,0.03703923434856175,0.014588722948887129,2.571599757712379,577200
dolphin_3,0.9348969740695887,0.0392001077522708,0.019218313044961542,2.9680395586170056,0
dolphin_4,0.6991748024278837,0.04084201236944979,0.01587074289815754,2.623591187577452,7162600
dolphin_5,0.9414858194011085,0.018224294314575576,0.006032365859780814,2.719507842010371,3128200
face_1,0.8680509119094356,0.020453056910284817,0.005583530363269771,2.6542970272317183,4054300
face_2,0.9421511269426064,0.018513143291084846,0.005670512341294905,2.7211074386339904,0
face_3,0.8981927585702771,0.027416718096506545,0.009821185612409683,2.771837743213286,6839700
face_4,0.8991471419232706,0.018857114013644857,0.0045770908357281705,2.6811296731551377,0
face_5,0.8459427528497289,0.02066888554198199,0.005991714168627677,2.6238075471601605,7865700
lotus_1,0.7177712696011199,0.0368838250615122,0.016826687479018745,2.592101797547222,3000200
lotus_2,0.8664223905640709,0.019532615076487445,0.0049507030810026055,2.6456134045756388,2957000
lotus_3,0.9840346651481886,0.051253432637097446,0.025112666397785914,3.242663633690233,1124600
lotus_4,0.7208448217444151,0.03498452888951807,0.012589434875087608,2.574598431538732,3989600
lotus_5,0.9076793015348132,0.02312073391116176,0.008264211915830873,2.7314734345543883,1546400
pickles_1,0.8480360836380593,0.06663645072021857,0.03651323053481237,3.78038153673371,174198000
pickles_2,0.7992299752297197,0.0685385439932318,0.037440794470777326,3.937635206276662,231738900
pickles_3,0.933965847978349,0.06138547002408544,0.03379689481052629,3.520764217906779,170908300
pickles_4,0.9283244191310132,0.06040760373509834,0.03349309250084058,3.4837584139079114,193959800
pickles_5,0.9195228156313751,0.06373522214848158,0.03493364250691887,3.6238225376800743,122357900
