lotus_cropped_query (9849500),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.3639297934552695,0.05911676904029318,0.034984008727591144,2.9520432651221618,0
airplane_cropped_2,0.4156551255210076,0.04793285810065061,0.02881173247839258,3.0276554149366537,7736300
airplane_cropped_3,0.3587237040626322,0.06189425453668536,0.029802166716061156,2.910011039353908,1000900
airplane_cropped_4,0.3950025364287244,0.05263944966037268,0.029053160311879173,2.9761683761302073,999700
airplane_cropped_5,0.32981853574441405,0.07019758194621065,0.03483605603149219,2.8618477856576026,2000300
ball_cropped_1,0.4753032872804299,0.03839694910661885,0.015839236715127124,3.0884490196950094,999300
ball_cropped_2,0.8108433213309562,0.013413095374672581,0.0037039412339817785,3.408607027640212,1225900
ball_cropped_3,0.4845720698782008,0.037161886417307784,0.020517037264504247,3.0658432542973566,0
ball_cropped_4,0.32985514299176827,0.0677716445037969,0.04245413842966149,2.918349792520404,0
ball_cropped_5,0.5139579153161494,0.03336879432624114,0.013884917994193684,3.1628887782574893,6822700
car_cropped_1,0.38095574138762467,0.05559910627974738,0.022995367035010966,2.9728205940422243,0
car_cropped_2,0.39429903981320447,0.05178370113980416,0.02585280358204203,3.030682430080405,0
car_cropped_3,0.37173474416545754,0.05500451867791714,0.029038492700085808,3.099542747721811,0
car_cropped_4,0.365485691647069,0.05832733801697874,0.02859962728296383,2.9938532172171946,0
car_cropped_5,0.3116838644872614,0.07398112820023757,0.03685815072558657,2.9084849339972068,0
cat_cropped_1,0.38766003006970706,0.054691800423043425,0.029325242226453115,2.9291842443551332,6473000
cat_cropped_2,0.3546793932582229,0.06318110042677981,0.03692810769453336,2.8755582248577096,362000
cat_cropped_3,0.3906358591851898,0.05389883486748813,0.03120166162968848,2.937711660928965,0
cat_cropped_4,0.32657543167685393,0.06994792187596123,0.04510844495765568,2.8762360788701904,6878000
cat_cropped_5,0.4178716921426313,0.048409810959107416,0.024436033268080363,2.956618543142697,3056400
dolphin_cropped_1,0.3758673696231678,0.05554497205269147,0.03343221918659252,2.995228453342342,1002600
dolphin_cropped_2,0.39604458632750233,0.05262317426421952,0.027611460942981118,2.9572074543965403,1000000
dolphin_cropped_3,0.6018549884683028,0.024508202703475247,0.00809537826674739,3.2356069059623715,1640300
dolphin_cropped_4,0.3089433752615086,0.07371748311119894,0.04408812140227548,2.8905908465004244,220000
dolphin_cropped_5,0.4614571529803992,0.04069679120915172,0.019710306082457815,3.024889214131544,3028400
face_cropped_1,0.5015902272090516,0.03484452765335324,0.020231790115301445,3.069680388353714,3001300
face_cropped_2,0.5288054563160376,0.03137891279051615,0.016834919932518972,3.0817212184722886,691400
face_cropped_3,0.5529325117526014,0.02860067327847933,0.013643692404932434,3.111763730777829,0
face_cropped_4,0.4892427949341018,0.036538194808386534,0.020549814524956266,3.0538104352846123,7353600
face_cropped_5,0.47572261687488915,0.03852713692600527,0.01817943762123928,3.0295915622042475,2008400
lotus_cropped_1,0.37000518377804437,0.05858874478375566,0.03821136360354538,2.9227040141433274,1002100
lotus_cropped_2,0.4221928035026643,0.04756128299187756,0.030131338961623302,2.9727444224989776,2000800
lotus_cropped_3,0.6386458681057824,0.022443655719416346,0.010219935875046274,3.289633595022291,1972100
lotus_cropped_4,0.41390809527213235,0.04865037625693926,0.0290431852474566,2.999426234014726,0
lotus_cropped_5,0.5415478538662241,0.029889361136561588,0.014496940277439092,3.0949887152727094,4118400
pickles_cropped_1,0.7347619401424001,0.01676323966043263,0.005201248588651442,3.3766810827980493,113738200
pickles_cropped_2,0.6565561479073841,0.019619386103972142,0.0073873778704452876,3.2268855679802475,68754600
pickles_cropped_3,0.677829299150215,0.01853777506082429,0.006488807989414318,3.257477821283329,129468300
pickles_cropped_4,0.6543775285952976,0.019969015660302795,0.0077105445482769305,3.2324056868575166,104226300
pickles_cropped_5,0.6883768998103366,0.01832550665268388,0.006206829744471128,3.2939756917502887,106882600
