strawberry_cropped_query (9849500),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7059129077199731,0.03736698385721863,0.013013563800364017,2.578590815128467,0
airplane_cropped_2,0.7779443727950819,0.03134533674505625,0.00912912124742727,2.66207715749059,7736300
airplane_cropped_3,0.7126846326887225,0.03337406862059484,0.010797180202946295,2.539161898911671,1000900
airplane_cropped_4,0.7291641901123642,0.03540108938691006,0.009658957729345826,2.615286735195044,999700
airplane_cropped_5,0.6300991644087212,0.04691251208247399,0.012948497965838964,2.505237647781992,2000300
ball_cropped_1,0.8152186226078534,0.031142174212928645,0.010356468889202611,2.7128579531715538,999300
ball_cropped_2,0.9161918779202217,0.04479807265900654,0.0264519932832,3.041582746006241,1225900
ball_cropped_3,0.8891074680919382,0.020679792147734646,0.004753737306923244,2.6829068994497645,0
ball_cropped_4,0.6815943964383003,0.038860319681737844,0.019160502595166367,2.513913040876064,0
ball_cropped_5,0.7999733717698781,0.03750346427497214,0.012357951970229115,2.7792302759204444,6822700
car_cropped_1,0.7041086629665474,0.038555479112544325,0.00828972923632216,2.6313179591987086,0
car_cropped_2,0.7364692976973273,0.03635577276881625,0.008700818570673414,2.6819397512880463,0
car_cropped_3,0.7007690050437992,0.042553098962394315,0.018410894686604357,2.7452149111529893,0
car_cropped_4,0.6937248177946451,0.04026280735656494,0.01510376839985662,2.6471345002566853,0
car_cropped_5,0.5933686436695393,0.05447775471857744,0.02084322170377134,2.5609089309002657,0
cat_cropped_1,0.7951332448033174,0.022192381480711003,0.006494802984929223,2.5499615082740865,6473000
cat_cropped_2,0.7317386815261788,0.028927511806426068,0.013630232202550403,2.4914358988424943,362000
cat_cropped_3,0.7857870068329627,0.024538926240597503,0.008072294942580173,2.5608136518654225,0
cat_cropped_4,0.6639228282686833,0.040797187536317975,0.02199702500844666,2.486307834828603,6878000
cat_cropped_5,0.8172360928602717,0.022197592849766766,0.0035919921565171612,2.603949086886992,3056400
dolphin_cropped_1,0.719681797805264,0.037517884631213215,0.012001951727385489,2.6220230736037546,1002600
dolphin_cropped_2,0.76403022230475,0.02916056788778152,0.005642339489093092,2.5902807456821786,1000000
dolphin_cropped_3,0.7891098355780789,0.04383575167946495,0.0180713440827144,2.881861416480112,1640300
dolphin_cropped_4,0.6461768575267061,0.04419752302872507,0.020921133032578462,2.4977211559296952,220000
dolphin_cropped_5,0.8332870777149443,0.025005184539862862,0.0063514336889044865,2.654569246026385,3028400
face_cropped_1,0.9054434662349268,0.019703633351731177,0.004561960888065773,2.691274803977269,3001300
face_cropped_2,0.8762855355523005,0.02573505801400281,0.007327717219980174,2.7200565942390433,691400
face_cropped_3,0.880931628690815,0.02731632623178248,0.010423943383532416,2.7373363232544823,0
face_cropped_4,0.8977537945466284,0.01899451350758538,0.00390932084865525,2.6728395557312945,7353600
face_cropped_5,0.8525131031416247,0.02338404879368943,0.006253462477380497,2.6602549484075815,2008400
lotus_cropped_1,0.715169118660096,0.034826148292479035,0.015108444023394198,2.5488122100403907,1002100
lotus_cropped_2,0.8029484669661847,0.025088920135782934,0.007386124518258021,2.60248235511744,2000800
lotus_cropped_3,0.9473616541505363,0.03307924423299389,0.013725321102159366,2.9096994356053583,1972100
lotus_cropped_4,0.8098104857864338,0.024858299356997907,0.006394238021203922,2.6224808390630354,0
lotus_cropped_5,0.8869629638466539,0.025650764400764404,0.00953461411144707,2.7261025336724027,4118400
pickles_cropped_1,0.7852973460753302,0.05154559208502685,0.025548522081524166,3.0224974612820983,113738200
pickles_cropped_2,0.8688455400530586,0.037406806530740064,0.01746724141883664,2.8530783306871417,68754600
pickles_cropped_3,0.8646428900596589,0.039904599144536715,0.018741702125595734,2.8928618113759157,129468300
pickles_cropped_4,0.8736926845630787,0.03725517228335994,0.017439141941942567,2.8567915408474645,104226300
pickles_cropped_5,0.8405224848341243,0.04353259055253826,0.019711913115926745,2.929187722964915,106882600
