cat_cropped_query (9849500),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.8976041577322244,0.024471551724633667,0.006370872639120999,2.4267800759768576,0
airplane_cropped_2,0.9058960366577482,0.032811725859668885,0.0125071755421483,2.502373363461241,7736300
airplane_cropped_3,0.8264363884027656,0.032764871407396146,0.01311434810699471,2.399941104865724,1000900
airplane_cropped_4,0.8782040534330099,0.031442656261608595,0.012580626164279587,2.455754000651554,999700
airplane_cropped_5,0.8201886193343101,0.02866044649546169,0.006700321654719329,2.355083247269717,2000300
ball_cropped_1,0.8477653132312748,0.04773982258764009,0.025041621698990872,2.583170972313559,999300
ball_cropped_2,0.9248516800680578,0.0651948320169278,0.04238002872861251,2.924448525016431,1225900
ball_cropped_3,0.9148621193842443,0.03816507668785906,0.019577966619220136,2.551668010646364,0
ball_cropped_4,0.8517033250006979,0.027151923951987966,0.0055227843458259575,2.395702043225255,0
ball_cropped_5,0.8429194316801564,0.053310068805093196,0.027392802980500817,2.658719507842055,6822700
car_cropped_1,0.7826492377293565,0.0460021025001673,0.018555164325090096,2.47667311262473,0
car_cropped_2,0.8432297302969309,0.040460751553040776,0.015737077967882773,2.5084712624383636,0
car_cropped_3,0.7569925410270407,0.054808901290530114,0.02288921926817596,2.5693080868696367,0
car_cropped_4,0.7875334530921799,0.04503381551771532,0.019286000720755418,2.4763066141842582,0
car_cropped_5,0.7521694360524592,0.04265372106232114,0.017920053984065785,2.383414269308044,0
cat_cropped_1,0.9110694162802242,0.022928364454034712,0.010372174879655947,2.4195650924654446,6473000
cat_cropped_2,0.8989731375694691,0.017561675659710486,0.0033852387662766364,2.3672648724252596,362000
cat_cropped_3,0.9182595645620818,0.022715109412877525,0.008569346989609107,2.4285645798781874,0
cat_cropped_4,0.8754124934949855,0.019247285007641814,0.006012340235205118,2.350801551330306,6878000
cat_cropped_5,0.8680312709343033,0.03493855930115286,0.015480429812283434,2.469209567441865,3056400
dolphin_cropped_1,0.9047075307985363,0.027978714946040553,0.008031658615596068,2.466810649603714,1002600
dolphin_cropped_2,0.8781323688101995,0.03087912214078138,0.012395385731568861,2.4494868273154773,1000000
dolphin_cropped_3,0.8654110632307143,0.056933493302103094,0.033298999116258964,2.726924558835182,1640300
dolphin_cropped_4,0.8422956680503003,0.02551203227667257,0.00565796563999986,2.3612502528770833,220000
dolphin_cropped_5,0.8993710945771439,0.03633448926157954,0.020292643888732198,2.519576117844474,3028400
face_cropped_1,0.9413188078062857,0.0359187361813954,0.01936161111707879,2.563295014851052,3001300
face_cropped_2,0.9353757576360759,0.03919051567220364,0.02268964804440739,2.582113765458175,691400
face_cropped_3,0.9398236445328249,0.04113325986994864,0.0260253805295545,2.606121834232377,0
face_cropped_4,0.9361719851532023,0.034702932811949576,0.01905845276186675,2.5432729279795625,7353600
face_cropped_5,0.9144370068310023,0.03553157088707056,0.02159141724640353,2.5270049123831426,2008400
lotus_cropped_1,0.9164888538373367,0.01938224935073911,0.0033209302251562913,2.4136431387519224,1002100
lotus_cropped_2,0.9240036067474283,0.02663344771084006,0.009580042664135084,2.471223088775761,2000800
lotus_cropped_3,0.959445612885689,0.05297966400484843,0.0294115978555055,2.766326657602077,1972100
lotus_cropped_4,0.9127136920979684,0.02960978815133718,0.010845717521474549,2.4888289817338487,0
lotus_cropped_5,0.9369796279469509,0.04042998494248602,0.02512390268444306,2.5958132700760226,4118400
pickles_cropped_1,0.8664802230647797,0.0662192996230771,0.0410642499141642,2.876921717083455,113738200
pickles_cropped_2,0.9156979760960583,0.053786647029343194,0.033059111866563184,2.724912436457281,68754600
pickles_cropped_3,0.9273471912929423,0.055079627187252025,0.03424024985607647,2.759736901192361,129468300
pickles_cropped_4,0.9338113275032307,0.05237939501053318,0.0329200435273847,2.7220437029483593,104226300
pickles_cropped_5,0.9098580213120226,0.058374130556636365,0.03510335795576067,2.789166500152586,106882600
