strawberry_query (23600800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.884029062061645,0.02316583769585093,0.005921348899592235,2.8112060312975093,0
airplane_2,0.8633385339808508,0.022739558695932183,0.006032089816612206,2.7740745780188045,7736200
airplane_3,0.8221880344321827,0.03144666768634982,0.011621945859145812,2.8317407044691065,2990300
airplane_4,0.8081556327327981,0.034063983197552626,0.011653991502804968,2.858884825755878,3103400
airplane_5,0.8071353296653172,0.0333647470585493,0.011653467522720718,2.83792919053929,0
ball_1,0.7598880986084074,0.026001148011480124,0.008831783355216229,2.6342862734795056,0
ball_2,0.9629331035430699,0.04922809894765614,0.030995195342742976,3.3466254677762257,7284100
ball_3,0.9068379904483679,0.017363729801681577,0.004341159994727606,2.757588420348644,0
ball_4,0.7708315687892106,0.02397605576055761,0.011326256542669996,2.6140676948337327,6599700
ball_5,0.8378819126537133,0.036655234787641995,0.015674290987287304,2.940620165202953,0
car_1,0.7567943392878484,0.03295527625327015,0.010313598467125089,2.7459235300975995,0
car_2,0.801940104507428,0.02515450078358651,0.005758287144646475,2.7062407431378137,7920000
car_3,0.8029897635480516,0.025260581539825546,0.006202959586799205,2.7220278544418997,2997900
car_4,0.6856127272400488,0.034846747959865386,0.011113659187435978,2.5920817820675026,3093400
car_5,0.6925101950117187,0.03516430341968394,0.010117336338350533,2.6295082792645257,0
cat_1,0.9171556913807023,0.020021826175708562,0.008078003707815348,2.7936298776444546,0
cat_2,0.6993714554595211,0.030725754025601095,0.01369775579630542,2.5418276651576015,8656500
cat_3,0.7673378341500458,0.02343472623915429,0.009769351759414121,2.601030777828579,3002200
cat_4,0.648902235410797,0.03923520282323242,0.020510433656158438,2.533694833228356,2026300
cat_5,0.8051876751644229,0.020848489818231515,0.0033428453390542713,2.660943601086502,3119800
dolphin_1,0.6409111884281975,0.044119716616160584,0.017336297185293944,2.6454348557589675,3009000
dolphin_2,0.6821748697183005,0.03641228474784748,0.012415816544565212,2.605497208088549,577200
dolphin_3,0.871162455279375,0.03927429274292743,0.020633291917938185,3.0321465989050416,0
dolphin_4,0.7453184812221951,0.028399340458921837,0.013302920029195014,2.6241529207889673,7162600
dolphin_5,0.8337858424455804,0.026736719298523455,0.008398907678431152,2.778229275075936,3128200
face_1,0.8485860308714661,0.018324805050066728,0.00446053689373663,2.6888001991539285,4054300
face_2,0.8444249296687374,0.02569915581186858,0.007823046758516269,2.77586132718828,0
face_3,0.857472858953746,0.027185663568900464,0.010033142273811028,2.8066437532041215,6839700
face_4,0.8950616599083941,0.014491251916410219,0.0031130872908596337,2.7107833093850955,0
face_5,0.8224345951324685,0.019322231683855304,0.004562654273048607,2.6580077424542843,7865700
lotus_1,0.714927946633227,0.032436176326828776,0.015101287930145441,2.62117999844156,3000200
lotus_2,0.8225839838370568,0.021042121645706256,0.004129805029764168,2.6855709233718543,2957000
lotus_3,0.9842902268254835,0.04631868408848022,0.02600180357173565,3.282030796668691,1124600
lotus_4,0.7584387279880149,0.023539152124588975,0.009746729755753318,2.5803625726013757,3989600
lotus_5,0.8698915286868419,0.022848691752223645,0.008451612163108671,2.7687050598324725,1546400
pickles_1,0.7489006691179191,0.06361125851709683,0.037671194459696494,3.883899355243874,174198000
pickles_2,0.6696795809196675,0.06567666851168512,0.038542835212526064,4.024736111022352,231738900
pickles_3,0.8225374647156307,0.05952149671452263,0.03514539368497868,3.63213562919876,170908300
pickles_4,0.823756369037739,0.05863182829802127,0.03480737739236766,3.579681804224066,193959800
pickles_5,0.8532430699617941,0.06032315744410742,0.036160915296212355,3.7215286699292585,122357900
