pickles_querry (23600800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.10774640096934765,0.05475462853728122,0.03510413679798387,3.9791209309257702,0
airplane_2,0.10328239578561617,0.05840520790180284,0.0354657528144632,3.950799211478043,7736200
airplane_3,0.11873672325131321,0.05227684968521572,0.028686194088229307,3.9762696055209115,2990300
airplane_4,0.11997218872549018,0.05089103092080126,0.028553664895343358,4.0074754754962765,3103400
airplane_5,0.1233073103154305,0.05151660349854228,0.02776957344049292,3.9825058306951346,0
ball_1,0.08770500181719063,0.07580129629629627,0.04470238652146365,3.798770808052462,0
ball_2,0.3203447349570201,0.016006907407407407,0.007036370354457557,4.453098129533984,7284100
ball_3,0.104178969410051,0.05820709132420091,0.03560472909916061,3.932473990235417,0
ball_4,0.08202930146394359,0.07709825925925926,0.04883613328060233,3.8111459726498684,6599700
ball_5,0.14478832497911448,0.04192394117647058,0.02311877518082333,4.071958874558517,0
car_1,0.11267587095191363,0.06200165905245345,0.030673343457993437,3.85568106633938,0
car_2,0.1091268735224586,0.06452823011844333,0.03536558550855375,3.8390723638297857,7920000
car_3,0.10158907847800236,0.06527017935702202,0.03759826777163526,3.867718056003332,2997900
car_4,0.08368676470588235,0.08377989593908627,0.046155655432551033,3.739065876255796,3093400
car_5,0.08462911435857198,0.08023609644670052,0.04445323455407345,3.7764696294175595,0
cat_1,0.11999941874694073,0.05262356028368794,0.030034625827233135,3.9752642781597514,0
cat_2,0.0762234798657718,0.08860460583016475,0.05129003675954978,3.7388159660823113,8656500
cat_3,0.08034932118613791,0.07912251501501502,0.04736101709104148,3.809720871987885,3002200
cat_4,0.06734785090065985,0.09324880366492146,0.05793546889521336,3.736366370223725,2026300
cat_5,0.09966764174277017,0.07092092592592593,0.03904825431219123,3.8152258993932358,3119800
dolphin_1,0.07041059065339679,0.08252601024208565,0.05337837448650948,3.836353766824446,3009000
dolphin_2,0.07456186179054855,0.0832225,0.049467229655657446,3.821307303290576,577200
dolphin_3,0.1717372673434856,0.03431424461028192,0.017704214780652722,4.164489174776003,0
dolphin_4,0.07211913242814316,0.07830320114942528,0.05083136980734484,3.874124767990876,7162600
dolphin_5,0.12003478211009176,0.05597635836909871,0.031082691520408833,3.9216499315664257,3128200
face_1,0.09582944777388165,0.06660849218073561,0.04015898533348873,3.8700861161744595,4054300
face_2,0.12139915667998222,0.055487752597471025,0.03149540875191441,3.917287064273991,0
face_3,0.11983961354335572,0.052380781640642374,0.02888365196306786,3.963356606620285,6839700
face_4,0.09881669806194535,0.06329593734173307,0.037887222008711426,3.8981004052563915,0
face_5,0.09588450240770469,0.07005665262515264,0.04027411919049305,3.8259300743013807,7865700
lotus_1,0.07446114206128132,0.07973435443959241,0.052405439963989296,3.8240833099205482,3000200
lotus_2,0.11184320815948076,0.06553190136054422,0.039131680885996056,3.822923956412994,2957000
lotus_3,0.2537181163767246,0.019793098360655736,0.012012243964309964,4.467558446118346,1124600
lotus_4,0.07801541641151256,0.08178707636122177,0.047365349360956745,3.8053040807285132,3989600
lotus_5,0.12702016396462787,0.05448364625850339,0.02978397573324779,3.91101075816267,1546400
pickles_1,0.8888345890118193,0.001131717078151625,0.0003659411201077579,4.707715328566097,174198000
pickles_2,0.9473518813374676,0.0014581666666666673,0.0007780159149329076,4.801418087941318,231738900
pickles_3,0.5792000261334185,0.006401489691324074,0.0031441606495044754,4.558022730185952,170908300
pickles_4,0.5483571026461482,0.007120360904166578,0.0034022674229288617,4.503078566730396,193959800
pickles_5,0.6909150178879906,0.0042233577219827085,0.0019222935256716107,4.638465942592331,122357900
