ball_query (23600800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.941641555885599,0.029830375462473774,0.009472396420337342,2.7081163700392445,0
airplane_2,0.9263265450532918,0.0282750808931729,0.00926443155805762,2.6688808384738096,7736200
airplane_3,0.8935002056683544,0.0367198280615079,0.016151442944880374,2.7215520501986874,2990300
airplane_4,0.8812530231604837,0.03937183905980209,0.016271192144344127,2.7481250575405287,3103400
airplane_5,0.8897199176595346,0.037397662897911785,0.01654107204126058,2.726110422660324,0
ball_1,0.896694295984262,0.017141721512453217,0.003933101497849735,2.5305278860904274,0
ball_2,0.990497988279105,0.061535010969157325,0.03675321690243935,3.2580473413759035,7284100
ball_3,0.9718018733615701,0.02266510747299254,0.008318611993659627,2.66038110792884,0
ball_4,0.8972487532832777,0.01669820622015744,0.0056131382209069535,2.523146268819844,6599700
ball_5,0.9420211387935579,0.04032547653207624,0.020882686923891492,2.828298994928665,0
car_1,0.8286502446546966,0.036490858817217614,0.014367777450748478,2.637383680980071,0
car_2,0.8609978501000815,0.03014762671194515,0.009260701789431685,2.607207660859935,7920000
car_3,0.868654787108428,0.029363448239268473,0.008043763109992282,2.6177230660260538,2997900
car_4,0.8093904331967368,0.025934251873338168,0.006539220891192365,2.4891089417820984,3093400
car_5,0.8126039725901939,0.027892664060795793,0.006758105232353245,2.526294864325942,0
cat_1,0.9694478127915325,0.027407467813279955,0.013611154410181322,2.6995145156938576,0
cat_2,0.812445805953745,0.02281912004345464,0.00804880250139092,2.4510213129980567,8656500
cat_3,0.8737995028089922,0.01898473386278264,0.004493441700172177,2.51615284464299,3002200
cat_4,0.7640859577593709,0.030140041714553263,0.014631262344239646,2.4352200882920956,2026300
cat_5,0.8450677241606074,0.02808491418247517,0.00576495580870299,2.5774492930183315,3119800
dolphin_1,0.7568612166927751,0.03760697902270322,0.01180929753960199,2.5390672049512313,3009000
dolphin_2,0.791328832649184,0.03070738966318234,0.007610329590845362,2.5135236171346005,577200
dolphin_3,0.9667825159034766,0.04522399616320257,0.0261171748920605,2.914905376551658,0
dolphin_4,0.8709652446550912,0.02137105010212663,0.0076884954537293744,2.5307876850248108,7162600
dolphin_5,0.90789086724419,0.030939221286756094,0.013065446407160213,2.6701631032988176,3128200
face_1,0.9538859541266299,0.016652437160445604,0.004046376677628905,2.587571855338253,4054300
face_2,0.9153672713063445,0.03035586338221073,0.012557459172634037,2.6702046337241745,0
face_3,0.9459428287323676,0.030438563410247553,0.015097830830644641,2.7039490435865927,6839700
face_4,0.9648859565031079,0.018414521165778647,0.0059784388978296335,2.6104032478637977,0
face_5,0.9289511803625262,0.016564221686172904,0.003927060919214057,2.5580609835639736,7865700
lotus_1,0.8514262420777813,0.023058036506753084,0.009096254426061656,2.5177215639692103,3000200
lotus_2,0.91565747368183,0.020832088933134228,0.0050781258725877,2.5854512341461473,2957000
lotus_3,0.9947223098934219,0.05929061708649874,0.03176440595044741,3.1801037306278803,1124600
lotus_4,0.8870033562989816,0.014681205491622357,0.0042046381016934585,2.4867298876708706,3989600
lotus_5,0.9198465050236352,0.03014711575687186,0.013926908647579188,2.673885008837334,1546400
pickles_1,0.8005557765086336,0.07606941501477613,0.04340222084471536,3.7729989987518757,174198000
pickles_2,0.7318493338678703,0.07813458362369338,0.044291317786826205,3.9184299721448896,231738900
pickles_3,0.9173662106891673,0.07036516226401425,0.040824876531082646,3.519809335987714,170908300
pickles_4,0.9049710805835587,0.06963447105419232,0.04047524111258047,3.4692438577854174,193959800
pickles_5,0.9060090300529872,0.07256727778651727,0.04187640424146196,3.611755791306026,122357900
