car_cropped_query (9849500),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7847834662926275,0.03774791887196108,0.01228195891112809,2.4930860948720914,0
airplane_cropped_2,0.8946450842292867,0.02785654557592842,0.00798104846925744,2.5533817714640445,7736300
airplane_cropped_3,0.7935364985853633,0.03234194834846994,0.00698281371573317,2.454037726323764,1000900
airplane_cropped_4,0.8553305793872329,0.028600268239144522,0.00745077268777902,2.5083986086461603,999700
airplane_cropped_5,0.7143356557384705,0.04384537670243858,0.012585846547674731,2.422452603665516,2000300
ball_cropped_1,0.7997302579525054,0.047563997559316444,0.014672428925688409,2.6616420401501517,999300
ball_cropped_2,0.8290688990354789,0.06519126062295352,0.030853560724284072,3.02938371714256,1225900
ball_cropped_3,0.8311125230594836,0.04292065513759391,0.013685242903398927,2.6611557930515075,0
ball_cropped_4,0.6371275499186492,0.061737250536898464,0.021837471997798445,2.5184140434018305,0
ball_cropped_5,0.7817843496314837,0.05402987278559202,0.017472204528217693,2.7511110344640946,6822700
car_cropped_1,0.7915563760927109,0.037792299010054556,0.008693027106831055,2.52206897593785,0
car_cropped_2,0.8616893042532676,0.030866767968985902,0.007157593341731818,2.559386750646955,0
car_cropped_3,0.8703642711283842,0.030504476145084,0.008277059734234515,2.562317039730355,0
car_cropped_4,0.8743367880825546,0.023344228665498113,0.005048814022403572,2.4945979860384333,0
car_cropped_5,0.7645365713621368,0.03342469090048184,0.00972250947985731,2.3991697924511644,0
cat_cropped_1,0.7622033335779956,0.04227494659327376,0.012341283471758674,2.5186857440231027,6473000
cat_cropped_2,0.6835944703513762,0.052572012373120376,0.017017452437620602,2.47873348938157,362000
cat_cropped_3,0.7455335038507979,0.04580111168306697,0.014238296538471942,2.5354015541972568,0
cat_cropped_4,0.6732218369382921,0.053253274753421495,0.022356611000128087,2.441567881252709,6878000
cat_cropped_5,0.784986595400746,0.04176797728430784,0.013244825068515162,2.5760596627330847,3056400
dolphin_cropped_1,0.8409507369539239,0.03182914000175331,0.010614800279063552,2.5154531449081534,1002600
dolphin_cropped_2,0.7722060074254028,0.04210596576504843,0.012794169528254405,2.550442298195574,1000000
dolphin_cropped_3,0.861857840137209,0.05062870428139264,0.021218021940261914,2.776668847768575,1640300
dolphin_cropped_4,0.6438614124470015,0.05899301598433711,0.021875170943599753,2.4622061870416525,220000
dolphin_cropped_5,0.8492761690763664,0.03699237232231566,0.011439626675664623,2.5956823497346617,3028400
face_cropped_1,0.8597162153979592,0.040129143715359965,0.012626176242727685,2.658758955834859,3001300
face_cropped_2,0.86400814180181,0.041629514639385384,0.014567164126895404,2.6724437493252684,691400
face_cropped_3,0.8353332393052042,0.04720471210163901,0.016717108582751626,2.704669410872709,0
face_cropped_4,0.8461057171052654,0.04043491963150127,0.01320068620450467,2.648461003600219,7353600
face_cropped_5,0.8085047999567607,0.04400212180151052,0.014426607994479928,2.6332425465154405,2008400
lotus_cropped_1,0.711610400006056,0.04979731624313234,0.017824727091413892,2.5154573298329,1002100
lotus_cropped_2,0.7933993064332066,0.040950555343178,0.013064193755838295,2.5760241754413786,2000800
lotus_cropped_3,0.9128437973715557,0.05054637484845987,0.019567084744417946,2.854443074213289,1972100
lotus_cropped_4,0.7879775949445001,0.04263263095345236,0.0128827258631351,2.5905749515929335,0
lotus_cropped_5,0.8527491935444396,0.04423284191967895,0.016126617684788132,2.6873129138991407,4118400
pickles_cropped_1,0.8538842851928314,0.060528042356994986,0.028487397688104897,2.928095488186314,113738200
pickles_cropped_2,0.8633260692653697,0.05227801006678087,0.021767354161184225,2.801708707537698,68754600
pickles_cropped_3,0.882586686228092,0.05256472805320911,0.022438341638873267,2.822813495957512,129468300
pickles_cropped_4,0.8768404484461372,0.05127449141013758,0.021303690017381534,2.7921251926835526,104226300
pickles_cropped_5,0.8889952630741444,0.05355433053188485,0.02295483970211251,2.8454867786520266,106882600
