ball_query (27233800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.9921400320180808,0.03970178955284151,0.02479850611003394,2.4695099154887004,0
airplane_2,0.9724440687404763,0.040878116943260503,0.024822047370523858,2.457911792929853,6745600
airplane_3,0.9458886822769041,0.04982720099098569,0.030221903509370224,2.513754580328312,0
airplane_4,0.9581838756530112,0.04516992647762216,0.027298503316045608,2.4852501559173557,0
airplane_5,0.9638120132106461,0.05107385811467445,0.02930275923981365,2.5427608798851584,6937800
ball_1,0.9161669503595707,0.017413963092011868,0.008576740351236838,2.2366127978530312,0
ball_2,0.998609199777472,0.07896745386501484,0.04611893410511986,2.9184745309674818,0
ball_3,0.9495848860030606,0.040910935038900295,0.027149471152269435,2.4371821331015964,8953900
ball_4,0.9910497024318163,0.019885972383533363,0.008441819881319998,2.3322054095285867,1975500
ball_5,0.9721383298184487,0.04705768486256291,0.026598705615707326,2.5086119410277576,2824300
car_1,0.8340992538486793,0.058739631051132855,0.03563309365026103,2.4810209759936006,2108300
car_2,0.8926779235419521,0.04786914047530613,0.028622275114782002,2.4368402720761977,2000700
car_3,0.9142597347026102,0.04317002423106174,0.02731339990886055,2.4190575960715357,2632800
car_4,0.8978521078643827,0.027108603500828332,0.012764428375589831,2.277490137799347,0
car_5,0.8487737737896246,0.042169004286126986,0.020467539396027273,2.3305145959072466,0
cat_1,0.9979769346763093,0.05330076358514346,0.032364657335349184,2.58319172888295,7052700
cat_2,0.9855069841499601,0.024147931267471286,0.011925367689468653,2.352628428378778,3129600
cat_3,0.9824632130618824,0.04573809000638268,0.030396008512082316,2.5063918029821766,2996700
cat_4,0.8870335029977465,0.021435686009814464,0.011172747190714566,2.2260105307717564,2082300
cat_5,0.982037672578659,0.05960676216285973,0.03922761715041903,2.642450671996611,2000600
dolphin_1,0.8710989892135413,0.040671753644910755,0.016846433005629553,2.351896469139037,3000500
dolphin_2,0.9388967594542509,0.057171893147502914,0.037642377813191144,2.587140232112295,555700
dolphin_3,0.9572972521855246,0.05643726778419172,0.03431206810179227,2.5897910167654326,0
dolphin_4,0.969986568185626,0.02424100885097521,0.009204087251611094,2.3402834811217197,0
dolphin_5,0.9676208088193293,0.04180342251000683,0.027616203912609154,2.4656231674205293,8238800
face_1,0.971992869214237,0.01595026708632201,0.008096938333899933,2.2893715329162427,4004400
face_2,0.9587683300866122,0.03482230009869951,0.022583586758475542,2.3987266757906576,2778900
face_3,0.9897092648141173,0.03587190243220424,0.026042846065027728,2.4374868359374084,4007800
face_4,0.9758305101441325,0.025595987532971497,0.01639018895648449,2.351296075228427,1839000
face_5,0.9861884621234432,0.01761160248965127,0.00992552433492984,2.314029272026548,0
lotus_1,0.8531842721738192,0.02475870953344592,0.01366825436650215,2.1996565468411964,8146200
lotus_2,0.9566549912434326,0.03614401858304298,0.02111081783706324,2.4059019952448613,2005500
lotus_3,0.9984012687531174,0.08112778698044593,0.04778259242248298,2.95112730341592,1999500
lotus_4,0.9372020718319201,0.012200906015889985,0.0041780934313382576,2.23120271526611,2233000
lotus_5,0.8888905596824155,0.06418616226978596,0.04103360835220261,2.6157741823343983,0
pickles_1,0.9999573360638252,0.1044473930626116,0.060865851996628716,4.301427768654393,125004700
pickles_2,1.0,0.10503323286875729,0.06104598110757343,4.472890123671161,187807600
pickles_3,0.9996538133787815,0.10225926515148828,0.0601878801067839,3.924730007398208,125248900
pickles_4,0.9998832593976184,0.10240212023062893,0.0602718320147224,3.9398874882861468,131349100
pickles_5,0.9998526377836722,0.10308879548481376,0.060429605603756015,4.009409667393109,75901000
