airplane_cropped_query (8662700),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7376546607420951,0.0363190226731247,0.022078540284902384,2.3672090616431958,0
airplane_cropped_2,0.8630153311475758,0.02129084904192647,0.010595561792878868,2.4435434278061687,8197600
airplane_cropped_3,0.842278655644335,0.017534157751499573,0.010135075983958209,2.381095091346422,1006100
airplane_cropped_4,0.8398496240601505,0.021246083024568492,0.011560743067732188,2.4084574694179404,993400
airplane_cropped_5,0.7419722105062757,0.0332370317359859,0.022408056562300396,2.3445109410829437,1999800
ball_cropped_1,0.6593902618940056,0.051402649578241616,0.03091013042193284,2.3656205293510437,1000900
ball_cropped_2,0.9618003277102742,0.034131728411042186,0.01676990776870507,2.6853283830008783,1177900
ball_cropped_3,0.8480586331709077,0.03101052931020208,0.013317291824667673,2.5223832697854833,2115100
ball_cropped_4,0.4715822238420713,0.0948868914789045,0.0635795087074219,2.2427676937564947,2003300
ball_cropped_5,0.7872237566741075,0.033765822908515916,0.01681664300580595,2.446708720455309,1996100
car_cropped_1,0.7785056677341755,0.025585852258254042,0.011716983190179109,2.3430209345627167,449600
car_cropped_2,0.8191757313263157,0.02495587812575748,0.0100331048594501,2.4090747793026765,0
car_cropped_3,0.7632369852943678,0.030300113226306373,0.01423986362592135,2.3568851754957776,1305800
car_cropped_4,0.7106638560819739,0.038670698300928064,0.018313187806668133,2.3313038959370407,0
car_cropped_5,0.760740454820034,0.030437109877579763,0.012803544102376701,2.3606345366855797,1126300
cat_cropped_1,0.8941637549824727,0.022554187982945898,0.010520432079086218,2.5050328067507004,1271000
cat_cropped_2,0.7431103501590562,0.040521992271233785,0.020226872077602296,2.441991612881735,3234900
cat_cropped_3,0.9514771465344272,0.024797888622955185,0.0131513829110821,2.586627579475008,2126700
cat_cropped_4,0.6148667365093059,0.058274144100340215,0.04058227374016216,2.307745917437531,1995600
cat_cropped_5,0.9682196245234166,0.03412771792811495,0.019783546558923615,2.6874349960928705,2932100
dolphin_cropped_1,0.8584943690013385,0.022755198126468916,0.009976064944745457,2.4529486556128175,1116900
dolphin_cropped_2,0.9389210319836048,0.03371794990822969,0.018362483945964635,2.65200159937223,988000
dolphin_cropped_3,0.9353458885444573,0.022706757360310387,0.00905655191709648,2.5514576273313927,1007200
dolphin_cropped_4,0.6748213986464394,0.047966330172534044,0.0273469102013105,2.3598925372089288,1004900
dolphin_cropped_5,0.917007942268523,0.017558368393524433,0.007646027624128206,2.4853744014502155,2625500
face_cropped_1,0.7545673662207841,0.03688759886003681,0.017935951139480197,2.4156714060957025,0
face_cropped_2,0.7982083644916277,0.03159907978578236,0.013918901800768378,2.4402041070625784,0
face_cropped_3,0.8178254981635029,0.030345714548182627,0.012913564264967802,2.4665700678004616,7002200
face_cropped_4,0.7413657801240743,0.03839639207977344,0.019384740010056307,2.402913100114443,2086200
face_cropped_5,0.8651707496345945,0.025804183210153736,0.01124041564629725,2.492982716112688,2006000
lotus_cropped_1,0.5235666349122786,0.07993690852855312,0.052922112655967246,2.2687086921918436,1999200
lotus_cropped_2,0.6484925337392848,0.05284845485761595,0.02915197647437452,2.3492993638326563,1266800
lotus_cropped_3,0.9607773062590215,0.03510137825951226,0.017106621047598452,2.6926752446999638,0
lotus_cropped_4,0.5995566007291316,0.06262623560484067,0.03303314203218444,2.332764602018743,0
lotus_cropped_5,0.8623122815389602,0.038361202588397376,0.01867132501679742,2.6125109982193258,0
pickles_cropped_1,0.9464045220688738,0.051222464966599456,0.026055279216783758,2.8693508935030576,89878700
pickles_cropped_2,0.9368685961112775,0.04586117917249367,0.022721908964993143,2.7877965375151157,53988000
pickles_cropped_3,0.9511037741727936,0.046978122112268705,0.02402469631624649,2.813914530510756,98976700
pickles_cropped_4,0.9565823546615853,0.04245720802327269,0.02109648091573125,2.763023035832959,83113900
pickles_cropped_5,0.9381486222360376,0.04750959648052623,0.023932324034709376,2.8080026559004296,79609600
