pickles_querry (27233800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.03792726604729729,0.06587480256766134,0.036848247212875766,4.47832669077764,0
airplane_2,0.03705735632183909,0.06748421902570004,0.037190664409396286,4.501415612210067,6745600
airplane_3,0.04043964075993092,0.06162283259390713,0.03237647279020653,4.4994863301579056,0
airplane_4,0.03842832586220823,0.06498202229681788,0.035118387422886824,4.477100089779973,0
airplane_5,0.04300677447904096,0.0577965860058309,0.032916197427503936,4.590817761622443,6937800
ball_1,0.02410250240615977,0.10515181481481482,0.06772878814419923,4.350543609286507,0
ball_2,0.09200892857142859,0.025614407407407405,0.014813514535449558,4.902653755589734,0
ball_3,0.03528408808933003,0.0710106392694064,0.03525125258564394,4.410664514361174,8953900
ball_4,0.029248310810810817,0.08620316666666668,0.05350435689088893,4.415702401311299,1975500
ball_5,0.04084639699835528,0.060985199346405235,0.034777808578149494,4.506049680350645,2824300
car_1,0.03587983984101006,0.0697733663282572,0.031563946380425416,4.384741081134054,2108300
car_2,0.03443853488893874,0.07281788494077834,0.035517252933789864,4.390168947599974,2000700
car_3,0.03365632675438597,0.07456136040609138,0.03674532583074507,4.402268675988188,2632800
car_4,0.025840292038377375,0.09792703468697124,0.052020295352580175,4.309027875843968,0
car_5,0.027901767860389018,0.09048302622673435,0.04606831706454672,4.342523659591784,0
cat_1,0.04807379201680671,0.05141851773049646,0.028592817796880884,4.613356672887153,7052700
cat_2,0.03040693620178041,0.0828272547528517,0.0495811549452254,4.428249509925838,3129600
cat_3,0.04084721369539552,0.060991421921921925,0.03088160909054557,4.488473239059165,2996700
cat_4,0.023469866740261792,0.10806634293193718,0.07030341558197023,4.330745587640779,2082300
cat_5,0.05270921052631579,0.04666409259259259,0.022236759380846387,4.584206454446832,2000600
dolphin_1,0.02901766541822723,0.08690087337057728,0.04984619119665986,4.417891193881882,3000500
dolphin_2,0.04566153846153846,0.05427866666666667,0.02505612479348446,4.5100346431233005,555700
dolphin_3,0.04688144461077845,0.05279388474295191,0.027447718112264458,4.56926752472711,0
dolphin_4,0.029467970660146697,0.08554921839080461,0.05345236873223396,4.4513627952355295,0
dolphin_5,0.037202412909836065,0.06721718669527897,0.03425323860907448,4.457311419220099,8238800
face_1,0.02690102392944616,0.09395739844873424,0.05349546970903602,4.3512086129438865,4004400
face_2,0.03297164057136208,0.07617304638553941,0.0399146613382183,4.41369463947496,2778900
face_3,0.03571631247323667,0.07012420645936207,0.035872122017208546,4.438129299576855,4007800
face_4,0.030329419623539598,0.08304300379840653,0.04521282507795827,4.368439918306427,1839000
face_5,0.02822545442483747,0.08942952869352869,0.05141965398725327,4.374760154389801,0
lotus_1,0.022283747502497505,0.11396744104803491,0.073517849823764,4.3369477228904545,8146200
lotus_2,0.03342683887915938,0.07509107482993198,0.040684574257382006,4.388955888806327,2005500
lotus_3,0.09964719454640798,0.02345757923497268,0.013115302453333713,4.9579411847073445,1999500
lotus_4,0.023932843857072932,0.10592889641434264,0.06327623847738353,4.315280803947305,2233000
lotus_5,0.04706960542540074,0.052574068027210874,0.023400864071328326,4.486425050320745,0
pickles_1,0.9258934358547718,0.00034108518075453886,0.00012106341710160123,5.949555078882487,125004700
pickles_2,0.9987074884885695,0.0005398333333333334,0.00022105828165641946,6.07276968833011,187807600
pickles_3,0.5366199482206895,0.0022431499874514997,0.0009113511089891216,5.658351624218249,125248900
pickles_4,0.5523750735991128,0.002105825382804299,0.0007839315063737003,5.669292648250308,131349100
pickles_5,0.6477910927153945,0.0014127410765237343,0.000531507606282833,5.750485177802003,75901000
