cat_cropped_query (8662700),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.844028097877112,0.019236804320206878,0.007921248789467877,2.3279591679273772,0
airplane_cropped_2,0.8966514906634158,0.020596576851401455,0.010194555880462674,2.414878061511378,8197600
airplane_cropped_3,0.823204751178409,0.026712360906386495,0.012453429720815631,2.364946031592857,1006100
airplane_cropped_4,0.8696726592190227,0.020867247117309813,0.00981451753567256,2.3832576121183946,993400
airplane_cropped_5,0.7916453588859872,0.027660587446362794,0.013968222184341466,2.3175995162304845,1999800
ball_cropped_1,0.8026558211926723,0.02527365065252134,0.014392267786804276,2.3061787622554215,1000900
ball_cropped_2,0.9309387550584886,0.04296547178037936,0.026863111388546523,2.653143944413075,1177900
ball_cropped_3,0.8387333880492972,0.03783471599602119,0.0214178321799061,2.4933572611399764,2115100
ball_cropped_4,0.601871575238272,0.061377255715558174,0.04724544496356959,2.1594230010801656,2003300
ball_cropped_5,0.9033104931852156,0.01782719677794344,0.0054510765484513625,2.404434720684611,1996100
car_cropped_1,0.7713699056145251,0.03248417543302397,0.013958422535878031,2.3280352674981537,449600
car_cropped_2,0.7740498322785417,0.03898471845712175,0.018689775932304253,2.4108879323584316,0
car_cropped_3,0.7714954280880377,0.0338795184977356,0.018745569949288797,2.3528085849517546,1305800
car_cropped_4,0.7672352313971603,0.03118978584969565,0.019803203135438777,2.319111033374297,0
car_cropped_5,0.6997566523644698,0.048869044843859094,0.02479578541586421,2.3716918429379366,1126300
cat_cropped_1,0.9436930919605757,0.01986968178085951,0.013970626374958698,2.458173776242431,1271000
cat_cropped_2,0.9549746667186102,0.005868719617387893,0.0014875521322352946,2.3773540151579264,3234900
cat_cropped_3,0.9561125118750037,0.029505101849833924,0.02248916373978017,2.551105783683031,2126700
cat_cropped_4,0.7388256583809787,0.03324745284585974,0.024480744971288167,2.2488896295815133,1995600
cat_cropped_5,0.939355091144443,0.042690816643202734,0.03129000423729425,2.6630887270204777,2932100
dolphin_cropped_1,0.8769988061575048,0.02480917628348235,0.010567165954732088,2.424892825012463,1116900
dolphin_cropped_2,0.8612959660679427,0.04837717879398362,0.031590873865513,2.65386265818456,988000
dolphin_cropped_3,0.8426347868152197,0.04161351075751968,0.02117633833409292,2.5379998497928433,1007200
dolphin_cropped_4,0.8173262584579223,0.021966263544615037,0.011048416400572266,2.303348489031122,1004900
dolphin_cropped_5,0.8552454176267839,0.03309621576228872,0.01819338404680452,2.46451994248023,2625500
face_cropped_1,0.9215115742845236,0.009748660727049203,0.0036157212542792523,2.3653270423887767,0
face_cropped_2,0.912945645467633,0.015848827642291924,0.00629347420904854,2.3957616797651364,0
face_cropped_3,0.9060351484235482,0.020124471463578812,0.010783260929355958,2.41893727040637,7002200
face_cropped_4,0.8928783413825281,0.013594543583605002,0.004568991848120744,2.3553498866782476,2086200
face_cropped_5,0.9169478287754047,0.022550318385734347,0.012139566974139853,2.451577547549613,2006000
lotus_cropped_1,0.6449616956673757,0.051915792223279966,0.03685513650181974,2.1979523316103267,1999200
lotus_cropped_2,0.7891275755306857,0.026399496331876188,0.013243972153086819,2.2927345774733308,1266800
lotus_cropped_3,0.9530204600773182,0.041305002748650836,0.028106992595908147,2.6640669995411743,0
lotus_cropped_4,0.7519792735081287,0.03154766281550515,0.016698936887105956,2.2675167211200122,0
lotus_cropped_5,0.8001427757955883,0.05194633746332005,0.03140869526975136,2.610886818989561,0
pickles_cropped_1,0.9501731272330071,0.05626520480617061,0.03845889490459691,2.858808565067198,89878700
pickles_cropped_2,0.9323345463024485,0.051621876154500534,0.0349779292179863,2.774838769587705,53988000
pickles_cropped_3,0.952258887396947,0.052216968529658195,0.0360862082487014,2.79552381734966,98976700
pickles_cropped_4,0.9497079025511552,0.04845885128575878,0.03340325879397353,2.7435396071163423,83113900
pickles_cropped_5,0.9298430180383775,0.05358688649468725,0.03631277697903599,2.7974711235574836,79609600
