airplane_query (27233800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.8217114586496609,0.015383269178620405,0.009910775297363323,2.759885419814927,0
airplane_2,0.801340775521592,0.017202803959978565,0.010269007119529182,2.7525262894902336,6745600
airplane_3,0.8881738513146925,0.009582658021295435,0.004766280340444989,2.790588560145481,0
airplane_4,0.8387337702807909,0.013657030480986172,0.007845336334993135,2.767314506728612,0
airplane_5,0.8611350070251675,0.015818583740702243,0.006748200040524864,2.8303551929127173,6937800
ball_1,0.49671126225467466,0.06014777075729129,0.04193871577338734,2.5694392154433547,0
ball_2,0.9926472840615791,0.0316464546543284,0.014848228865446827,3.222848676250474,0
ball_3,0.7228035477549904,0.02663912214719575,0.011129082607072979,2.7405693401146403,8953900
ball_4,0.5747330656842623,0.04616646748815888,0.02840125407117381,2.66334450832288,1975500
ball_5,0.8091142459405658,0.020131041855516257,0.009391108630882265,2.8074087864891233,2824300
car_1,0.8042084491088366,0.015408618774716207,0.006384462384793306,2.733782504689551,2108300
car_2,0.7851816067931278,0.016425373947695,0.007077966857922312,2.7077329200493305,2000700
car_3,0.7654561343318844,0.018475270696377853,0.008386279156032276,2.698258626036228,2632800
car_4,0.5810756482545238,0.0431388763232227,0.024224964463994657,2.572059974298147,0
car_5,0.6258482208140963,0.03601127441397675,0.017890395818563134,2.609122416838328,0
cat_1,0.9031188757774316,0.015890785373245273,0.007244239918560046,2.889830538309009,7052700
cat_2,0.5921324135937062,0.043698312992427074,0.024568081462418595,2.6809745626579216,3129600
cat_3,0.8386938031364108,0.016364938143392557,0.0066341472705533965,2.8055280097645694,2996700
cat_4,0.5020518609031911,0.05898492906408054,0.044317723180293735,2.549360903300075,2082300
cat_5,0.9377145152958732,0.016316074372683002,0.00833605788919932,2.9359091378251843,2000600
dolphin_1,0.6176986396303876,0.03837166099414411,0.02226317636672407,2.6375645026857284,3000500
dolphin_2,0.9085558264818923,0.012965834691368612,0.004970737002082741,2.8566320985114317,555700
dolphin_3,0.9328217567780642,0.011491309783244908,0.0047070724365310965,2.8758702808759105,0
dolphin_4,0.5510977140199642,0.05043088536999191,0.028772663699838226,2.677456763814337,0
dolphin_5,0.8139095738323591,0.0156084814042729,0.007358697288458929,2.7537338933367073,8238800
face_1,0.5912264625486494,0.04182239711688132,0.026772427201411465,2.6010158561671908,4004400
face_2,0.736303952636596,0.022211870869110306,0.012323896127023589,2.691555458336894,2778900
face_3,0.7513909108810947,0.022876159289301482,0.010432645587528697,2.739565236977063,4007800
face_4,0.679023219647573,0.028775901858035094,0.018194918711109734,2.6537608764365643,1839000
face_5,0.6006832428242646,0.04090793416207259,0.02505624979670657,2.6288098687154227,0
lotus_1,0.44397285106179524,0.07250064390411017,0.04788369767468271,2.5402924861252263,8146200
lotus_2,0.6910335798851456,0.029757379922549683,0.014969076512417639,2.708180485473735,2005500
lotus_3,0.9934020017259375,0.03373092833370126,0.01614987144671822,3.2524636252558574,1999500
lotus_4,0.4873227894630317,0.06219067122879954,0.03766470194117481,2.564746642518352,2233000
lotus_5,0.8222006873144433,0.023887392278579955,0.010210491917531029,2.8872955313759507,0
pickles_1,0.9997013524467767,0.05679140980112042,0.02853892442081455,4.505214913477515,125004700
pickles_2,0.9998788270458034,0.057376393287017186,0.028756952078167673,4.675615548671959,187807600
pickles_3,0.9992809970174691,0.054605534794359145,0.02777928444678949,4.152728400783657,125248900
pickles_4,0.9996030819519028,0.05474741172556599,0.02788969065543321,4.175345187114785,131349100
pickles_5,0.9995087926122408,0.055434212706174525,0.02807419938543176,4.245008144487884,75901000
