dolphin_query (27233800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.8203178678678676,0.015809124322101416,0.010049995575642555,2.759089357096295,0
airplane_2,0.8179846743295021,0.015104990836636405,0.010090762465758414,2.7478643367371025,6745600
airplane_3,0.8696934214253731,0.01219126772862354,0.005175403243288461,2.790363892333303,0
airplane_4,0.8286885460696948,0.01524972072121246,0.008141343766729063,2.7674192063192495,0
airplane_5,0.8688976497617579,0.015115970197602854,0.006473154563298919,2.8272664055864025,6937800
ball_1,0.5088684174343463,0.05776296296296295,0.041983258796863175,2.5636287793404935,0
ball_2,0.9894957983193278,0.03205925925925926,0.014509747917744412,3.2261820760599,0
ball_3,0.7198766197959745,0.02730502283105023,0.011366541416339176,2.739253067913507,8953900
ball_4,0.5912579245912579,0.04346666666666666,0.028407584141610646,2.657055443330797,1975500
ball_5,0.7842653508771933,0.023525925925925926,0.009746421046549169,2.8120273315280397,2824300
car_1,0.8018704699555764,0.01598202669674751,0.007532719529493728,2.7350281737560715,2108300
car_2,0.7855069428863459,0.016611317916901677,0.007759527109967643,2.707463764392731,2000700
car_3,0.7678118908382067,0.01834675690919346,0.008659677141252079,2.6944184564662894,2632800
car_4,0.5930793543922646,0.04096055649558188,0.024333219259572963,2.5659223059310303,0
car_5,0.6392106485689469,0.03375875164504606,0.018019440407276512,2.6034669443312435,0
cat_1,0.921142623716153,0.01417872340425532,0.006635269186066673,2.8840779960720835,7052700
cat_2,0.6159973623475106,0.03985602027883397,0.024493772467210833,2.6734942639577532,3129600
cat_3,0.8465265643447462,0.015603803803803804,0.006636170763780096,2.801639702846693,2996700
cat_4,0.5148721722826753,0.05638247042854372,0.04440278769363939,2.5465288470414946,2082300
cat_5,0.934736842105263,0.016844444444444447,0.008206645238043384,2.9337994641183713,2000600
dolphin_1,0.6266694409765573,0.0370009517897786,0.022303034972840387,2.6346073219160755,3000500
dolphin_2,0.8937159137159139,0.014888888888888889,0.005584018369006738,2.859129831098245,555700
dolphin_3,0.903684630738523,0.01495411829740188,0.0050001318407385045,2.879684972252864,0
dolphin_4,0.5689511907996015,0.047518454661558115,0.028719438219477554,2.6699244891555223,0
dolphin_5,0.8130300546448087,0.015966301065013514,0.00751465303218547,2.7521672009563214,8238800
face_1,0.6059593092974462,0.03921236401578772,0.026834729479906696,2.5976516783985097,4004400
face_2,0.748199295333036,0.02057289952778809,0.012403113810577526,2.6882185085598445,2778900
face_3,0.7488975890921201,0.023473808146863007,0.010525310997983643,2.7375846095844127,4007800
face_4,0.6783466512813118,0.029126798838861098,0.018363044605333022,2.6509934657401417,1839000
face_5,0.6174888328689576,0.03804981684981685,0.025079507119859186,2.6228313555653524,0
lotus_1,0.45590409590409603,0.0699541322982371,0.047905960632717105,2.533259409975509,8146200
lotus_2,0.6817532593889863,0.03143431594860166,0.015351517124716796,2.7102552331876533,2005500
lotus_3,0.9887735244421139,0.03420710382513661,0.015700947699552274,3.2530120385341204,1999500
lotus_4,0.5032593680317615,0.058966622399291714,0.03770470926207822,2.557364340575126,2233000
lotus_5,0.8072968899849293,0.025766893424036284,0.010951712544946113,2.8934646997944826,0
pickles_1,0.9995733606382524,0.05702710208163511,0.02817705243958774,4.517586458220782,125004700
pickles_2,0.9996364811374102,0.05761240740740742,0.028393341073918183,4.692727896337264,187807600
pickles_3,0.9988016616957819,0.05484518934639201,0.027416306632948858,4.156307118348978,125248900
pickles_4,0.999462993229045,0.05498374138429478,0.027529202288054413,4.178421110293431,131349100
pickles_5,0.9990667059632578,0.05567277128769442,0.02770981251416026,4.248918861914742,75901000
