strawberry_cropped_query (8662700),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7493861601121148,0.03636566537658539,0.017327469496869124,2.3565878700147906,0
airplane_cropped_2,0.8144587187956103,0.03252105443550045,0.012864710773720076,2.4529657813523644,8197600
airplane_cropped_3,0.7514018019185517,0.03834143340194439,0.014888381470741095,2.400660337635973,1006100
airplane_cropped_4,0.7844498410859967,0.034388647061657444,0.013543819785941314,2.420424810598645,993400
airplane_cropped_5,0.6676642019745002,0.05208658754183144,0.022479760945947634,2.3635500132928895,1999800
ball_cropped_1,0.7264004179346067,0.03920309405226875,0.0240186615860086,2.334236073487467,1000900
ball_cropped_2,0.9780118801092469,0.03481585697037744,0.01803863012950009,2.661982490716012,1177900
ball_cropped_3,0.9101005673727314,0.02365438380519075,0.011317564290273502,2.490076262990827,2115100
ball_cropped_4,0.5534835987443285,0.07298515607532241,0.056794479005958874,2.1898180867362558,2003300
ball_cropped_5,0.8448343025294247,0.025725412360472495,0.009392963284552773,2.4234137071682875,1996100
car_cropped_1,0.7440134500224737,0.03563865995931214,0.014877848249675859,2.3518774712401997,449600
car_cropped_2,0.7353431835256496,0.04361735747605314,0.020151430140172982,2.458426660173494,0
car_cropped_3,0.6888891769006859,0.048668028802961345,0.02200511051916944,2.3957139555883487,1305800
car_cropped_4,0.651518823574127,0.054594182806473324,0.024544622298414524,2.3664194524180124,0
car_cropped_5,0.6673295206240768,0.053010212408806524,0.02491189525834435,2.4176829419904635,1126300
cat_cropped_1,0.9040727925961891,0.02346828792595383,0.00785023722408101,2.4842777951489943,1271000
cat_cropped_2,0.8324675723191218,0.026173732365300854,0.012075865493960215,2.405807226392279,3234900
cat_cropped_3,0.9160327132253939,0.0321546549855444,0.014604041584434135,2.5742584474024177,2126700
cat_cropped_4,0.642994057887675,0.053903206077119126,0.034536708615235175,2.2857933386061795,1995600
cat_cropped_5,0.9268973214285713,0.04126161734857387,0.022819063511577184,2.677677313666977,2932100
dolphin_cropped_1,0.7979992435647528,0.03601684526488519,0.012661891300731247,2.470387242265056,1116900
dolphin_cropped_2,0.8321613481733311,0.049054636858374995,0.023265817735076993,2.6739233585697972,988000
dolphin_cropped_3,0.8667114975260819,0.03526988691501029,0.01332242120465848,2.5540301434206576,1007200
dolphin_cropped_4,0.715908094017007,0.04144995960852739,0.02105089032341806,2.336472833022703,1004900
dolphin_cropped_5,0.8467524532140445,0.03167819991970325,0.010835152822542498,2.484444227162086,2625500
face_cropped_1,0.8310541362089835,0.02452668392206436,0.010950881115748797,2.387071324412612,0
face_cropped_2,0.8782845759349583,0.01939959900389798,0.0068746384007287616,2.4148018488276675,0
face_cropped_3,0.9377453308998177,0.011710130857937637,0.0031947104521143376,2.4315411250900816,7002200
face_cropped_4,0.8212459504203319,0.02502463470328523,0.012022464117785424,2.374169011855811,2086200
face_cropped_5,0.943869231788059,0.015261698080632581,0.004636195962239028,2.464032096950924,2006000
lotus_cropped_1,0.602453915278008,0.06077713753185202,0.04620778814874423,2.2254038391843065,1999200
lotus_cropped_2,0.7385915443287738,0.03500218548383089,0.022070127217650917,2.3132198477928028,1266800
lotus_cropped_3,0.9674885018853258,0.03687350254402106,0.019349137716540607,2.67171361334574,0
lotus_cropped_4,0.7200047684256858,0.03636699590136397,0.024834008289589617,2.283880863082024,0
lotus_cropped_5,0.8539310859586366,0.041992249166162204,0.022069636165960114,2.6059755410409315,0
pickles_cropped_1,0.9783085980828458,0.05122688991461001,0.0293920381338045,2.8618359206429735,89878700
pickles_cropped_2,0.9639615049653237,0.04586577101590342,0.0258619056082476,2.7720253436159736,53988000
pickles_cropped_3,0.9855058569061114,0.046490193908703695,0.026994985012071135,2.7971815190557177,98976700
pickles_cropped_4,0.9583805672470446,0.04480357034651705,0.02447627817026681,2.745981438825205,83113900
pickles_cropped_5,0.9690549409693403,0.047284868133129966,0.02714791703431796,2.794972835879168,79609600
