lotus_cropped_query (8662700),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.5495820253209367,0.04774837424212802,0.032681055836596265,2.5547787096963197,0
airplane_cropped_2,0.6188876837584361,0.03687193641768652,0.02246903659366969,2.6441108837752396,8197600
airplane_cropped_3,0.5654061288263095,0.045037436392765945,0.02397535296125915,2.5857179039308407,1006100
airplane_cropped_4,0.5935596269509159,0.04025922173098209,0.023937659557756105,2.6087955013131716,993400
airplane_cropped_5,0.5088995599160905,0.05624379195373937,0.03547008413831893,2.5505652901833864,1999800
ball_cropped_1,0.5269898927445879,0.05227114443564335,0.04050036073455578,2.542301569263459,1000900
ball_cropped_2,0.9382186295854286,0.008587723423318278,0.0025291243437928733,2.8675450013418766,1177900
ball_cropped_3,0.7238436903899416,0.0225688947239706,0.010166859975806953,2.69907605569898,2115100
ball_cropped_4,0.38166097263471266,0.09348571071554455,0.07362651641779364,2.4086720520569,2003300
ball_cropped_5,0.6210438070413021,0.03601250466592012,0.025034520809316712,2.6283533990410546,1996100
car_cropped_1,0.5271644587180516,0.05226668006623215,0.025492586636009517,2.541460038176404,449600
car_cropped_2,0.5491821636407028,0.04872952650808194,0.025149093677867385,2.6328942456636413,0
car_cropped_3,0.5159441809571906,0.05480081737949444,0.029489564671845766,2.573210224908398,1305800
car_cropped_4,0.4864713620622125,0.0612655643625884,0.03332166789515156,2.5445392257110075,0
car_cropped_5,0.5106189208073816,0.055919888479852534,0.027682682055926954,2.58531280058417,1126300
cat_cropped_1,0.7099289756145515,0.024188627597362206,0.012806936056589755,2.688867653852268,1271000
cat_cropped_2,0.6048381317960271,0.03840954443943497,0.02749448524514762,2.6162911406242078,3234900
cat_cropped_3,0.8358775785322792,0.012360614348832321,0.004674480949492783,2.7734393781705786,2126700
cat_cropped_4,0.4735424018524255,0.0646809587726867,0.050815778522859595,2.4911459096551907,1995600
cat_cropped_5,0.9055995683547774,0.012906686369367123,0.005606789273039183,2.8760448680891204,2932100
dolphin_cropped_1,0.608288376289038,0.038970724445638635,0.02126634378851531,2.6563843933080378,1116900
dolphin_cropped_2,0.8349827836602067,0.01798267547671203,0.007314558280537119,2.8566602856553227,988000
dolphin_cropped_3,0.7580711878112814,0.020434594274671758,0.008438661198037802,2.7458118070606767,1007200
dolphin_cropped_4,0.5240111843636166,0.05291899962672639,0.03710713627898949,2.541229923020706,1004900
dolphin_cropped_5,0.6930153450371086,0.02632952814313909,0.010811370938641297,2.6788697620290534,2625500
face_cropped_1,0.5931418918716359,0.040078951256687825,0.026632749047905233,2.5953261157794687,0
face_cropped_2,0.6316780757234153,0.03399557943388233,0.021612637885332974,2.620062418443705,0
face_cropped_3,0.6586017662477139,0.030220631531542766,0.017415783764042514,2.6432896821626612,7002200
face_cropped_4,0.5825458805104382,0.041778027388866955,0.02823480852284099,2.5831135561475254,2086200
face_cropped_5,0.6941379389491361,0.02597757081104352,0.015477809254244069,2.6728806664543745,2006000
lotus_cropped_1,0.4129454407919946,0.08212330236292746,0.06311482694690117,2.440007072004851,1999200
lotus_cropped_2,0.513134475817038,0.05523069372470235,0.03887222028824011,2.52364463972752,1266800
lotus_cropped_3,0.9543393782383421,0.007604553516258489,0.0022166675219132638,2.877157244810872,0
lotus_cropped_4,0.4773935645362359,0.06360093988805102,0.04217250318596495,2.5023333572449102,0
lotus_cropped_5,0.7883406438671261,0.019958034997228723,0.008836014258640138,2.8042076719174673,0
pickles_cropped_1,0.9505551786060819,0.022681511903005457,0.012226703141474027,3.0619546380297806,89878700
pickles_cropped_2,0.9358210661145794,0.017744666276389272,0.008771996030734247,2.97559673457531,53988000
pickles_cropped_3,0.9539077107694836,0.018519254327060416,0.009840175234510681,3.0004216568842943,98976700
pickles_cropped_4,0.9458145826509585,0.015280094051329692,0.007227245242585026,2.9500686993950733,83113900
pickles_cropped_5,0.9384465938677761,0.01926938979403458,0.010108408535781661,2.997185960894163,79609600
