ball_cropped_query (8662700),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.9257502916358309,0.01663339927500666,0.006043362257690572,2.253760322264082,0
airplane_cropped_2,0.929495761636325,0.029327037446233554,0.01091216794314419,2.3450569566197657,8197600
airplane_cropped_3,0.8900493471158035,0.027883246427804795,0.011357734474370492,2.285422936511517,1006100
airplane_cropped_4,0.9182470738385418,0.026175448097307867,0.009753745685379445,2.307505081104393,993400
airplane_cropped_5,0.8346123021863681,0.03284058551003476,0.012200034215491554,2.247961324393995,1999800
ball_cropped_1,0.8731561608661725,0.02441048214933789,0.01305538172400635,2.2343170671518418,1000900
ball_cropped_2,0.9969039855901167,0.050119878119221944,0.028651545074089523,2.565152323745546,1177900
ball_cropped_3,0.9501244079222285,0.034726368915123845,0.021580377404091303,2.397682539670725,2115100
ball_cropped_4,0.6407078115232311,0.06441963062361483,0.04609347738613987,2.0978857388497523,2003300
ball_cropped_5,0.9909117129248707,0.016392578639625392,0.004511246677906162,2.3240746173617923,1996100
car_cropped_1,0.8789063257965785,0.023620011288308464,0.010889887026659202,2.243522216281832,449600
car_cropped_2,0.8271454068508202,0.04338363781166958,0.017931232436673626,2.3348853982666156,0
car_cropped_3,0.824716653203104,0.03715705420471015,0.017001793448151427,2.274382124280838,1305800
car_cropped_4,0.8135009460484766,0.035327112700981475,0.01775496914732647,2.246301154713455,0
car_cropped_5,0.7499939961767654,0.05270650313304254,0.023200855010871345,2.290466756954196,1126300
cat_cropped_1,0.9738648182000685,0.02960400829876145,0.016126035538600973,2.3841891809248676,1271000
cat_cropped_2,0.9778844849705187,0.01616658945147181,0.006190916982742446,2.3093797751249396,3234900
cat_cropped_3,0.9892433426923155,0.03960606385600636,0.024413717202142072,2.4709368273258066,2126700
cat_cropped_4,0.7868418049012875,0.036107320341607685,0.023396548596324007,2.183459642469113,1995600
cat_cropped_5,0.9948939095527143,0.051111352426986736,0.033102007854617206,2.573838760317289,2932100
dolphin_cropped_1,0.914148234343769,0.032835022031768746,0.011831749823979394,2.354361236682241,1116900
dolphin_cropped_2,0.949962871671509,0.052354628666379896,0.03284059116841398,2.5570148658077336,988000
dolphin_cropped_3,0.9622328621439623,0.03873456270390205,0.021939216894223387,2.447737348428583,1007200
dolphin_cropped_4,0.876946084598738,0.023477076912817745,0.010137594706946487,2.235561510532014,1004900
dolphin_cropped_5,0.9642394499039212,0.02972198440968205,0.01882209345739741,2.3777520878647156,2625500
face_cropped_1,0.988127773932661,0.011411070662390402,0.004045171727918043,2.2910282727395117,0
face_cropped_2,0.9913968757074939,0.016051056868569464,0.0071363229971134244,2.3177771585020404,0
face_cropped_3,0.9834052270137522,0.021098111128689742,0.011582583410144337,2.338563986999339,7002200
face_cropped_4,0.990814391548612,0.008733796565347372,0.0025409587853113397,2.277923362144918,2086200
face_cropped_5,0.998269961942981,0.0236753924191418,0.013135722096246125,2.369128614396112,2006000
lotus_cropped_1,0.713909284805993,0.04759059680894853,0.03542152063641561,2.132550018898325,1999200
lotus_cropped_2,0.887780997435455,0.018722628883941286,0.011032544237860991,2.2179799614106117,1266800
lotus_cropped_3,0.9969804658000382,0.05103213585742783,0.029909114762396233,2.576133934103165,0
lotus_cropped_4,0.8205060429050398,0.029797038710890653,0.01471444347522101,2.195713970115957,0
lotus_cropped_5,0.9317093669549353,0.049119651245765145,0.03197061198969101,2.5051084078614227,0
pickles_cropped_1,0.9996140982763058,0.06699018429090026,0.040221110392247635,2.763947058781641,89878700
pickles_cropped_2,0.9920636956622705,0.06070004155861847,0.03662159287790779,2.678053565541138,53988000
pickles_cropped_3,0.9994691087663414,0.06271238013674718,0.037832054869680824,2.702027536312149,98976700
pickles_cropped_4,0.9992605083832087,0.05831081949238205,0.03512224006001635,2.6524205293402843,83113900
pickles_cropped_5,0.9959540565387589,0.062339308923262754,0.0379450986659896,2.7006037703081125,79609600
