face_query (27233800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.9910754356095685,0.019994193200581756,0.009098678845106763,2.568280125219441,0
airplane_2,0.9766893842407813,0.020429704584732852,0.009245729513093546,2.5571548861331888,6745600
airplane_3,0.9498749916507979,0.029461821816618702,0.014453712124796207,2.6090475354247014,0
airplane_4,0.960560966335199,0.0249952632628855,0.011891220151776941,2.5832610138920704,0
airplane_5,0.9691179546250074,0.030579584208246004,0.013783002959923485,2.6433036377382004,6937800
ball_1,0.7405170645584187,0.03541247867889934,0.024128467822254526,2.3491153221004346,0
ball_2,0.9986481509745797,0.059111872192315,0.030520618411408632,3.0206634686279528,0
ball_3,0.9318567993130545,0.02366738419207711,0.011707192552772616,2.533912965436699,8953900
ball_4,0.8616163966717474,0.023019943238393417,0.011297469283499907,2.443017221890007,1975500
ball_5,0.9623960246031887,0.028443165256709868,0.011103505878881079,2.612091812224892,2824300
car_1,0.8303915378243265,0.03942289321370372,0.020080468535335412,2.5669020450538422,2108300
car_2,0.8891165249180791,0.028552918787807434,0.013060850649060764,2.529175236655001,2000700
car_3,0.9157439367455876,0.02308760575904263,0.011656541307668125,2.5113675755249867,2632800
car_4,0.8294067475396049,0.02101609524896093,0.008731644798871275,2.375756065934982,0
car_5,0.8477460024672843,0.0225069489735045,0.009343451936020012,2.4235488514023817,0
cat_1,0.9954942350975947,0.033715581322710166,0.01687289638889612,2.6848498764047832,7052700
cat_2,0.8954699176457255,0.01967730565656849,0.00824959235673924,2.460925265541678,3129600
cat_3,0.9704991001365878,0.027406267867522482,0.014687800306216255,2.6061797481011975,2996700
cat_4,0.7261335217062921,0.03719370774315617,0.026703928769827724,2.3365577930151864,2082300
cat_5,0.9704212176581289,0.04089781384393931,0.023460322933230537,2.7391771316625495,2000600
dolphin_1,0.8331742097030876,0.027606693058877186,0.010339876720018836,2.451370717772591,3000500
dolphin_2,0.9263092556714067,0.038750337454673246,0.021728257916608342,2.6807164218560935,555700
dolphin_3,0.9465857904165792,0.03777049323119709,0.018404652679266335,2.687856322929352,0
dolphin_4,0.8371641188231016,0.027803306408567895,0.011968598724922697,2.4517863049615527,0
dolphin_5,0.9608486063570448,0.02289562761855811,0.011651843769336898,2.562750187853595,8238800
face_1,0.8817899130184573,0.013515897253407948,0.008576443215702615,2.3909718330389502,4004400
face_2,0.9650692342929803,0.013976275017961216,0.006608927591403383,2.4941012971027186,2778900
face_3,0.9684114493734592,0.019116123851663,0.01010936744063544,2.5354522771908536,4007800
face_4,0.9713278573327019,0.0065138191934751705,0.0018785865596671406,2.451954732634333,1839000
face_5,0.9105903440377355,0.011672333406650748,0.006699974688708186,2.415649407251771,0
lotus_1,0.6908085445009776,0.0427599054077083,0.029648965709636946,2.3112067668736467,8146200
lotus_2,0.9507158883083816,0.017213417403190736,0.006583251422016406,2.5058837967539356,2005500
lotus_3,0.9982416417167392,0.06128271991150825,0.032116295746499025,3.049665811511131,1999500
lotus_4,0.7607065630985849,0.030656188364543147,0.01937689502004681,2.339319027526761,2233000
lotus_5,0.882426624961239,0.045046009458239306,0.0253450720295917,2.705072751377534,0
pickles_1,0.9998720081914758,0.08459446092123304,0.04522697423687306,4.372895018908098,125004700
pickles_2,0.9999596090152678,0.08518001528729574,0.04541663023599365,4.541252765265609,187807600
pickles_3,0.9996005538985939,0.08240639650687594,0.04451835228785825,3.9997758199423026,125248900
pickles_4,0.9998365631566659,0.08254917449528025,0.04460457226701478,4.01512354946035,131349100
pickles_5,0.9998526377836722,0.08323541123668556,0.04477076489833046,4.083380701639656,75901000
