face_cropped_query (8662700),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.8294789557212724,0.02311414442824623,0.011872684510191715,2.3245252310167,0
airplane_cropped_2,0.9002982324780001,0.02075295910437555,0.008495041887315704,2.4150342616856415,8197600
airplane_cropped_3,0.8375267041887766,0.02464083531522778,0.01059922268868152,2.3591581433175843,1006100
airplane_cropped_4,0.8760796524753257,0.020449268729275077,0.00867049489252326,2.379697862241856,993400
airplane_cropped_5,0.7494885800940986,0.03773562796288616,0.016859903909762896,2.319165342179989,1999800
ball_cropped_1,0.8010712298151808,0.02643229506201849,0.019268423320239304,2.3043732574847993,1000900
ball_cropped_2,0.9794697794929127,0.03828173308498518,0.021736860326580596,2.637116991157277,1177900
ball_cropped_3,0.9052081936064527,0.02806406396737099,0.01546645363095604,2.471464089731044,2115100
ball_cropped_4,0.5898668848953383,0.06576737714594155,0.052446006354545466,2.1634815217241656,2003300
ball_cropped_5,0.9211542224612618,0.015367062057953294,0.004492646372002394,2.3973870096340257,1996100
car_cropped_1,0.8172119582709518,0.023282551768495797,0.011246510980984182,2.3158361978642685,449600
car_cropped_2,0.7931362741321224,0.036120197329525386,0.016703932676419984,2.41047188164344,0
car_cropped_3,0.7767168015370457,0.033577081343106704,0.017780578961595007,2.3476650206811907,1305800
car_cropped_4,0.731564169855551,0.04008448082556529,0.019856536534328315,2.31786393298464,0
car_cropped_5,0.7130653002287756,0.04682250395287327,0.022185302915249595,2.3652412825890354,1126300
cat_cropped_1,0.9606718581121928,0.01792950597316495,0.00918153191549434,2.4526798331984097,1271000
cat_cropped_2,0.9060456719554908,0.01591550674817254,0.007158559664693848,2.3772861430096173,3234900
cat_cropped_3,0.9652311810091914,0.02907121246815278,0.017565196365143445,2.5421682334099933,2126700
cat_cropped_4,0.7152720400212843,0.039828022599866744,0.029722673891714985,2.2522993982183226,1995600
cat_cropped_5,0.9547049574676222,0.04178729559973987,0.026320606435147838,2.6485978200858153,2932100
dolphin_cropped_1,0.8816463468793263,0.02479449169750235,0.008646806102453566,2.427159624724229,1116900
dolphin_cropped_2,0.8973890070337709,0.044854553103947925,0.02642032938762157,2.6374631843899836,988000
dolphin_cropped_3,0.9058853858817932,0.0331682840455716,0.015675136094324017,2.523255070989905,1007200
dolphin_cropped_4,0.7982299057256046,0.026976546283497105,0.015972135048518365,2.302725841399049,1004900
dolphin_cropped_5,0.9077448888391761,0.025238261393150923,0.012644126653731134,2.4507848076940317,2625500
face_cropped_1,0.9143324535549869,0.011955931584907232,0.005509522207672599,2.358682000010885,0
face_cropped_2,0.9672299361980412,0.006681311816772905,0.0015731455186521364,2.3880985840236457,0
face_cropped_3,0.9644117039437297,0.010636843309053384,0.004835983149013497,2.4074101539822292,7002200
face_cropped_4,0.9003372808759288,0.012921256608998536,0.006899116296019886,2.3480783013812236,2086200
face_cropped_5,0.9859804609319529,0.011903223763286532,0.006297205312105638,2.4382412796108253,2006000
lotus_cropped_1,0.6397223809127139,0.05416620696963614,0.04183411284534316,2.199784199186649,1999200
lotus_cropped_2,0.8010234489991548,0.024521166489551608,0.017465317379973838,2.286622339146841,1266800
lotus_cropped_3,0.9934132922348047,0.037617458495607395,0.022982902841456546,2.649256872654736,0
lotus_cropped_4,0.7425045892201827,0.034622035085451516,0.02085962149627363,2.2642757811256913,0
lotus_cropped_5,0.8865058675373528,0.04130290626768841,0.02579422231881394,2.5833361287001604,0
pickles_cropped_1,0.9997284395277707,0.053169254403483045,0.033295342331156226,2.8365596317289605,89878700
pickles_cropped_2,0.990647740292882,0.04701956086822266,0.029746174093760618,2.751575841377254,53988000
pickles_cropped_3,0.9994967863951738,0.048898044412624894,0.030909292119666264,2.7743039681383985,98976700
pickles_cropped_4,0.9991945478027379,0.04450525348909286,0.02821508789941519,2.7242677664401063,83113900
pickles_cropped_5,0.9949669654908713,0.04861503773134223,0.031066054595163307,2.7740198860753877,79609600
