cat_query (27233800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.9316808179861276,0.02516207812093781,0.013480656632106337,2.592448443528676,0
airplane_2,0.9325391981632445,0.023652114287266074,0.013512390659182052,2.578447732160056,6745600
airplane_3,0.8827185805772628,0.03512155007663484,0.01888722785270025,2.6336059225095827,0
airplane_4,0.8982583933560775,0.030450124210671732,0.015885664864660816,2.6023279813218543,0
airplane_5,0.920958477782121,0.03343090207005684,0.01764970002287346,2.6612037057560918,6937800
ball_1,0.7529637439480976,0.02976453621763356,0.019144795864706576,2.3583004676409542,0
ball_2,0.9999930281847252,0.05607027204195346,0.034196583572318605,3.048020606348683,0
ball_3,0.8507776301631569,0.032637693457792855,0.017202818891179063,2.5687063698007084,8953900
ball_4,0.8989609078104654,0.013421828908554576,0.005434644257818263,2.4535507977564506,1975500
ball_5,0.9204813402421985,0.030807449823587255,0.015425164939021817,2.637521261566864,2824300
car_1,0.7587993817517448,0.04681925040803797,0.025689256498990863,2.6052968512245953,2108300
car_2,0.8333118233027095,0.03400416273602563,0.01834155103719186,2.559277542146076,2000700
car_3,0.8413124902965379,0.03160774448587215,0.017262065379661472,2.542515952396654,2632800
car_4,0.8244663974510413,0.019043618885045605,0.009073306872963482,2.396400287926588,0
car_5,0.8020416239686108,0.02804950361618974,0.013194669455377228,2.446912712141872,0
cat_1,0.9953974399494309,0.03076030879307098,0.02035617598105846,2.7033247474353064,7052700
cat_2,0.9503571334786375,0.0073341408975178685,0.0020727234106495507,2.470914024476087,3129600
cat_3,0.9538945366781247,0.026552260224826593,0.01877935768260842,2.6278854110789744,2996700
cat_4,0.7406155752770631,0.03102271849758297,0.021675751176673575,2.34423958262169,2082300
cat_5,0.9503599707232682,0.03990848901999345,0.027542103685561516,2.765744242932983,2000600
dolphin_1,0.8424802698691534,0.022975231126711817,0.010875770286975539,2.466462075142272,3000500
dolphin_2,0.8905864047456968,0.0398480825958702,0.026242962263495838,2.709056475414637,555700
dolphin_3,0.9047572995601716,0.03943850071178033,0.022933803121036656,2.7186999285391225,0
dolphin_4,0.8861010739194092,0.016210329569728416,0.005973121295691527,2.459617903488945,0
dolphin_5,0.8955090309009138,0.029053135326066314,0.016460623150210078,2.587945376025147,8238800
face_1,0.8426310705678272,0.0181120981082916,0.006987264832242137,2.414371841811187,4004400
face_2,0.8716644191354754,0.025725486841660716,0.012603181776053622,2.523592890041979,2778900
face_3,0.8789687263663977,0.029159160152228605,0.015787640905601707,2.5675313779006346,4007800
face_4,0.8861785496835066,0.01813249248599271,0.0071088376732298605,2.4764311842344116,1839000
face_5,0.8772427704739216,0.014844349357623694,0.006052537206169165,2.4397549299428216,0
lotus_1,0.6838123160025816,0.041425203848977854,0.025267980801071777,2.3250653381913584,8146200
lotus_2,0.8824682671295507,0.024851604358557582,0.011284142521008223,2.5340185718966617,2005500
lotus_3,0.9969789921620856,0.05838277963151023,0.03582355728103262,3.079411784209847,1999500
lotus_4,0.7581445817576961,0.02824654185617413,0.015269653559369363,2.3557815053238036,2233000
lotus_5,0.8145121103994122,0.049573977083458745,0.030214543750547378,2.7492186545432102,0
pickles_1,0.9999146721276505,0.0816285057162557,0.04880683521033544,4.429227512475485,125004700
pickles_2,0.9999596090152678,0.0822142861356932,0.04898840996992762,4.610974477202412,187807600
pickles_3,0.9993608862377501,0.07944298757109473,0.04813815003379541,4.050309321026783,125248900
pickles_4,0.9998132150361895,0.07958366460006751,0.04823192322243479,4.070827178528186,131349100
pickles_5,0.9998035170448963,0.08027007591409746,0.04838519235849732,4.14159197873278,75901000
