airplane_cropped_query (6868200),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.8733793596036401,0.1482224715217734,0.029489181780141913,1.021155580703485,1692100
airplane_cropped_2,0.8944603052315495,0.15120299303962445,0.028509002092216316,1.058788464075093,325200
airplane_cropped_3,0.8427617588980431,0.12632403213785018,0.022043860040058184,0.9327952970189614,2605300
airplane_cropped_4,0.8598502953719644,0.10649898949689193,0.01664905878610401,0.9156048216399538,0
airplane_cropped_5,0.8269982384919335,0.13074787069009947,0.024005121643553853,0.9147279487410337,0
ball_cropped_1,0.5504694184238709,0.34972914761552654,0.0924696025326738,0.8946081804842558,0
ball_cropped_2,0.5556514979416197,0.3618944309978145,0.08890312976795418,1.1364598370491559,0
ball_cropped_3,0.8014417642645834,0.2486949555132645,0.047717565340412986,1.2381371257264437,7993200
ball_cropped_4,0.7204215062070958,0.26844362074236633,0.05552677077355949,1.155156871665644,1038300
ball_cropped_5,0.7454166032872283,0.26844722884778977,0.053035571645817424,1.2124654686150809,1970500
car_cropped_1,0.8508392550368781,0.1297019793982543,0.020422374217186297,0.958861064388054,1021100
car_cropped_2,0.8928228111866505,0.12084783270229729,0.021822844233909712,0.9959578907896461,0
car_cropped_3,0.8774634986983538,0.11045361428312542,0.016877522800017333,0.9536826090083338,981700
car_cropped_4,0.8944370037969089,0.14953671731271068,0.030006724855586246,1.0609582965434305,1147300
car_cropped_5,0.7700732241080293,0.21422004093122646,0.04234573278266009,1.054461559148279,0
cat_cropped_1,0.8288023496369781,0.2170149677303362,0.04331471207909397,1.1593171188837308,0
cat_cropped_2,0.7645600571250573,0.25518403090961816,0.05270168682048754,1.1982593149362737,0
cat_cropped_3,0.8340343088545564,0.22154146384614692,0.04469984559814815,1.181272627506129,6652800
cat_cropped_4,0.7990497021955747,0.22838804880274116,0.049293318265626114,1.1368433947394345,0
cat_cropped_5,0.8064664154745773,0.24454173088862236,0.04852170981742894,1.2428533106345976,0
dolphin_cropped_1,0.8566972115981518,0.18286265358399117,0.035558701897910584,1.0866433877737873,0
dolphin_cropped_2,0.7649457875960641,0.21611893535350263,0.03893349474906511,1.0506853604951982,6984600
dolphin_cropped_3,0.847807419163774,0.22871790941589315,0.04744750236126113,1.217029390614609,0
dolphin_cropped_4,0.6759083195040436,0.28506604335296504,0.05720047303956,1.1235403432513633,0
dolphin_cropped_5,0.9070452436659002,0.18882876979582783,0.04031164316412376,1.1657889881324885,0
face_cropped_1,0.8724568523632189,0.23141404195289084,0.04821203717952917,1.2721759967157944,7793500
face_cropped_2,0.8705708307280176,0.24558544936690546,0.05043145790967249,1.3233617847422925,2001200
face_cropped_3,0.8765895180019548,0.25161349860715077,0.05230586173212368,1.3568217502242594,1999700
face_cropped_4,0.8803669700147562,0.24331605442958604,0.051900558824420615,1.3429789465381308,1992000
face_cropped_5,0.865797112382785,0.2482945560177166,0.05145933554884487,1.3346042365741313,2104500
lotus_cropped_1,0.8102509813702351,0.240378660876053,0.048699937507436966,1.2103377929528532,2003800
lotus_cropped_2,0.8387106251674569,0.24094317229093698,0.04982780106913114,1.2748564480075533,1014600
lotus_cropped_3,0.9630012626804857,0.23569997823454186,0.047950947631604735,1.3684484903639793,1612800
lotus_cropped_4,0.8368800915786793,0.25129503713804,0.05150945067329737,1.3149298745081024,0
lotus_cropped_5,0.8781066742041054,0.22918364409319641,0.04684680812024037,1.264465411782672,0
pickles_cropped_1,0.9590157460508179,0.27809330800739684,0.06110649434602082,1.5185954388252012,100566200
pickles_cropped_2,0.9562343856065052,0.2511864476698119,0.05339468332197416,1.408015509140224,59822600
pickles_cropped_3,0.9707503728945865,0.22838341400929002,0.04840130924465266,1.3380666965373544,110714400
pickles_cropped_4,0.982491298558437,0.2310343905324615,0.04840736277158308,1.3493014285422762,83192600
pickles_cropped_5,0.9628972315448194,0.23789661371480786,0.05023457192284044,1.358383841905699,97354400
