face_query (13864800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.7838462253156164,0.1000253778189611,0.01706729196972625,1.4354433964668836,0
airplane_2,0.6931676661350362,0.1331805321587656,0.02350899019013988,1.3968165859470396,8911400
airplane_3,0.6684823020133303,0.1498698617674477,0.03594767113864027,1.4256854965828623,2004500
airplane_4,0.658867585316174,0.15038506288656592,0.033202104787285885,1.3874590307423766,1995700
airplane_5,0.7410806646888953,0.1250536488137211,0.026437066280718808,1.4659284309760598,1924400
ball_1,0.6084169047892639,0.16552630859641929,0.040869378538327644,1.281306583242185,2994500
ball_2,0.42015882810601496,0.28223991097053824,0.07557746849922403,1.6680093762257353,996300
ball_3,0.8430054650411456,0.08038849000836566,0.013112113926583064,1.4522811762516075,2440500
ball_4,0.8348720940466405,0.06696065061083512,0.015337015654819259,1.389886135750963,0
ball_5,0.6958883091455982,0.1566707003051696,0.03443127107786951,1.5459914194304838,6336600
car_1,0.6189306905064266,0.1637163667371396,0.04115761599828362,1.3199135016407593,2127700
car_2,0.6754787211368011,0.1303166618784653,0.024970639111960947,1.3146178242619515,3010900
car_3,0.7770337896425021,0.09970928198305651,0.01881405055827722,1.4223664784266123,1732900
car_4,0.6768878782535586,0.1291066513671268,0.023710701877919304,1.3123236693507063,2115000
car_5,0.6767852779069087,0.12972908105374809,0.024080190512153137,1.3187587133658911,2000000
cat_1,0.7782264162552001,0.10472646857996627,0.02682010548409062,1.4469137465439679,2583700
cat_2,0.7979363214672073,0.07639178190705416,0.01952977001830709,1.3621798615970508,0
cat_3,0.8110334381404768,0.0829605807465586,0.015603480905508029,1.4085531583519646,0
cat_4,0.7193550986297929,0.11517150379228006,0.029195450866566428,1.356559729066462,9093300
cat_5,0.7988149187926004,0.08845440381676545,0.013298709157751668,1.4147006261647226,2003900
dolphin_1,0.6427745235859207,0.15702748693307148,0.030358768258494376,1.3669404277542974,1994300
dolphin_2,0.6323310305324771,0.15535966178655294,0.02937419161669081,1.3175046209250316,1351500
dolphin_3,0.773677485589577,0.13618612421828813,0.03049830333935568,1.585230506289462,0
dolphin_4,0.7289051452081594,0.13253261281493245,0.025248336680441835,1.4841384533137216,0
dolphin_5,0.8619382800038693,0.07092662480607305,0.013711629457741539,1.4457643908706157,6683900
face_1,0.9380991817149889,0.038635661874231994,0.006046100626744189,1.4437215376952999,0
face_2,0.933074709939011,0.062427842514294146,0.012667747450118583,1.5059524501271349,6931200
face_3,0.947605002378841,0.07373411746652109,0.014620665284969527,1.5566777879535836,0
face_4,0.9705385346464012,0.05068366407045747,0.007011071842752611,1.5121011408312852,6775200
face_5,0.9537634150862403,0.05595568433206809,0.0083234454885918,1.5100260682348325,3125100
lotus_1,0.78981499605769,0.10827232275612045,0.026306322915861748,1.479513216858241,3004700
lotus_2,0.927240120080342,0.05496462858877198,0.007626179335222591,1.4814001935385637,1279700
lotus_3,0.9350083053765081,0.15754656671540102,0.0383200627377715,1.9179606608710986,0
lotus_4,0.7992243388462459,0.08100877364648847,0.018174670120422294,1.3806158015658707,6546500
lotus_5,0.8430447214261424,0.0850154188925934,0.01823770431444025,1.4692262160622633,3135300
pickles_1,0.7199333420121588,0.2120862989319937,0.055816716890886665,2.3092497524608024,149438000
pickles_2,0.6495946603160625,0.22294712441494546,0.05833795138737231,2.4224201330822237,218726200
pickles_3,0.6578777108411104,0.2098369269143974,0.0605872279152308,2.0747719767099744,139923200
pickles_4,0.7537758458008832,0.1984804542522794,0.05352071641180296,2.111083003353317,162640200
pickles_5,0.5915390661159438,0.22421518746508204,0.05823609034642604,2.12731843274038,90318600
