airplane_query (13864800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.9058423663420907,0.08450904100616768,0.016985780872986498,1.3282042425446936,0
airplane_2,0.8695751428144112,0.0788332028349519,0.014764209279031073,1.2686416799058708,8911400
airplane_3,0.8657354007389516,0.08678537501019312,0.01884718843644476,1.285820830127129,2004500
airplane_4,0.8589195055027041,0.0797117204517831,0.01661225643062752,1.256436373509876,1995700
airplane_5,0.9361804206311651,0.07554451317488019,0.014313461782435736,1.3410160184434814,1924400
ball_1,0.7038206151710305,0.14329468952613306,0.03375322688103384,1.174214723949102,2994500
ball_2,0.5560479925750609,0.26134347078874054,0.06521167590713439,1.5358423917096327,996300
ball_3,0.7947399879002327,0.14919199936083244,0.02849304394298057,1.4086986510647477,2440500
ball_4,0.7428867799387189,0.1612356488231949,0.03606858452157211,1.3544327382763948,0
ball_5,0.759973507338144,0.1743594698364808,0.03582869807034668,1.4728964504314368,6336600
car_1,0.780544936377245,0.10193114285834534,0.023535969332477712,1.1938483461375968,2127700
car_2,0.7930448990994118,0.10076038655714148,0.01960346156270721,1.2149636484036817,3010900
car_3,0.8832770570787003,0.09068958586128172,0.018927367927115447,1.3206258497225378,1732900
car_4,0.7794476264680515,0.10900795432067106,0.02501273031575446,1.2130481059055442,2115000
car_5,0.7685668150412812,0.11685778137888726,0.024352598515897998,1.216483240824986,2000000
cat_1,0.8488991506590344,0.11553342713357533,0.0209822420411661,1.3557377320476274,2583700
cat_2,0.6853683959040031,0.18525759513231455,0.041244552702200454,1.3408514471566568,0
cat_3,0.7580676377367387,0.15613492470083945,0.034201322539658206,1.3635053356706088,0
cat_4,0.7143105967363571,0.1640354880926239,0.043725773775528845,1.2937101995339815,9093300
cat_5,0.7120434223482751,0.17925098588596317,0.03214937618287369,1.3946582714198987,2003900
dolphin_1,0.7250043346970675,0.1534490135017696,0.038502180466928486,1.2678505343054651,1994300
dolphin_2,0.6464265961791802,0.19195142700917747,0.037004558375026794,1.2525567691226462,1351500
dolphin_3,0.8125660817652728,0.16693597939342372,0.03446420851867984,1.5216740277608787,0
dolphin_4,0.6332789741219412,0.22459703199048048,0.04643577588128865,1.4798062331776776,0
dolphin_5,0.8756161106458105,0.11034945711105557,0.02191601602933353,1.3711278164984217,6683900
face_1,0.7892390266198006,0.15399366335055062,0.03159774754250051,1.4135760198452467,0
face_2,0.8981188448473147,0.12292594870138887,0.024772017884275303,1.4477817763547978,6931200
face_3,0.8591564604175396,0.15310244427043573,0.03121489572030835,1.5266898517386776,0
face_4,0.818906141845283,0.1585762907093467,0.03375028809991198,1.4990741018441154,6775200
face_5,0.7935172339802072,0.16792772979752996,0.035133287640654896,1.4965122511005848,3125100
lotus_1,0.7756658622189874,0.16077368122008562,0.04186368080387439,1.4252677468821513,3004700
lotus_2,0.8143857784016566,0.1505530077199419,0.031671541548410044,1.4494560512603831,1279700
lotus_3,0.9901385112458589,0.192644147418655,0.04034744588016481,1.8337899854787985,0
lotus_4,0.6757067766640875,0.19379380211948044,0.0413716849066899,1.3687914430825212,6546500
lotus_5,0.8259959936612927,0.13879074373266476,0.02689846421737425,1.4214268353470252,3135300
pickles_1,0.8543503895665145,0.2391301330136567,0.05316847624974567,2.1878472551389105,149438000
pickles_2,0.7993620509855645,0.24881656475684016,0.05482479006452622,2.2870221940843374,218726200
pickles_3,0.7760751559670209,0.23094916478131766,0.051673638208030746,1.8964047550973775,139923200
pickles_4,0.8768341741405764,0.22282730910699183,0.048760595991045236,1.9708098697453877,162640200
pickles_5,0.7654377460677568,0.23449331554235098,0.05154970455745531,1.9695390931564605,90318600
