strawberry_cropped_query (6868200),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.4843856116625588,0.1967722482863636,0.03886582714514544,1.468338482366445,1692100
airplane_cropped_2,0.48859527872337716,0.19339364816223165,0.039830031531213575,1.5345965248997573,325200
airplane_cropped_3,0.4116659491316525,0.25748820965539926,0.05247893182310594,1.4248513636036515,2605300
airplane_cropped_4,0.40262647723717926,0.2664208924928046,0.05439722765397976,1.4199498875922782,0
airplane_cropped_5,0.41300421452766545,0.25861884845523664,0.04567012231330864,1.38133168645198,0
ball_cropped_1,0.2873600488966476,0.4118673521314892,0.11766791250893895,1.413757988399848,0
ball_cropped_2,0.29118296471176003,0.34151728798382475,0.10655085062742214,1.664421360041715,0
ball_cropped_3,0.6432019397018239,0.11265213272665428,0.020321244635040998,1.5753989806056143,7993200
ball_cropped_4,0.5743754205710729,0.14059639384267342,0.03269136707762096,1.466175456524814,1038300
ball_cropped_5,0.49371118257382374,0.18956053332787837,0.04360399819321081,1.6305935412419688,1970500
car_cropped_1,0.4297873904731639,0.24086173814434683,0.04426853597703237,1.438571934544913,1021100
car_cropped_2,0.4372452385201938,0.2312293766098114,0.0437699210057859,1.4974638634159751,0
car_cropped_3,0.3763002791988299,0.28207850415496594,0.06129313623169942,1.5159744676450444,981700
car_cropped_4,0.494961266615454,0.1893464494812564,0.037859758749284475,1.5233463573490358,1147300
car_cropped_5,0.4595570309924884,0.21442093972034093,0.04882718802891235,1.4846998541910181,0
cat_cropped_1,0.6272077777231195,0.1140291023288735,0.019704664523870496,1.5155322563282365,0
cat_cropped_2,0.6498971120053664,0.10217604619908864,0.021267973939684975,1.4967546164985572,0
cat_cropped_3,0.6458998176630426,0.10671014294469502,0.01930715210059409,1.5315280166006577,6652800
cat_cropped_4,0.5902305736344499,0.13332539962974746,0.03304773649576848,1.49536728230935,0
cat_cropped_5,0.6373462093614682,0.11494943560160951,0.018446977377798417,1.5743017397278296,0
dolphin_cropped_1,0.5079739944807411,0.1811763928121733,0.033783338965773874,1.5184288718190309,0
dolphin_cropped_2,0.4743111997913879,0.204254698606429,0.0411316980383715,1.46680096217,6984600
dolphin_cropped_3,0.5324768900917368,0.16980155831507182,0.035076485374716374,1.6456170571179924,0
dolphin_cropped_4,0.5183896813807395,0.17374287074798583,0.04267680792616959,1.452840850456315,0
dolphin_cropped_5,0.6086491449608074,0.12885406078227804,0.021580279682214036,1.5753186527974727,0
face_cropped_1,0.7189889715697982,0.08503508943726334,0.013273444458884282,1.610686374170595,7793500
face_cropped_2,0.7296005471155528,0.08837864044263653,0.015173247161835325,1.6585349872870565,2001200
face_cropped_3,0.7465066852636932,0.08680549190972392,0.016817104397455578,1.6825959504985086,1999700
face_cropped_4,0.7922906781430988,0.06315573272350192,0.00930746855785952,1.6436373121772245,1992000
face_cropped_5,0.7570084572366539,0.0771887174711311,0.0127127831743343,1.6533399949571916,2104500
lotus_cropped_1,0.6451328719378563,0.109885126020479,0.025436549948042474,1.5533240073876908,2003800
lotus_cropped_2,0.7004116247092048,0.09003187735939623,0.015521597492713576,1.5910779010884062,1014600
lotus_cropped_3,0.6890759710176805,0.11765630849380987,0.02593573948550023,1.787439037527191,1612800
lotus_cropped_4,0.7333479898574288,0.08080557727477615,0.015572875834279057,1.6203416153761352,0
lotus_cropped_5,0.6527463472684727,0.11576026124939169,0.022856476366349646,1.639088314169842,0
pickles_cropped_1,0.7182051541771186,0.12657801626475274,0.037595388207052674,1.9368765992226629,100566200
pickles_cropped_2,0.7059181835966718,0.11744323086545767,0.0297366100917568,1.8206806009930645,59822600
pickles_cropped_3,0.6150453474615195,0.14335398276999145,0.03721568511945654,1.8032276031078387,110714400
pickles_cropped_4,0.6742424221522895,0.12388940600527311,0.03038491865777528,1.793740029786914,83192600
pickles_cropped_5,0.617304529909814,0.14418573662061604,0.034691291950559845,1.817538547616093,97354400
