pickles_cropped_querry (6868200),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.48558421738293195,0.1898196604351211,0.048102250134095074,1.4371951540539767,1692100
airplane_cropped_2,0.48411357138448846,0.19012432141515345,0.044960986993152464,1.5033546467298933,325200
airplane_cropped_3,0.42120049937518267,0.2436495376631889,0.05134769472731184,1.3625916529907387,2605300
airplane_cropped_4,0.41491527269456646,0.2501510554070807,0.05224559331540721,1.3550851332878793,0
airplane_cropped_5,0.42243225823011205,0.24462651181257847,0.05089798684904485,1.3345890170662624,0
ball_cropped_1,0.3182160018736956,0.37297345429952833,0.10883356283766207,1.2969496757853662,0
ball_cropped_2,0.3815502295217307,0.26812747304860085,0.09401575181514349,1.5277786914297058,0
ball_cropped_3,0.5970736620763673,0.13017896432979342,0.027841518867529447,1.5894222281639807,7993200
ball_cropped_4,0.5011766684030937,0.17925090623670237,0.05491515721979391,1.5086928462211258,1038300
ball_cropped_5,0.5765527859989533,0.137902133913148,0.03589657561796952,1.5714272269296818,1970500
car_cropped_1,0.44888558733220724,0.2198337987125546,0.04010287612780998,1.3705271505950896,1021100
car_cropped_2,0.4623252621650347,0.20706148601839272,0.04351827503692188,1.4307684974982626,0
car_cropped_3,0.4253679189298561,0.2378750767514384,0.05314083577453256,1.3995631632875993,981700
car_cropped_4,0.49943689361090177,0.18033317248993164,0.04019955065863789,1.4867357591757258,1147300
car_cropped_5,0.433536352618334,0.2265057472416067,0.05642970802335476,1.4814338045794193,0
cat_cropped_1,0.5599981054406827,0.14597615989813179,0.034361079744070266,1.53307314738802,0
cat_cropped_2,0.5306334105245334,0.16281899565233307,0.045612610963111394,1.5619127933908044,0
cat_cropped_3,0.5783219020626534,0.1373503734031084,0.0363339885337159,1.5556759891491172,6652800
cat_cropped_4,0.5194140684134636,0.16861487282320375,0.05390966917359004,1.530825144183166,0
cat_cropped_5,0.5788887806232677,0.1391008524447479,0.028464443862075618,1.59502703056051,0
dolphin_cropped_1,0.47796545418520886,0.19358894767882034,0.04624713128977297,1.5194883599130418,0
dolphin_cropped_2,0.45949077056019144,0.20859218940485877,0.042486187091951344,1.4397682008087591,6984600
dolphin_cropped_3,0.6505897853105294,0.10437653924834991,0.017687558407675955,1.5909248737522663,0
dolphin_cropped_4,0.4391128375659241,0.22089978364677412,0.05954819337729623,1.4924349781320112,0
dolphin_cropped_5,0.6367251662667092,0.10792624868981025,0.020895414410195292,1.5502885592978102,0
face_cropped_1,0.6707848931435444,0.101148903710599,0.025583981065432825,1.6325194580886504,7793500
face_cropped_2,0.6984485317918994,0.09550430983012034,0.023152698585983792,1.681692137077728,2001200
face_cropped_3,0.7281945848868787,0.08804835945436239,0.019730903648502027,1.709374082694107,1999700
face_cropped_4,0.690032161862433,0.10003594287684615,0.026897842158014468,1.6911896109171123,1992000
face_cropped_5,0.7013543589813575,0.09464028217029459,0.024455095520283063,1.6859074343461415,2104500
lotus_cropped_1,0.5983168796798919,0.12833778228978662,0.0458438718350663,1.5698074141500518,2003800
lotus_cropped_2,0.6257478795200782,0.11969024593305266,0.036346684397653164,1.625959439428346,1014600
lotus_cropped_3,0.8322155516539915,0.059703974206866434,0.01091805895125018,1.7420981143923842,1612800
lotus_cropped_4,0.6297503866779436,0.12142061072401206,0.039060814334831495,1.6663848926601514,0
lotus_cropped_5,0.6889865813360461,0.09293682834980405,0.017809438180579496,1.6289026500512709,0
pickles_cropped_1,0.9397032191787609,0.060019433664285554,0.015212359669876387,1.8701041935760414,100566200
pickles_cropped_2,0.9463745879971674,0.03113174882078432,0.005796219503076975,1.7594892006587415,59822600
pickles_cropped_3,0.8905228860027143,0.034853423651110174,0.008575196514999361,1.7062485431298622,110714400
pickles_cropped_4,0.9006009140622421,0.0369319052608415,0.006463418957159785,1.7297027309650699,83192600
pickles_cropped_5,0.8655855866262226,0.04932864071551039,0.00828727345104353,1.7334261621809686,97354400
