strawberry_query (13864800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.5705327424393113,0.13164844410414958,0.02533729632363536,1.6694588662594088,0
airplane_2,0.5056583180468914,0.16395471601436382,0.031341480935211684,1.6343114664944365,8911400
airplane_3,0.4714761410129153,0.18293429966242875,0.04244004141730878,1.6789140149730872,2004500
airplane_4,0.45958741612476517,0.19072501641996936,0.041103322624799696,1.6484618458923892,1995700
airplane_5,0.5230511841415948,0.1558953808196974,0.03293012952655443,1.7154904290438682,1924400
ball_1,0.43130441756078636,0.21624709580429136,0.05012777846404815,1.5298971181525813,2994500
ball_2,0.29665708804593466,0.26716145961459614,0.07964986815063736,1.9706095230493652,996300
ball_3,0.6276608450507971,0.10665739945070683,0.01968364461035026,1.6733033557586279,2440500
ball_4,0.6103506159075118,0.10916741834085006,0.020707891635830047,1.593270583982671,0
ball_5,0.4921849734725912,0.17061428261341438,0.03897430046511696,1.8103380736897547,6336600
car_1,0.41640138397931153,0.22288640805189777,0.05004167386402704,1.5858403250803281,2127700
car_2,0.45817024583908084,0.194026947883692,0.035416017519860996,1.5698533919747666,3010900
car_3,0.5548280276677914,0.13881625364476996,0.027251508343076825,1.6601199568383098,1732900
car_4,0.47591718938794814,0.1826744338509375,0.03345283005561775,1.5479452614220028,2115000
car_5,0.4724440207952,0.18482358376883262,0.034196133401510405,1.5549119669423703,2000000
cat_1,0.5696190051647034,0.13257674491638533,0.03288723370181843,1.6945096456012243,2583700
cat_2,0.5867791019917633,0.11864946520187637,0.023367049018720287,1.5554505455472663,0
cat_3,0.6255198403023022,0.10259421783407023,0.019719990044730008,1.6094112705860806,0
cat_4,0.5467594411162466,0.1399264568561916,0.03280221244750511,1.5495619221017536,9093300
cat_5,0.5817488106697944,0.12489654229875632,0.020364581821955056,1.6391296435339637,2003900
dolphin_1,0.47821339571970334,0.18028675091220184,0.03720726978396832,1.580642210912528,1994300
dolphin_2,0.46845681407540907,0.1880565036900369,0.03559372817132114,1.532508381810671,1351500
dolphin_3,0.5870084982192788,0.13321889935317266,0.03201800817426619,1.8159340520397558,0
dolphin_4,0.6356387987678339,0.10172525130423718,0.025230858589824223,1.6489595145047473,0
dolphin_5,0.6009209767070586,0.11919669110854202,0.020476406112463878,1.6798538931099778,6683900
face_1,0.6760134438938226,0.08507258629245446,0.013771780157641904,1.6546897281374982,0
face_2,0.6591740282022569,0.10081034304863955,0.01870848009945586,1.7386565032649688,6931200
face_3,0.7221268584985723,0.0831819398802556,0.015403140087375132,1.7701975187350265,0
face_4,0.7535964140925415,0.06353334878540558,0.009655689390582665,1.7140749887251818,6775200
face_5,0.7350309514470902,0.07030033926712895,0.011130840825679143,1.7116382163862716,3125100
lotus_1,0.6486149303432156,0.09809423290739458,0.028573464951458013,1.6746177648025815,3004700
lotus_2,0.6881171571029361,0.08438662549890805,0.013059230213691998,1.6949193328102627,1279700
lotus_3,0.7566274869760382,0.11677101607081644,0.03609102386806518,2.162614178954182,0
lotus_4,0.613098001441251,0.105950858313364,0.020428208311405266,1.5664789351943107,6546500
lotus_5,0.6032317214884366,0.11963522186242272,0.023692543025026616,1.702861722579752,3135300
pickles_1,0.4765982126188167,0.17045811543185194,0.054216300045987195,2.6179356545860384,149438000
pickles_2,0.4112661355872016,0.17905332349323497,0.05668387933948443,2.738498274330257,218726200
pickles_3,0.4517942682206555,0.1772905416379688,0.06058733382270023,2.3829471132153035,139923200
pickles_4,0.5442656303209826,0.15940911613184414,0.052600437630522176,2.404218671797041,162640200
pickles_5,0.40240556180617376,0.187176391552642,0.05809061876826124,2.4381207681916264,90318600
