lotus_cropped_query (6868200),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.45331751868357256,0.19955528105704223,0.054141562725825765,1.4912244792005842,1692100
airplane_cropped_2,0.450365956682673,0.1993845202628572,0.04971056080775268,1.5605044239399972,325200
airplane_cropped_3,0.3783509465270158,0.26596787538048894,0.05629564699976194,1.4170242200842211,2605300
airplane_cropped_4,0.3893391530349376,0.2589381162297385,0.056353091680431386,1.3941558297537235,0
airplane_cropped_5,0.37949115166272235,0.26811072940193975,0.056862810928577846,1.3892273332808347,0
ball_cropped_1,0.30464098481233154,0.37507742420795276,0.10499038544172246,1.2783739012413895,0
ball_cropped_2,0.3926184371749504,0.2475811133264157,0.08706011955621103,1.4892820007548264,0
ball_cropped_3,0.5951839339661948,0.11883944801271132,0.03039253754737248,1.611463065777868,7993200
ball_cropped_4,0.48674868051501124,0.17577016570305165,0.06115487779614555,1.5462659930342089,1038300
ball_cropped_5,0.5569023546153247,0.13639199950230185,0.03397068397092223,1.5861052763722059,1970500
car_cropped_1,0.4054118208350229,0.24142914911391955,0.04744473562924533,1.4321575696673507,1021100
car_cropped_2,0.42549226071736057,0.22123801942530946,0.04940558638402481,1.4948992445892448,0
car_cropped_3,0.3847371311723683,0.2570901508423229,0.05889637211834636,1.4697677609425166,981700
car_cropped_4,0.4712796478371468,0.18614042733919867,0.044874685018140674,1.5386643470433203,1147300
car_cropped_5,0.40775276399235105,0.23224944909235906,0.06126966136137101,1.5408985322764797,0
cat_cropped_1,0.5681304318036883,0.1290595993529924,0.038870948510109166,1.5559719175182545,0
cat_cropped_2,0.4965176426255726,0.16961186142123585,0.05151775522788188,1.6002358379854589,0
cat_cropped_3,0.5753998219293419,0.12663167151315027,0.04149757812454442,1.584652887147933,6652800
cat_cropped_4,0.4752500476304738,0.18213922095561902,0.06108865676525403,1.5915499255791072,0
cat_cropped_5,0.5925685455062453,0.11970494411216938,0.0313544313453876,1.6020983692468036,0
dolphin_cropped_1,0.4526372166060161,0.1969338159744416,0.052168510656268874,1.5794318435554286,0
dolphin_cropped_2,0.46314332478876724,0.19370270776434534,0.04288293307451571,1.447331299204261,6984600
dolphin_cropped_3,0.6178033858964136,0.10852612092737998,0.017276569648317596,1.6240385213351451,0
dolphin_cropped_4,0.4229136717092284,0.21948019820096754,0.06330570823094606,1.5195172951697793,0
dolphin_cropped_5,0.581281901659651,0.12483216948988965,0.02783561647717576,1.6026706634677015,0
face_cropped_1,0.6547753803869262,0.09622892559412716,0.029355457642314422,1.6583983090514214,7793500
face_cropped_2,0.6670491188363323,0.09656017417571075,0.025637011706187984,1.7059296033982292,2001200
face_cropped_3,0.6874171492589685,0.09216572286180151,0.02194131619469022,1.7336301719650704,1999700
face_cropped_4,0.6393341119453079,0.10905270546911308,0.030933545019210213,1.7252087965004272,1992000
face_cropped_5,0.6661069425325441,0.09726873199668701,0.0276046200654206,1.710743396377973,2104500
lotus_cropped_1,0.5793239273640258,0.1260035015588829,0.05195873019466991,1.605585698102013,2003800
lotus_cropped_2,0.5989652526005033,0.12022040591888578,0.04125522178189115,1.6560329401302214,1014600
lotus_cropped_3,0.7770302782457539,0.06737303952271592,0.01700980360401406,1.7769502951060665,1612800
lotus_cropped_4,0.5899776563841904,0.12705936590336817,0.044876417406794655,1.7029200612432833,0
lotus_cropped_5,0.6927248979637952,0.07890640729806465,0.019527142133497377,1.646048931230774,0
pickles_cropped_1,0.8039737939794172,0.08473773262476858,0.015159972285715268,1.950063014290172,100566200
pickles_cropped_2,0.7759026339191195,0.0756650982985529,0.014886704753980256,1.8349041034715978,59822600
pickles_cropped_3,0.7108327918234821,0.08931705758007395,0.022381592874670637,1.7962380406854048,110714400
pickles_cropped_4,0.7134857523889625,0.09143462262997229,0.019073550066986886,1.8174751683266743,83192600
pickles_cropped_5,0.7233987673756864,0.08783037544213929,0.016539815207282437,1.8104683549216736,97354400
