car_cropped_query (0),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.9363541335120995,0.127291732975801,0.039032940767382576,0.0027244285597032166,0
airplane_cropped_2,0.911818354756265,0.17636329048747001,0.05403436491923152,0.006170784139067224,0
airplane_cropped_3,0.8927591245141873,0.2144817509716256,0.06110870273900125,0.008747539473382856,0
airplane_cropped_4,0.923329940593753,0.15334011881249388,0.0450487433121055,0.004628175071384211,0
airplane_cropped_5,0.9194177432189591,0.16116451356208195,0.04752323682334439,0.005553802831129283,0
ball_cropped_1,0.7382057450769798,0.5235885098460404,0.22145364490662486,0.05429027663456828,0
ball_cropped_2,0.6136625318389182,0.7726749363221637,0.2944359693440064,0.102494650640136,0
ball_cropped_3,0.8223576054720271,0.3552847890559459,0.11110519830074651,0.022076135542000892,14079900
ball_cropped_4,0.8863165046172301,0.22736699076553976,0.07113356494969969,0.008118499147118697,1145500
ball_cropped_5,0.72385452941363,0.5522909411727401,0.19602506804220715,0.050802762225662226,1982500
car_cropped_1,0.9576397490527795,0.08472050189444115,0.02694199818297741,0.0017167987901643873,0
car_cropped_2,0.9513323730717655,0.0973352538564689,0.03016894146672331,0.0019485324381058409,1005100
car_cropped_3,0.9386589433724737,0.12268211325505245,0.03640399044526408,0.0028417545323955896,0
car_cropped_4,0.9410989919450616,0.11780201610987664,0.03285661682239632,0.0022589142801294555,0
car_cropped_5,0.9005228101019161,0.19895437979616779,0.058634477983359565,0.006808341284624219,1012700
cat_cropped_1,0.9143078657457178,0.17138426850856428,0.061383629901427435,0.005714968079233867,994100
cat_cropped_2,0.8779178541000713,0.24416429179985738,0.08188019183303567,0.009091673854017414,2033700
cat_cropped_3,0.8751038449088364,0.24979231018232728,0.0899784670303683,0.01109888300937807,1010700
cat_cropped_4,0.8625878125899089,0.27482437482018207,0.09782050407342668,0.012700241830439371,1987400
cat_cropped_5,0.9113598754703949,0.1772802490592101,0.058212156410377476,0.00662926319669069,1003000
dolphin_cropped_1,0.8805031997896029,0.23899360042079423,0.07224403111811371,0.010094650179230944,1006100
dolphin_cropped_2,0.8701973828782399,0.25960523424352033,0.08803859909719378,0.012407250075543746,502700
dolphin_cropped_3,0.8305750693224956,0.3388498613550087,0.12085752928318085,0.02063088334618423,0
dolphin_cropped_4,0.8233272746753941,0.3533454506492115,0.10994808998958785,0.020303609009420236,0
dolphin_cropped_5,0.8532597296214246,0.2934805407571506,0.11596576993951727,0.017096271259183796,0
face_cropped_1,0.9045976748560824,0.19080465028783494,0.0573158995378865,0.007534166367049396,0
face_cropped_2,0.8783998925103884,0.24320021497922314,0.07288334877140402,0.0118162756345598,0
face_cropped_3,0.8784510007922973,0.2430979984154053,0.0769425241318706,0.012258727153497625,7325900
face_cropped_4,0.8843735226995744,0.23125295460085132,0.0656097341780152,0.009592803668655097,0
face_cropped_5,0.8895106038070588,0.22097879238588258,0.0711932926241313,0.010437475856131528,0
lotus_cropped_1,0.8965866592606941,0.2068266814786117,0.061409318322301586,0.007115487521033145,0
lotus_cropped_2,0.8811259072780389,0.23774818544392223,0.06416130369231382,0.008630268280902725,0
lotus_cropped_3,0.7572027846869176,0.48559443062616486,0.1833038950685938,0.04163429476952784,6722900
lotus_cropped_4,0.871924897193934,0.2561502056121321,0.07080722166488507,0.009817542824434752,0
lotus_cropped_5,0.8618404147550724,0.2763191704898552,0.08016263586444798,0.012944598260505057,2127200
pickles_cropped_1,0.6171679272819728,0.7656641454360543,0.3796927410225549,0.11501367269487305,75729800
pickles_cropped_2,0.6619181383469721,0.6761637233060556,0.3338331021988053,0.08957389684246435,44187100
pickles_cropped_3,0.6651773549081061,0.6696452901837878,0.33074629534216343,0.08820459077245257,80566000
pickles_cropped_4,0.6804869478155061,0.6390261043689878,0.3143624374011221,0.07934814500275315,54183400
pickles_cropped_5,0.6635731923666324,0.6728536152667353,0.32400187000030195,0.0873091038576903,66815100
