pickles_querry (8954500),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.5433810950921427,0.9132378098157145,0.4682478085063556,0.1638700905465123,2629100
airplane_2,0.4919239323935558,1.0161521352128884,0.5279170312985366,0.20706320180280138,1013100
airplane_3,0.5270794479972113,0.9458411040055774,0.49163225013141665,0.16669052576114207,2014200
airplane_4,0.5185040227198296,0.9629919545603406,0.49042298599994316,0.17505696375748162,1000800
airplane_5,0.6041576581632653,0.7916846836734693,0.41116603683293723,0.11692893272849227,1999000
ball_1,0.4187686759259259,1.1624626481481481,0.6096385666910332,0.2948355393050347,836700
ball_2,0.75762775,0.4847445,0.21010103492263205,0.07042810833368655,0
ball_3,0.447517053652968,1.104965892694064,0.5708637342112073,0.2406903135297003,0
ball_4,0.44283354629629623,1.1143329074074075,0.5840451814374763,0.2606347159173474,0
ball_5,0.607939204248366,0.784121591503268,0.3960274735117739,0.11512029578728354,7281900
car_1,0.4329088236040609,1.134182352791878,0.5890741863483286,0.25970734154277325,2048800
car_2,0.41278708587140445,1.1744258282571913,0.6076014428796681,0.2898792701248091,1000100
car_3,0.40866430245346874,1.1826713950930627,0.6149286799673649,0.3013171961032153,1999500
car_4,0.41794783037225036,1.1641043392554993,0.6002335147474872,0.2914593598854956,1000400
car_5,0.40424224661590524,1.1915155067681895,0.6151077417140328,0.3093996696846906,2003400
cat_1,0.4383330833333333,1.1233338333333334,0.5822710051807537,0.26001610391617686,1985600
cat_2,0.43533178358681873,1.1293364328263624,0.5793224096972652,0.2706572411893515,2022900
cat_3,0.4778976478978979,1.0442047042042042,0.5513291085409529,0.2410950164621199,1529800
cat_4,0.4628048922338569,1.074390215532286,0.5627127337716732,0.25438470850013495,2362600
cat_5,0.4311938611111112,1.1376122777777777,0.5934505619484514,0.2776020748265015,2015000
dolphin_1,0.42354271275605215,1.1529145744878957,0.5890597129179895,0.2815072857084451,70500
dolphin_2,0.4709494166666667,1.0581011666666666,0.5506151896321412,0.232156004443236,2616800
dolphin_3,0.6658603826699834,0.668279234660033,0.35086560441984216,0.0936401029663851,2131300
dolphin_4,0.5672491695402299,0.8655016609195403,0.4389179393270184,0.16604859187343385,2002200
dolphin_5,0.5571058007868384,0.8857883984263233,0.4514386555235596,0.15006375632041083,1005600
face_1,0.421547640133614,1.156904719732772,0.6027000834273878,0.28724347657101007,2839700
face_2,0.3971296991734382,1.2057406016531236,0.6166218653241857,0.3025786460026423,1999400
face_3,0.4205400320410161,1.1589199359179678,0.5953631362463765,0.27580460812612506,1000900
face_4,0.4201729943950343,1.1596540112099314,0.5944078117456184,0.2736856514602353,2647100
face_5,0.40401073901098894,1.1919785219780221,0.6119468192725781,0.30096936533984225,0
lotus_1,0.4406038256914119,1.118792348617176,0.5808167110940369,0.2733051800867623,0
lotus_2,0.4879515425170068,1.0240969149659862,0.5322704542145655,0.21004118593836418,0
lotus_3,0.8284679959016393,0.3430640081967213,0.15303318992465278,0.028317475396891643,7109200
lotus_4,0.44480325132802123,1.1103934973439575,0.5757961133827578,0.2617648030675747,2033900
lotus_5,0.43810323639455784,1.1237935272108843,0.5865075252930175,0.2545943169021624,2000500
pickles_1,0.9768665768537395,0.046266846292521153,0.024817938021042672,0.0006168316936513047,122115900
pickles_2,0.9698406666666669,0.06031866666666667,0.028985426833056042,0.0007933687617149519,162688600
pickles_3,0.9228644950210638,0.15427100995787218,0.06370938431275561,0.0061195938405663435,107146400
pickles_4,0.9445123514584094,0.1109752970831811,0.052886596133842285,0.003569736075610588,132882100
pickles_5,0.9117004275347722,0.1765991449304557,0.08540636500492262,0.006724959568258903,70898800
