cat_query (8954500),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.8499094129841276,0.3001811740317448,0.11376322475183566,0.014399121112413456,2629100
airplane_2,0.886194605402066,0.2276107891958682,0.0786643419789597,0.009437396733797872,1013100
airplane_3,0.8303679145488789,0.33926417090224203,0.11479471213840377,0.019066643282585168,2014200
airplane_4,0.8473946648582096,0.30521067028358095,0.10932772271572191,0.015917024205811318,1000800
airplane_5,0.7911040876527602,0.41779182469447956,0.16970783532837544,0.028946958001679495,1999000
ball_1,0.8554308095706327,0.2891383808587348,0.10581102544078608,0.01704591169997021,836700
ball_2,0.4852100294985251,1.0295799410029498,0.4418606858915057,0.17970813072441613,0
ball_3,0.8550851618377986,0.28982967632440293,0.10520786395111342,0.01856049723751203,0
ball_4,0.899761848574238,0.2004763028515241,0.06245747406694014,0.00668408684573886,0
ball_5,0.6938271155069697,0.6123457689860605,0.2250388154623621,0.06446991572017699,7281900
car_1,0.8600564514921463,0.2798870970157076,0.10533095465040183,0.016372389061188507,2048800
car_2,0.8560668882799516,0.287866223440097,0.10431605525361021,0.01591966156061934,1000100
car_3,0.8631421170058249,0.27371576598835035,0.1015930001960883,0.013650521543511821,1999500
car_4,0.8925046044652083,0.21499079106958358,0.07175571215172355,0.007517641094353614,1000400
car_5,0.8755513379153378,0.2488973241693245,0.08490883835327202,0.009432023165104698,2003400
cat_1,0.8623953429988075,0.27520931400238496,0.09085957305218431,0.013321357392719241,1985600
cat_2,0.9292915306706148,0.14141693865877047,0.04318803399498739,0.003944402599643184,2022900
cat_3,0.9435214860878578,0.11295702782428449,0.033578082555029524,0.002439179400795388,1529800
cat_4,0.953124681462262,0.09375063707547607,0.031198261407792773,0.0024852388399401264,2362600
cat_5,0.890821632251721,0.21835673549655846,0.07751134743290197,0.00874752121508798,2015000
dolphin_1,0.9134289151464214,0.17314216970715707,0.05179973183987191,0.004859902978953245,70500
dolphin_2,0.8775438790560472,0.24491224188790564,0.08621510853067081,0.015281742182586662,2616800
dolphin_3,0.742026152423722,0.5159476951525559,0.2289587183731424,0.04643817715149573,2131300
dolphin_4,0.8090894873359781,0.38182102532804396,0.15262373924914435,0.02627196639169227,2002200
dolphin_5,0.8368375808677377,0.3263248382645245,0.13070493417354484,0.018466425372475007,1005600
face_1,0.8971697862881798,0.2056604274236403,0.07534894459863493,0.007657882680172581,2839700
face_2,0.8447272902300631,0.3105454195398739,0.11536510572603838,0.018050576490252157,1999400
face_3,0.8656085798072302,0.26878284038553973,0.09934602127945734,0.013807947719477394,1000900
face_4,0.8844133772559102,0.23117324548817952,0.07594208475796557,0.008367455552148139,2647100
face_5,0.8795334262590899,0.24093314748182001,0.09284837184340712,0.011507705270814838,0
lotus_1,0.9358245417423452,0.12835091651530958,0.0444673311235821,0.003952267617942349,0
lotus_2,0.8968972367708146,0.20620552645837098,0.07087419506822146,0.007570538645428624,0
lotus_3,0.6115524203298033,0.7768951593403937,0.41466430728926285,0.11472812759833692,7109200
lotus_4,0.939737745184454,0.12052450963109215,0.03903098604575027,0.0032387901228680275,2033900
lotus_5,0.8334233339353441,0.33315333212931186,0.10498790204589106,0.017806200061720383,2000500
pickles_1,0.47644157605917276,1.0471168478816544,0.5409813186296483,0.23881000645483344,122115900
pickles_2,0.47125061283185843,1.0574987743362834,0.5406977726901637,0.2535587533923004,162688600
pickles_3,0.47360864038386796,1.052782719232264,0.5123243192652591,0.20751847358558462,107146400
pickles_4,0.48753745565071815,1.0249250886985637,0.5141301490072765,0.20149329642888172,132882100
pickles_5,0.4970838103064489,1.0058323793871022,0.49029556755153436,0.2075391975702221,70898800
